grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","By heating 25g of limestone (\(CaC{O_3}\)), the weight of carbon dioxide produced is: ",14g,N,71g,N,11g,Y,2g,N,"Correct answer is ""11g"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","4 moles of \(S{O_2}\) are oxidized to \(S{O_3}\) how many moles of oxygen are required: ",1,N,3,N,2,Y,4,N,"Correct answer is ""2"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","How many moles of \(KBr\) are required to prepare 0.0700 moles of \(B{r_2}\).  according to the reaction? \(KBr{O_3} + \;5KBr\; + \;6HN{O_3}\;\;\mathop  \to \limits^{\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;} \;\;6KN{O_3}\; + \;3B{r_2}\; + \;3{H_2}O\)",0.042,N,0.116,Y,0.070,N,0.220,N,"Correct answer is ""0.116"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","What would be the produced mass of carbon dioxide \(\left( {C{O_2}} \right)\), If 4.95 g of ethylene \(\left( {{C_2}{H_4}} \right) are combusted with 3.25 g of oxygen? \({C_2}{H_4} + 3{O_2}\;\mathop  \to \limits^{\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;\;} 2C{O_2} + 2{H_2}O\)",10.488,N,15.488,Y,13.872,N,5.72,N,"Correct answer is ""15.488"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","Photosynthesis in green plants can be symbolized as  \(6{\rm{C}}{{\rm{O}}_2} + {{\rm{H}}_2}{\rm{O}} \to {{\rm{C}}_6}{{\rm{H}}_{12}}{{\rm{O}}_6} + 6{{\rm{O}}_2}\) How many grams of oxygen are produced? ",264,N,32,N,22.4,N,192,Y,"Correct answer is ""192"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","0.5 Mole of \({H_2}O\) is formed when 1g of \({H_2}\) reacts with ________ g reacts oxygen. ",4,N,16,N,8,Y,32,N,"Correct answer is ""8"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","The mass of \(C{O_2}\) obtained by heating 25g limestone is<<",10g,N,44g,N,100g,N,11g,Y,"Correct answer is ""11g"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","Silver oxide decomposes when heated to give silver oxygen. If 0.5 moles of lunar caustic is heated up to \(450^\circ \), giving out nitrogen dioxide and oxygen leaving sliver as metal, what is the mass of residue? ","108 grams",N,"27 grams",N,"54 grams",Y,None,N,"Correct answer is ""54 grams"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","How much oxygen would you need if you need to produce carbon dioxide from 12 grams of carbon? ",32,Y,16,N,4,N,8,N,"Correct answer is ""32"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","When the following reaction equation is properly balanced, the number of moles of \({O_2}\) will be: \({C_3}{H_8} + \;{O_2}\; \to C{O_2}\; + \;{H_2}O\)","1.5 moles",N,"3.5 moles",N,"3 moles",N,"5 moles",Y,"Correct answer is ""5 moles"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","The number of mole of \(BaC{O_3}\), which contain 1.5 moles of the Oxygen atom  ",0.5,Y,3,N,1,N,"\(6.02 \times {10^{23}}\)",N,"Correct answer is ""0.5"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","Calculate the grams of \({H_2}O\) formed when 8g of \(C{H_4}\) burns more than oxygen ","21 grams",N,"18 grams",N,"19 grams",N,"15 grams",Y,"Correct answer is ""15 grams"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","In the oxidation of ethane: \(2\;{C_2}{H_6}\; + \;7\;{O_2}\; \to \;4\;C{O_2}\; + \;6\;{H_2}O\) how many moles of \({O_2}\) are required to react with 1 mole of ethane?","7 moles",N,"2 moles",N,"7/2 moles",Y,"None of these",N,"Correct answer is ""7/2 moles"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","In the reaction: \(2\;{C_2}{H_6}\; + \;7\;{O_2}\; \to \;4\;C{O_2}\; + \;6\;{H_2}O\) how many moles of \(C{O_2}\) are formed when 1 mole of \({O_2}\;\) is consumed?","7 moles",N,"7/4 moles",N,"4/7 moles",Y,"None of these",N,"Correct answer is ""4/7 moles"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","In the reaction: \(2\;{C_2}{H_6}\; + \;7\;{O_2}\; \to \;4\;C{O_2}\; + \;6\;{H_2}O\) how many moles of \(C{O_2}\) are formed when 5 moles of ethane are consumed?","10 moles",Y,"4 moles",N,"2 moles",N,"None of these",N,"Correct answer is ""10 moles"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","How many mL of 0.1 M HCl are required to react with 0.01 mole of \(N{a_2}C{O_3}\) (the products are \(NaCl\) and \({H_2}C{O_3}\))?","100 mL",N,"200 mL",Y,"50 mL",N,"None of these",N,"Correct answer is ""200 mL"""
11,Chemistry,Stoichiometry,Stoichiometry,"Mass-Mass Relationship","When 0.05 mole \({H_2}\) is mixed with 0.05 mole CO, what is the maximum number of moles of methanol (\(C{H_3}OH\)) that can be obtained (\(C{H_3}OH\) is the only product)?","0.10 mole",N,"0.05 mole",N,"0.025 mole",Y,"None of these",N,"Correct answer is ""0.025 mole"""
