grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","Electrons are filled to the orbital of lower energy first. This was stated by<< ",Bohr,N,Pauli,N,Rutherford,N,Aufbau,Y,"Correct answer is ""Aufbau"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","The electrons tend to avoid being in the same orbital. This was stated by<<",Aufbau,N,Pauli,N,Hund,Y,Bohr,N,"Correct answer is ""Hund"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","No two electrons can have the same set of all four quantum numbers. This was stated by<<",Bohr,N,Pauli,Y,Rutherford,N,Aufbau,N,"Correct answer is ""Pauli"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","The order of the filling of orbitals in elements is guided by __________.","Pauli’s principle",N,"Hund’s rule",N,"\(\left( {2n + l} \right)\) rule",N,"D\(.\;\left( {n + l} \right)\) rule",Y,"Correct answer is ""D\(.\;\left( {n + l} \right)\) rule"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","The electrons tend to avoid being in the same orbital. It was stated by_____. ",Aufbau,N,Pauli’s,N,Hund’s,Y,Bohr’s,N,"Correct answer is ""Hund’s"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","According to Pauli’s exclusion principle, an orbital cannot contain more than ________ electrons.",2,Y,3,N,4,N,1,N,"Correct answer is ""2"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","Not all four quantum numbers can be the same for any two electrons in an atom. This principle is known as","Aufbau principle",N,"Hund’s Rule",N,"Pauli’s Exclusion principle",Y,"None of the above",N,"Correct answer is ""Pauli’s Exclusion principle"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","What is the correct order of orbitals in which electrons are filled?","4s, 3d, 4p, 5s, 4d",Y,"3d, 4s, 4p, 4d, 5s",N,"3d, 4p, 4s, 4d, 5s",N,"5s, 4p, 3d, 4d, 5s",N,"Correct answer is ""4s, 3d, 4p, 5s, 4d"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","Which of the following ions has 18 electrons in the outermost shell?","\(T{h^{4 + }}\)",N,"\(C{u^ + }\)",Y,"\({K^ + }\)",N,"\(C{s^ + }\)",N,"Correct answer is ""\(C{u^ + }\)"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","According to the Aufbau principle","electrons enter the lowest available energy level",Y,"only two electrons can occupy an orbital",N,"orbitals are regions where one is likely to find an electron",N,"electrons tend to remain unpaired",N,"Correct answer is ""electrons enter the lowest available energy level"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","Three unpaired electrons are present in",O,N,N,Y,C,N,B,N,"Correct answer is ""N"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","The electrons will enter which of these orbitals after filling the 3d orbitals completely?",4d,N,4f,N,4s,N,4p,Y,"Correct answer is ""4p"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","Which of the following is incorrect about ‘s’ orbitals?","They are spherical in shape",N,"They can only hold one electron",Y,"They are found in all principal energy levels",N,"None of these",N,"Correct answer is ""They can only hold one electron"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","What is the correct electronic configuration of an atom with atomic number 8?","\(1{s^2}\;2{s^2}\;2{p^6}\)",N,"\(1{s^2}\;2{s^6}\)",N,"\(1{s^2}\;2{s^2}\;2{p^4}\)",Y,"\(2{s^2}\;2{p^6}\)",N,"Correct answer is ""\(1{s^2}\;2{s^2}\;2{p^4}\)"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","How many unpaired electrons are present in \({N^{2 + }}\)?",0,N,2,N,3,N,1,Y,"Correct answer is ""1"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","Which of the rules relates to the spin of electron in an orbital?","Pauli exclusion principle",N,"Aufbau principle",N,"Hund's rule",Y,"None of these discussed spin",N,"Correct answer is ""Hund's rule"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","The number of unpaired electrons in \(1{s^2}2{s^2}2{p^3}\) is","\(2\)",N,"\(0\)",N,"\(3\)",Y,"\(1\)",N,"Correct answer is ""\(3\)"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","The orbital diagram in which both the Pauli’s exclusion principle and Hund’s rule are violated is:","<img src=""https://learningpitch.com/storage/images/63cfc437d164a.png"">",Y,"<img src=""https://learningpitch.com/storage/images/63cfc437aa387.png"">",N,"<img src=""https://learningpitch.com/storage/images/63cfc4384f198.png"">",N,"<img src=""https://learningpitch.com/storage/images/63cfc43825f84.png"">",N,"Correct answer is ""<img src=""https://learningpitch.com/storage/images/63cfc437d164a.png"">"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","If the electronic structure of oxygen atom is written as \(1{s^2}\;2{s^2}\;2p_x^2\;2p_y^2\). It would violet.","Hund’s rule",Y,"Pauli’s Exclusion principle",N,"Both Hund’s and Pauli’s principles",N,"None of these",N,"Correct answer is ""Hund’s rule"""
11,Chemistry,"Atomic Structure","Atomic Structure","Electronic Configuration","Among the given options, the element having the highest number of unpaired electrons in the ground state.",P,N,Fe,N,Kr,N,Cr,Y,"Correct answer is ""Cr"""
