grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","There are ____________ sets of intercostal muscles between each pair of ribs",1,N,2,Y,3,N,4,N,"Correct answer is ""2"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","Breathing takes place in __________ phases ",1,N,2,Y,3,N,4,N,"Correct answer is ""2"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","____________is the process of taking in of air ",Inspiration,Y,Exhalation,N,Expiration,N,"None of these",N,"Correct answer is ""Inspiration"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","Inspiration is the ____________phase of breathing",Active,Y,Passive,N,"Both Active and Passive",N,"None of these",N,"Correct answer is ""Active"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","During _____________Rib cage moves up and outward",Inspiration,Y,Exhalation,N,Expiration,N,"None of these",N,"Correct answer is ""Inspiration"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","___________is the removal of air out of the lungs",Inspiration,N,Exhalation,Y,Inhalation,N,"None of these",N,"Correct answer is ""Exhalation"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","During _____________Rib cage moves down and inward ",Inspiration,N,Expiration,Y,Inhalation,N,"None of these",N,"Correct answer is ""Expiration"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","Expiration is the ______________phase of breathing ",Active,N,Passive,Y,"Both Active and Passive",N,"None of these",N,"Correct answer is ""Passive"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","<img src=""https://learningpitch.com/storage/images/63a95e2dd9654.png""> What does A represent in the given diagram?",Inspiration,Y,Exhalation,N,Expiration,N,"None of these",N,"Correct answer is ""Inspiration"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","<img src=""https://learningpitch.com/storage/images/63a95e2dd9654.png""> What does B represent in the given diagram?",Inspiration,N,Expiration,Y,Inhalation,N,"None of these",N,"Correct answer is ""Expiration"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","During inspiration:","Diaphragm relaxes",N,"Diaphragm contracts",Y,"External intercostal muscle relax",N,"None of these",N,"Correct answer is ""Diaphragm contracts"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","Tidal volume is about ____% of total capacity of lungs",5,N,10,Y,15,N,20,N,"Correct answer is ""10"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","Oxygen contents per liter of air is","10 ml",N,"100 ml",N,"200 ml",Y,100ml,N,"Correct answer is ""200 ml"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","Water is _____ times viscous than air",50,Y,1000,N,5000,N,8000,N,"Correct answer is ""50"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","The air spaces may comprise upto ______ of total volume of leaf surface.",30%,N,20%,N,40%,Y,50%,N,"Correct answer is ""40%"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","During rest the breathing occurs rhythmically at the frequency of _________ times per minute in human?",16-30,N,15-20,Y,5-10,N,6-12,N,"Correct answer is ""15-20"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","The maximum amount of oxygen which normal human blood absorbs and carries at sea level is ________ per 100 ml of blood.","10 ml",N,"20 ml",Y,"30 ml",N,"40 ml",N,"Correct answer is ""20 ml"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","Haemoglobin can be almost completely oxygenated by an oxygen pressure of __________ of mercury.","10 mm",N,"60 mm",N,"10 cm",N,"100 mm",Y,"Correct answer is ""100 mm"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","The total average lung capacity of adult human being is about of air:","2 liters",N,"3 liters",N,"4 liters",N,"5 liters",Y,"Correct answer is ""5 liters"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","Lung volumes are also known as ","Respiratory volumes",Y,"Circulatory volume",N,"Transport volume",N,"Tidal volume",N,"Correct answer is ""Respiratory volumes"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","It is the amount of air that can be inhaled or exhaled during one respiratory cycle","Tidal Volume",N,TV,N,"Both A and B",Y,"None of these",N,"Correct answer is ""Both A and B"""
11,Biology,RESPIRATION,"The mechanism of breathing and Respiratory volumes ","The mechanism of breathing and Respiratory volumes ","It is the amount of air that can be forcibly inhaled after a normal tidal volume","Inspiratory Reserve Volume",N,IRV,N,"Both A and B",Y,"None of these",N,"Correct answer is ""Both A and B"""
