grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","Myoglobin is found in ",Muscles,Y,RBCs,N,Bones,N,"None of these",N,"Correct answer is ""Muscles"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","Haemoglobin is found in ",WBCs,N,Muscles,N,RBCs,Y,"None of these",N,"Correct answer is ""RBCs"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","Myoglobin consists of ","One Polypeptide Chain",Y,"Two Polypeptide Chain",N,"Three Polypeptide Chain",N,"Four Polypeptide Chains",N,"Correct answer is ""One Polypeptide Chain"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","Haemoglobin consists of ","One Polypeptide Chain",N,"Two Polypeptide Chain",N,"Three Polypeptide Chain",N,"Four Polypeptide Chains",Y,"Correct answer is ""Four Polypeptide Chains"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","Hemoglobin involved in the partial___________ transports of carbon dioxide from tissues to alveolar blood capillaries in alveoli",20%,N,25%,N,30%,N,35%,Y,"Correct answer is ""35%"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","The protein present in muscles is called ",Hemoglobin,N,Myoglobin,Y,Steroglobin,N,"None of these",N,"Correct answer is ""Myoglobin"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","The deoxygenated blood is ________ in color and appears bluish through the skin ",Maroon,Y,Red,N,White,N,Purple,N,"Correct answer is ""Maroon"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","The oxygenated blood is _________ in color",Maroon,N,"Bright Red",Y,White,N,Purple,N,"Correct answer is ""Bright Red"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","R.B.Cs contain the enzyme: ","Carbonic anhydrase",Y,Lipase,N,Amylase,N,Protease,N,"Correct answer is ""Carbonic anhydrase"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","Gas exchange is the physical process by which gases move passively by ______across a surface",Diffusion,Y,"Active transport",N,Osmosis,N,None,N,"Correct answer is ""Diffusion"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","___________, the main oxygen-carrying molecule in red blood cells",Hemoglobin,Y,Myoglobin,N,"Both A and B",N,"None of these",N,"Correct answer is ""Hemoglobin"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","One haemoglobin carries __________ molecules of oxygen.",6,N,3,N,4,Y,2,N,"Correct answer is ""4"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","How the majority of oxygen gets transported?","In dissolved form in blood plasma",N,"In form of oxyhaemoglobin",Y,"In form of methaemoglobin",N,"In form of carbamino haemoglobinA",N,"Correct answer is ""In form of oxyhaemoglobin"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","Approximately _________% of oxygen dissolves in the blood plasma.",1,N,97,N,3,Y,50,N,"Correct answer is ""3"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","Approximately _________% of oxygen combines with haemoglobin to form oxyhaemoglobin",1,N,97,Y,3,N,50,N,"Correct answer is ""97"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","What is the shape of Haemoglobin-oxygen dissociation curve?","a) Straight",N,"b) Constant",N,"c) Hyperbolic",N,"d) Sigmoid",Y,"Correct answer is ""d) Sigmoid"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","Chloride shift occurs in response to _____",H+,N,K+,N,HCO3-,Y,Na+,N,"Correct answer is ""HCO3-"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","Bulk of carbon dioxide is transported by:","dissolved state",N,"as bicarbonate",Y,"carbamino haemoglobin",N,methamoglobin,N,"Correct answer is ""as bicarbonate"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","Nearly ___________% carbon dioxide is carried in the blood as bicarbonate ions",1,N,97,N,70,Y,50,N,"Correct answer is ""70"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","What percentage of carbon dioxide transport in the form of carbamino haemoglobin?",20-25%,Y,5-7%,N,3%,N,97%,N,"Correct answer is ""20-25%"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","The res colored, Fe containing pigment present in erythrocytes is:",Haemoglobin,Y,Haematin,N,Haematochrome,N,None,N,"Correct answer is ""Haemoglobin"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","In which of the following places does the formation of oxyhemoglobin occur?",Blood,N,Brain,N,Lungs,Y,Kidneys,N,"Correct answer is ""Lungs"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","The formation of carbonic acid from carbon dioxide and water has catalyzed the enzyme:","Carbonic anhydrase",Y,Amylase,N,Hyaluronidase,N,Beta-galactosidase,N,"Correct answer is ""Carbonic anhydrase"""
11,Biology,RESPIRATION,"Transport of Gases","Transport of Gases","Bonding of oxygen with Hb is primarily related to:","Partial pressure of carbon dioxide",N,"Hydrogen ion concentration",N,"Partial pressure of oxygen",Y,Temperature,N,"Correct answer is ""Partial pressure of oxygen"""
