grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Biology,"MAN AND HIS ENVIRONMENT"," The Flow of Energy"," The Flow of Energy","Ecosystems are transformers of ",Light,N,biomass,N,Number,N,energy,Y,"Correct answer is ""energy"""
12,Biology,"MAN AND HIS ENVIRONMENT"," The Flow of Energy"," The Flow of Energy","Species are classified into trophic levels on the basis of their ","source of nutrition",N,energy,N,"Both A and B",Y,"None of these",N,"Correct answer is ""Both A and B"""
12,Biology,"MAN AND HIS ENVIRONMENT"," The Flow of Energy"," The Flow of Energy","In an ecosystem the organisms are arranged in different feeding groups, each is known as ",Level,N,numbers,N,"trophic level",Y,"None of these",N,"Correct answer is ""trophic level"""
12,Biology,"MAN AND HIS ENVIRONMENT"," The Flow of Energy"," The Flow of Energy","At the first trophic level, _______use solar energy to produce organic plant material through photosynthesis","Secondary consumers",N,"primary producers",Y,Consumers,N,decomposers,N,"Correct answer is ""primary producers"""
12,Biology,"MAN AND HIS ENVIRONMENT"," The Flow of Energy"," The Flow of Energy","__________make up the second trophic level (T2)",Plants,N,Herbivores,Y,Algae,N,Decomposers,N,"Correct answer is ""Herbivores"""
12,Biology,"MAN AND HIS ENVIRONMENT"," The Flow of Energy"," The Flow of Energy","Predators, the secondary consumers that eat herbivores comprise the ","First trophic level",N,"Second trophic level",N,"third trophic level",Y,"fourth trophic level",N,"Correct answer is ""third trophic level"""
12,Biology,"MAN AND HIS ENVIRONMENT"," The Flow of Energy"," The Flow of Energy","_________breakdown wastes and dead organisms and return nutrients to the soil, occupy the fifth trophic level",Plants,N,Herbivores,N,Algae,N,Decomposers,Y,"Correct answer is ""Decomposers"""
12,Biology,"MAN AND HIS ENVIRONMENT"," The Flow of Energy"," The Flow of Energy","Plants are the:",producers,Y,Consumers,N,Decomposers,N,"None of these",N,"Correct answer is ""producers"""
12,Biology,"MAN AND HIS ENVIRONMENT"," The Flow of Energy"," The Flow of Energy","Producers of ecosystem are",plants,N,algae,N,"some bacteria",N,"All of these",Y,"Correct answer is ""All of these"""
12,Biology,"MAN AND HIS ENVIRONMENT"," The Flow of Energy"," The Flow of Energy","An animal that feeds on plants is called ",producer,N,herbivore,Y,carnivore,N,omnivore,N,"Correct answer is ""herbivore"""
12,Biology,"MAN AND HIS ENVIRONMENT"," The Flow of Energy"," The Flow of Energy","An animal or person that eats a variety of food of both plant and animal origin",producer,N,herbivore,N,carnivore,N,omnivore,Y,"Correct answer is ""omnivore"""
12,Biology,"MAN AND HIS ENVIRONMENT"," The Flow of Energy"," The Flow of Energy","A _________is an organism that consumes other organisms in a food chain",Decomposers,N,heterotroph,Y,autotrophs,N,"None of these",N,"Correct answer is ""heterotroph"""
12,Biology,"MAN AND HIS ENVIRONMENT"," The Flow of Energy"," The Flow of Energy","Bacteria are:",producers,N,Consumers,N,Decomposers,Y,"None of these",N,"Correct answer is ""Decomposers"""
12,Biology,"MAN AND HIS ENVIRONMENT"," The Flow of Energy"," The Flow of Energy","fungi are:",producers,N,Consumers,N,Decomposers,Y,"None of these",N,"Correct answer is ""Decomposers"""
12,Biology,"MAN AND HIS ENVIRONMENT"," The Flow of Energy"," The Flow of Energy","The amount of energy at each trophic level ____________as it moves through an ecosystem",increases,N,decreases,Y,maintained,N,"becomes high",N,"Correct answer is ""decreases"""
