grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Biology,"MAN AND HIS ENVIRONMENT","Environmental Resources & their Depletion ","Environmental Resources & their Depletion ","____________are those which can be replenished by physical or biological means","Renewable resources",Y,"Non-renewable resources",N,"Both A and B",N,"None of these",N,"Correct answer is ""Renewable resources"""
12,Biology,"MAN AND HIS ENVIRONMENT","Environmental Resources & their Depletion ","Environmental Resources & their Depletion ","_______________are those which once used or exhausted cannot be reused","Renewable resources",N,"Non-renewable resources",Y,"Both A and B",N,"None of these",N,"Correct answer is ""Non-renewable resources"""
12,Biology,"MAN AND HIS ENVIRONMENT","Environmental Resources & their Depletion ","Environmental Resources & their Depletion ","____________is a term referring to the exhaustion of raw materials within a region ","Environmental resources",N,"Nuclear energy",N,"Resource depletion",Y,"Fossil fuels",N,"Correct answer is ""Resource depletion"""
12,Biology,"MAN AND HIS ENVIRONMENT","Environmental Resources & their Depletion ","Environmental Resources & their Depletion ","Resources are commonly divided between ","Renewable resources",N,"Non-renewable resources",N,"Renewable resources and non-renewable resources",Y,"None of these",N,"Correct answer is ""Renewable resources and non-renewable resources"""
12,Biology,"MAN AND HIS ENVIRONMENT","Environmental Resources & their Depletion ","Environmental Resources & their Depletion ","___________is the main cause of resources depletion ",Man,Y,Animals,N,Protozoa,N,Fungi,N,"Correct answer is ""Man"""
12,Biology,"MAN AND HIS ENVIRONMENT","Environmental Resources & their Depletion ","Environmental Resources & their Depletion ","The factors through which man is depleting natural resources include:",Over-consumption,N,"Non-equitable distribution of resources",N,Overpopulation,N,"All of these",Y,"Correct answer is ""All of these"""
12,Biology,"MAN AND HIS ENVIRONMENT","Environmental Resources & their Depletion ","Environmental Resources & their Depletion ","Which of the following is an example of a renewable resource? ",Coal,N,oil,N,"natural gas",N,air,Y,"Correct answer is ""air"""
12,Biology,"MAN AND HIS ENVIRONMENT","Environmental Resources & their Depletion ","Environmental Resources & their Depletion ","Which of the following is an example of a renewable resource? ",Coal,N,oil,N,"natural gas",N,water,Y,"Correct answer is ""water"""
12,Biology,"MAN AND HIS ENVIRONMENT","Environmental Resources & their Depletion ","Environmental Resources & their Depletion ","Which of the following is an example of a renewable resource? ",Coal,N,oil,N,"natural gas",N,land,Y,"Correct answer is ""land"""
12,Biology,"MAN AND HIS ENVIRONMENT","Environmental Resources & their Depletion ","Environmental Resources & their Depletion ","Which of the following is an example of a renewable resource? ",Coal,N,oil,N,"natural gas",N,Wildlife,Y,"Correct answer is ""Wildlife"""
12,Biology,"MAN AND HIS ENVIRONMENT","Environmental Resources & their Depletion ","Environmental Resources & their Depletion ","Which of the following is an example of a non-renewable resource? ",water,N,Wildlife,N,coal,Y,land,N,"Correct answer is ""coal"""
12,Biology,"MAN AND HIS ENVIRONMENT","Environmental Resources & their Depletion ","Environmental Resources & their Depletion ","Which of the following is an example of a non-renewable resource? ",water,N,Wildlife,N,Oil,Y,land,N,"Correct answer is ""Oil"""
12,Biology,"MAN AND HIS ENVIRONMENT","Environmental Resources & their Depletion ","Environmental Resources & their Depletion ","Which of the following is an example of a non-renewable resource? ",water,N,Wildlife,N,"natural gas",Y,land,N,"Correct answer is ""natural gas"""
12,Biology,"MAN AND HIS ENVIRONMENT","Environmental Resources & their Depletion ","Environmental Resources & their Depletion ","Which of the following is an example of a non-renewable resource? ",water,N,Wildlife,N,"non-metallic minerals",Y,land,N,"Correct answer is ""non-metallic minerals"""
12,Biology,"MAN AND HIS ENVIRONMENT","Environmental Resources & their Depletion ","Environmental Resources & their Depletion ","________ resources are exhaustible ",renewable,N,"Non- renewable",Y,"Both A and B",N,"None of these",N,"Correct answer is ""Non- renewable"""
