grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Biology,"MAN AND HIS ENVIRONMENT","Nitrogen Cycle","Nitrogen Cycle","Nitrogen is absorbed by the plants in the form of",Ammonium,N,Nitrites,N,Nitrates,N,All,Y,"Correct answer is ""All"""
12,Biology,"MAN AND HIS ENVIRONMENT","Nitrogen Cycle","Nitrogen Cycle","Nitrogen fixation is the conversion of","N2 to N",N,"N2 to NH3",Y,"N2 to uric acid",N,"N2 to urea",N,"Correct answer is ""N2 to NH3"""
12,Biology,"MAN AND HIS ENVIRONMENT","Nitrogen Cycle","Nitrogen Cycle","The conversion of nitrates to nitrogen is called",Ammonification,N,Nitrification,N,"Nitrogen fixation",N,Denitrification,Y,"Correct answer is ""Denitrification"""
12,Biology,"MAN AND HIS ENVIRONMENT","Nitrogen Cycle","Nitrogen Cycle","________ converts of nitrites to nitrates ",Nitrosococcus,N,Clostridium,N,Nitrobacter,Y,Nitrosomonas,N,"Correct answer is ""Nitrobacter"""
12,Biology,"MAN AND HIS ENVIRONMENT","Nitrogen Cycle","Nitrogen Cycle","________ converts ammonia to nitrites",Nitrosococcus,N,Clostridium,N,Nitrobacter,N,Nitrosomonas,Y,"Correct answer is ""Nitrosomonas"""
12,Biology,"MAN AND HIS ENVIRONMENT","Nitrogen Cycle","Nitrogen Cycle","___________is the process that converts ammonia to nitrite and then to nitrate",Nitrification,Y,Assimilation,N,Denitrification,N,Ammonification,N,"Correct answer is ""Nitrification"""
12,Biology,"MAN AND HIS ENVIRONMENT","Nitrogen Cycle","Nitrogen Cycle","Ammonification is the formation of","Ammonia from nitrates by decomposers",N,"Ammonia from nitrogen",N,"Ammonia from amino acids by decomposers",Y,"Ammonia from nitrates by nitrogen fixers",N,"Correct answer is ""Ammonia from amino acids by decomposers"""
12,Biology,"MAN AND HIS ENVIRONMENT","Nitrogen Cycle","Nitrogen Cycle","Which of the following is a symbiotic nitrogen fixing micriorganim?",Azosprillium,N,Rhizobium,Y,Clostridium,N,Nitrococcus,N,"Correct answer is ""Rhizobium"""
12,Biology,"MAN AND HIS ENVIRONMENT","Nitrogen Cycle","Nitrogen Cycle","Majority of nitrogen fixation occurs by: ","Biological nitrogen-fixing organisms",Y,Lightning,N,"Volcanic eruption",N,"Haber-Bosch process",N,"Correct answer is ""Biological nitrogen-fixing organisms"""
12,Biology,"MAN AND HIS ENVIRONMENT","Nitrogen Cycle","Nitrogen Cycle","Nitrogen fixation is the conversion of","N2 to N",N,"N2 to NH3",Y,"N2 to uric acid",N,"N2 to urea",N,"Correct answer is ""N2 to NH3"""
12,Biology,"MAN AND HIS ENVIRONMENT","Nitrogen Cycle","Nitrogen Cycle","The conversion of nitrates to nitrogen is called",Ammonification,N,Nitrification,N,"Nitrogen fixation",N,Denitrification,Y,"Correct answer is ""Denitrification"""
12,Biology,"MAN AND HIS ENVIRONMENT","Nitrogen Cycle","Nitrogen Cycle","________ converts of nitrites to nitrates ",Nitrosococcus,N,Clostridium,N,Nitrobacter,Y,Nitrosomonas,N,"Correct answer is ""Nitrobacter"""
12,Biology,"MAN AND HIS ENVIRONMENT","Nitrogen Cycle","Nitrogen Cycle","________ converts ammonia to nitrites",Nitrosococcus,N,Clostridium,N,Nitrobacter,N,Nitrosomonas,Y,"Correct answer is ""Nitrosomonas"""
12,Biology,"MAN AND HIS ENVIRONMENT","Nitrogen Cycle","Nitrogen Cycle","___________is the process that converts ammonia to nitrite and then to nitrate",Nitrification,Y,Assimilation,N,Denitrification,N,Ammonification,N,"Correct answer is ""Nitrification"""
12,Biology,"MAN AND HIS ENVIRONMENT","Nitrogen Cycle","Nitrogen Cycle","Ammonification is the formation of","Ammonia from nitrates by decomposers",N,"Ammonia from nitrogen",N,"Ammonia from amino acids by decomposers",Y,"Ammonia from nitrates by nitrogen fixers",N,"Correct answer is ""Ammonia from amino acids by decomposers"""
