grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,Measurement,Measurement,"Introduction to Physics"," The branch of physics which deals with atomic nuclei is called ",Acoustics,N,Thermodynamics,N,Magnetism,N,"Nuclear physics",Y,"Correct answer is ""Nuclear physics"""
11,Physics,Measurement,Measurement,"Introduction to Physics","Silicon is abundantly obtained from",Water,N,Metal,N,Sand,Y,Stones,N,"Correct answer is ""Sand"""
11,Physics,Measurement,Measurement,"Introduction to Physics","Dr. Abdus Salam was awarded Noble Prize for his work on _________.",Electronics,N,Radiation,N,"Grand Unification Theory",Y,Gravitation,N,"Correct answer is ""Grand Unification Theory"""
11,Physics,Measurement,Measurement,"Introduction to Physics","The founder of algebra was ____________.","Al Khawarzmi",Y,"Al Kindi",N,"Al Beruni",N,"Naseer ud din Tuss",N,"Correct answer is ""Al Khawarzmi"""
11,Physics,Measurement,Measurement,"Introduction to Physics","Laser which are widely used in many applications derive their application from _________.","Astro Physics",N,"Plasma Physics",N,"Nuclear Physics",N,"Atomic Physics",Y,"Correct answer is ""Atomic Physics"""
11,Physics,Measurement,Measurement,"Introduction to Physics","The word physics comes from a _____________ word “Physikos” meaning “natural”.",Arabic,N,Persian,N,Greek,Y,Turkish,N,"Correct answer is ""Greek"""
11,Physics,Measurement,Measurement,"Introduction to Physics","The study of internal structure of Earth is called __________.","Atomic physics",N,"Plasma physics",N,"Nuclear physics",N,"Geo physics",Y,"Correct answer is ""Geo physics"""
11,Physics,Measurement,Measurement,"Introduction to Physics","A car is made on the principle of __________.",Mechanics,N,Electricity,N,Thermodynamics,Y,Electronics,N,"Correct answer is ""Thermodynamics"""
11,Physics,Measurement,Measurement,"Introduction to Physics","The word science means ___________.",Intelligence,N,Nature,N,Knowledge,Y,Philosophy,N,"Correct answer is ""Knowledge"""
11,Physics,Measurement,Measurement,"Introduction to Physics","The eleventh general conference was held in Paris in _________.",1959,N,1961,N,1600,N,1960,Y,"Correct answer is ""1960"""
11,Physics,Measurement,Measurement,"Introduction to Physics","The study of structure and properties of atom is called ____________.",Electricity,N,"Nuclear physics",N,"Geo physics",N,"Atomic physics",Y,"Correct answer is ""Atomic physics"""
11,Physics,Measurement,Measurement,"Introduction to Physics","A ___________ is a notion of a scientist on which he tries to explain the phenomenon.",observation,N,experiment,N,hypothesis,Y,law,N,"Correct answer is ""hypothesis"""
11,Physics,Measurement,Measurement,"Introduction to Physics","Newton made a hypothesis about the nature of ________.",sound,N,light,Y,wave,N,heat,N,"Correct answer is ""light"""
11,Physics,Measurement,Measurement,"Introduction to Physics","Physics can be best defined as the study of:",Nature,N,matter,N,"matter and energy",Y,everything,N,"Correct answer is ""matter and energy"""
11,Physics,Measurement,Measurement,"Introduction to Physics","The branch of physics deals with the study of production, propagation & sound waves is called",Magnetics,N,Optics,N,Statics,N,Acoustics,Y,"Correct answer is ""Acoustics"""
11,Physics,Measurement,Measurement,"Introduction to Physics","High energy physics deal with the:","study of electron behavior",N,"study of electronic charges",N,"study of mechanics of energetic bodies",N,"study of properties and behavior of elementary particles",Y,"Correct answer is ""study of properties and behavior of elementary particles"""
11,Physics,Measurement,Measurement,"Introduction to Physics","Archimedes’, the Greek physicist has made significant contributions in the field of","high energy physics and electronics",N,"nuclear and atomic physics",N,"mechanics, hydraulics and hydrostatics",Y,"special theory of relativity",N,"Correct answer is ""mechanics, hydraulics and hydrostatics"""
11,Physics,Measurement,Measurement,"Introduction to Physics","It is concern with physical phenomena involving electric charges and their effects when at rest and when in motion:",Thermodynamics,N,Electricity,Y,"High energy physics",N,"Atomic physics",N,"Correct answer is ""Electricity"""
11,Physics,Measurement,Measurement,"Introduction to Physics","Fourth state of matter is?",Plasma,Y,Solid,N,Fluid,N,Liquid,N,"Correct answer is ""Plasma"""
11,Physics,Measurement,Measurement,"Introduction to Physics","The science of sound is called:",Sonics,N,Eugenics,N,Acoustics,Y,None,N,"Correct answer is ""Acoustics"""
