grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,Measurement,Measurement,"Errors and Uncertainty","Absolute uncertainties are added in following operations",Multiplication,N,Division,N,Subtraction,Y,None,N,"Correct answer is ""Subtraction"""
11,Physics,Measurement,Measurement,"Errors and Uncertainty","The uncertainty in the time period of a vibrating body is found by dividing the least count of timing device by ","mean position",N,"number of vibrations",Y,"mass of body",N,"none of these",N,"Correct answer is ""number of vibrations"""
11,Physics,Measurement,Measurement,"Errors and Uncertainty","The number 763.85 is rounded off up to two significant figures as:",77,N,76,N,760,Y,760.00,N,"Correct answer is ""760"""
11,Physics,Measurement,Measurement,"Errors and Uncertainty","The number 7637.85 is rounded off up to two significant figures as:",77,N,76,N,7600,N,"760 × \(10^1\)",Y,"Correct answer is ""760 × \(10^1\)"""
11,Physics,Measurement,Measurement,"Errors and Uncertainty","\(10^-9\) second is equivalent to","deci second",N,"nano second",Y,"milli second",N,"micro second",N,"Correct answer is ""nano second"""
11,Physics,Measurement,Measurement,"Errors and Uncertainty","A mass of 5 ounces is equal to:","11 gm",N,"120 gm",N,"141.748 gm",Y,"90 gm",N,"Correct answer is ""141.748 gm"""
11,Physics,Measurement,Measurement,"Errors and Uncertainty","Error occurs due to negligence and inexperience of a person is","Systematic Error",N,"Random Error",N,"Personal Error",Y,"None of these",N,"Correct answer is ""Personal Error"""
11,Physics,Measurement,Measurement,"Errors and Uncertainty","Error in measurement may occur due to","Inexperience of a person",N,"The faulty apparatus",N,"Inappropriate method",N,"Due to all reasons in a, b, and c",Y,"Correct answer is ""Due to all reasons in a, b, and c"""
11,Physics,Measurement,Measurement,"Errors and Uncertainty","The error which is arises due to fault in measuring instrument is called ______________.","Random error",N,"Systematic error",N,"Instrumental error",N,"Both Systematic error and Instrumental error",Y,"Correct answer is ""Both Systematic error and Instrumental error"""
11,Physics,Measurement,Measurement,"Errors and Uncertainty","The error arises due to a fault in the measuring instrument is called __________.","personal error",N,"random error",N,"zero error",Y,"percentage error",N,"Correct answer is ""zero error"""
11,Physics,Measurement,Measurement,"Errors and Uncertainty","The error arises due to a tendency of a person is called ____________.","personal error",Y,"zero error",N,"instrumental error",N,"random error",N,"Correct answer is ""personal error"""
11,Physics,Measurement,Measurement,"Errors and Uncertainty","If the zero of circular scale is above from the zero of main scale, the zero error is ________.",Negative,N,Positive,Y,Zero,N,None,N,"Correct answer is ""Positive"""
11,Physics,Measurement,Measurement,"Errors and Uncertainty","The __________ between actual value and measured value is called Error. ",Relation,N,Closeness,N,Difference,Y,Similarity,N,"Correct answer is ""Difference"""
11,Physics,Measurement,Measurement,"Errors and Uncertainty","Zero error is an example of ________ error. ",Personal,N,Instrumental,Y,Random,N,"All of these",N,"Correct answer is ""Instrumental"""
11,Physics,Measurement,Measurement,"Errors and Uncertainty","Error occurs due to change in temperature is called _________ error. ",Personal,N,Instrumental,N,Random,Y,"All of these",N,"Correct answer is ""Random"""
11,Physics,Measurement,Measurement,"Errors and Uncertainty","Uncertainty simply means the lack of _____________.",certainty,Y,values,N,solutions,N,"none of these",N,"Correct answer is ""certainty"""
