grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,Measurement,Measurement,"Significant Figures and its rules","73.650 rounded off up to one decimal is",73.6,Y,73.7,N,74.00,N,73.65,N,"Correct answer is ""73.6"""
11,Physics,Measurement,Measurement,"Significant Figures and its rules","Zero is not significant only if it","lies to the left of a significant digit",Y,"is between two digits",N,"is to the right of a significant digit",N,"is before the decimal point",N,"Correct answer is ""lies to the left of a significant digit"""
11,Physics,Measurement,Measurement,"Significant Figures and its rules","The sum of the three numbers, 2.7543, 4.10 and 1.273, up to correct decimal places is ",8.1,N,8.1273,N,8.13,Y,8.127,N,"Correct answer is ""8.13"""
11,Physics,Measurement,Measurement,"Significant Figures and its rules","Significant figures in 0.000846 are",6,N,4,N,7,N,3,Y,"Correct answer is ""3"""
11,Physics,Measurement,Measurement,"Significant Figures and its rules","By using prefixes, we can write \(335 ×10^(-8) \) s as ","0.335 µs",N,"33.5 µ",N,"335 µs",N,"3.35 µs",Y,"Correct answer is ""3.35 µs"""
11,Physics,Measurement,Measurement,"Significant Figures and its rules","The words or letters added before a unit and stand for the multiples or sub-multiples of that unit are called ",mass,N,prefixes,Y,units,N,rate,N,"Correct answer is ""prefixes"""
11,Physics,Measurement,Measurement,"Significant Figures and its rules","By converting 3 700 000 Watt into kilowatt, we get ","3.7 W",N,"3 700 kW",Y,"3 7000 kW",N,"37 kW",N,"Correct answer is ""3 700 kW"""
11,Physics,Measurement,Measurement,"Significant Figures and its rules","The prefix for 4800000 W is ","48 kW",N,"480 kW",N,"48 W",N,"4800 kW",Y,"Correct answer is ""4800 kW"""
11,Physics,Measurement,Measurement,"Significant Figures and its rules","The prefixes are useful to express ","very small quantity only",N,"very large quantity only",N,"derived units",N,"very small and large quantities",Y,"Correct answer is ""very small and large quantities"""
11,Physics,Measurement,Measurement,"Significant Figures and its rules","The number of significant figures in \(2.050 x {10^6} \) is _____________.",2,N,3,N,4,Y,6,N,"Correct answer is ""4"""
11,Physics,Measurement,Measurement,"Significant Figures and its rules","Product of two numbers 5.642 and 4.71 in prospective significant numbers is ______________.",56.57382,N,26.547,N,26.6,Y,26.57328,N,"Correct answer is ""26.6"""
11,Physics,Measurement,Measurement,"Significant Figures and its rules","\(10^{-12} \) stands for:",Micro,N,Pico,Y,Centi,N,Nano,N,"Correct answer is ""Pico"""
11,Physics,Measurement,Measurement,"Significant Figures and its rules","What is the number of significant figures in the number 0.00? ",3,N,2,Y,4,N,1,N,"Correct answer is ""2"""
11,Physics,Measurement,Measurement,"Significant Figures and its rules","The number of significant figures in 5.400 are:",Five,N,Four,Y,Two,N,Three,N,"Correct answer is ""Four"""
11,Physics,Measurement,Measurement,"Significant Figures and its rules","What is the number of significant figures in the number 50.0?",3,Y,2,N,5,N,4,N,"Correct answer is ""3"""
