grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,Oscillations,Oscillations,"Vibratory Motion","Two simple harmonic motions \(y_{1} = 10sin(2\pi t + \phi)\) and \(y_{2} = 5sin(2\pi t + \phi)\) than ratio of the amplitude is __________.","\(1:1\)",N,"\(1:3\)",N,"\(2:1\)",Y,"\(1:\sqrt{3}\)",N,"Correct answer is ""\(2:1\)"""
11,Physics,Oscillations,Oscillations,"Vibratory Motion","Find the amplitude, angular frequency and frequency of a wave given by \(Y = 20sin50\pi t\).","\(10units,50\pi\ rad/s,25\text{hz}\)",N,"\(10units,5\pi\ rad/s,25\text{hz}\)",N,"\(20units,50\pi\ rad/s,25\text{hz}\)",Y,"\(20units,5\pi\ rad/s,25\text{hz}\)",N,"Correct answer is ""\(20units,50\pi\ rad/s,25\text{hz}\)"""
11,Physics,Oscillations,Oscillations,"Vibratory Motion","A body is executing SHM, A wave given by \(Y = 20sin3\pi t\); find its displacement at \(t = \frac{1}{6}\) sec.","\(10\ units\)",N,"\(15\ units\)",N,"\(20\ units\)",Y,"\(25\ units\)",N,"Correct answer is ""\(20\ units\)"""
11,Physics,Oscillations,Oscillations,"Vibratory Motion","Amount of time required to complete a vibration is known as __________.","Time Duration",N,"Time Period",Y,"Vibratory time",N,"none of these",N,"Correct answer is ""Time Period"""
11,Physics,Oscillations,Oscillations,"Vibratory Motion","Number of vibrations in a unit time is called __________.",Frequency,Y,"Vibration Number",N,"Wave Number",N,"Time period",N,"Correct answer is ""Frequency"""
11,Physics,Oscillations,Oscillations,"Vibratory Motion","The velocity of particle executing SHM at mean position is __________.",maximum,Y,minimum,N,zero,N,none,N,"Correct answer is ""maximum"""
11,Physics,Oscillations,Oscillations,"Vibratory Motion","In a periodic process, the number of cycles per unit time is called __________.",Amplitude,N,speed,N,frequency,Y,period,N,"Correct answer is ""frequency"""
11,Physics,Oscillations,Oscillations,"Vibratory Motion","The maximum displacement of the particle from the mean position is called",Amplitude,Y,speed,N,frequency,N,period,N,"Correct answer is ""Amplitude"""
11,Physics,Oscillations,Oscillations,"Vibratory Motion","The time taken by the pendulum to finish one full oscillation is known as",Amplitude,N,speed,N,frequency,N,period,Y,"Correct answer is ""period"""
11,Physics,Oscillations,Oscillations,"Vibratory Motion","The difference in the phase angle of the two waves is known as","acute angle",N,"phase angle",Y,"obtuse angle",N,period,N,"Correct answer is ""phase angle"""
11,Physics,Oscillations,Oscillations,"Vibratory Motion","Choose the correct relation?","\(T = f\)",N,"\(T = 2f\)",N,"\(T = \frac{1}{f}\)",Y,"\(T = \frac{f}{2}\)",N,"Correct answer is ""\(T = \frac{1}{f}\)"""
11,Physics,Oscillations,Oscillations,"Vibratory Motion","The difference in phase angle between two sinusoids or phasors is called",Amplitude,N,"phase difference",Y,frequency,N,period,N,"Correct answer is ""phase difference"""
11,Physics,Oscillations,Oscillations,"Vibratory Motion","A bob vibrates up and down on a vertical spring. If the period of the motion is two seconds, the frequency is","also two seconds.",N,"two cycles per second",N,"one cycle per second",N,"one-half cycle per second",Y,"Correct answer is ""one-half cycle per second"""
11,Physics,Oscillations,Oscillations,"Vibratory Motion","For small amplitudes the period for the motion of an object on a spring is ......... the value of the spring constant.","proportional to",N,"proportional to the square of",N,"inversely proportional to the square root of",Y,"inversely proportional to",N,"Correct answer is ""inversely proportional to the square root of"""
11,Physics,Oscillations,Oscillations,"Vibratory Motion","Changing which of the following affects the period of a pendulum?",mass,N,amplitude,N,length,Y,angle,N,"Correct answer is ""length"""
