grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","If we apply an external force to displace the block to the right, there will be a _______ force F exerted on the block by spring. What force is this? ",Restoring,Y,retarding,N,Reversible,N,Irreversible,N,"Correct answer is ""Restoring"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","When the extension is to the left of the equilibrium position, the restoring force acts toward the right that is F has a positive value where x is _________ value. ",Positive,N,Negative,Y,Reversible,N,Irreversible,N,"Correct answer is ""Negative"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","At mean position, kinetic energy of the ball is ______.",minimum,N,zero,N,maximum,Y,10J,N,"Correct answer is ""maximum"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","A body executes simple harmonic motion. The potential energy, the kinetic energy and total energy are measured as a function of displacement x. Which of the following statements is true?","Kinetic energy is maximum when x = 0",Y,"Total energy is zero, when x = 0",N,"Kinetic energy is maximum when x is maximum",N,"Potential energy is maximum when x = 0",N,"Correct answer is ""Kinetic energy is maximum when x = 0"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","A spring (with spring constant k) is cut into 4 equal parts and two parts are connected in parallel. What is the effective spring constant?",4k,N,16k,N,8k,Y,2k,N,"Correct answer is ""8k"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","A body is executing SHM, at which position x the body has maximum potential energy, when A represents maximum displacement from mean position.",x=+A,N,x=-A,N,x=0,N,"Both x=+A and x=-A",Y,"Correct answer is ""Both x=+A and x=-A"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","A body is executing SHM, at which position x the body has maximum Kinetic energy, when A represents maximum displacement from mean position.",x=+A,N,x=-A,N,x=0,Y,"Both x=+A and x=-A",N,"Correct answer is ""x=0"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","The total energy of an isolated system when a body is executing SHM remains _______.",minimum,N,maximum,N,"changes at every location",N,constant,Y,"Correct answer is ""constant"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","A mass of 4 kg attached with a spring has a time period of 2 sec. Find the new time period when mass is replaced by 16 kg?","2 sec",N,"2.8 sec",N,"4 sec",Y,"4.8 sec",N,"Correct answer is ""4 sec"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","A mass m attached with a spring of time period 2 sec. When an additional mass of 2 kg is added then time period increased by 2 sec. Find m?","3/2  kg",N,"2/3  kg",Y,"2 kg",N,"3 kg",N,"Correct answer is ""2/3  kg"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","A mass has an amplitude of 10 cm and maximum speed of 100 cm/s. When its speed is 50 cm/s , Find its displacement from mean position.","8.66 cm",Y,"9 cm",N,"8 cm",N,"9.9 cm",N,"Correct answer is ""8.66 cm"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","Acceleration of mass attached to spring is __________.","\(a = - \left( \frac{k}{m} \right)x^{2}\)",N,"\(a = - (k/m)x\)",Y,"\(a = - kx\)",N,"\(a = (k/m)\ x\)",N,"Correct answer is ""\(a = - (k/m)x\)"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","Which represent Hooke’s law force is _____________.","\(F = kx^{2}\)",N,"\(F = - (k/m)  x\)",N,"\(F = - k x^{2}\)",N,"\(F = - k x\)",Y,"Correct answer is ""\(F = - k x\)"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","Force in Hooke’s law is _____________.",Gravitation,N,Periodic,N,Applied,N,"Elastic restoring",Y,"Correct answer is ""Elastic restoring"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","Time period of spring mass system is ______________. ","\(T = \frac{2\pi}{\omega}\)",N,"\(T = 2\pi\ \sqrt{\frac{m}{k}}\)",N,"\(T = 2\pi\sqrt{\frac{m}{k}}\)",N,"Both \(T = \frac{2\pi}{\omega}\) and \(T = 2\pi\ \sqrt{\frac{m}{k}}\)",Y,"Correct answer is ""Both \(T = \frac{2\pi}{\omega}\) and \(T = 2\pi\ \sqrt{\frac{m}{k}}\)"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","Velocity of mass attached to a spring is _________ at extreme positions.",maximum,N,minimum,N,zero,N,"Both minimum and zero",Y,"Correct answer is ""Both minimum and zero"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","In S.H.M, K.E. of body is maximum at ___________ position.",mean,Y,extreme,N,"Between mean & extreme",N,None,N,"Correct answer is ""mean"""
11,Physics,Oscillations,Oscillations,"Mass Spring System& Simple Harmonic Motion","A mass on a spring undergoes SHM. The maximum displacement from the mean position is called _______.",amplitude,Y,speed,N,frequency,N,period,N,"Correct answer is ""amplitude"""
