grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Physical Optics","Physical Optics","Michelson Interferometer","The condition of interference is reverse due to change of ___________.","phase of 180°",Y,diffraction,N,polarization,N,interference,N,"Correct answer is ""phase of 180°"""
11,Physics,"Physical Optics","Physical Optics","Michelson Interferometer","Michelson’s interferometer is an instrument used to measure ___________.",frequency,N,wavelength,Y,velocity,N,intensity,N,"Correct answer is ""wavelength"""
11,Physics,"Physical Optics","Physical Optics","Michelson Interferometer","Fringes in Michelson’s interferometer are due to ___________.",interference,Y,diffraction,N,reflection,N,polarization,N,"Correct answer is ""interference"""
11,Physics,"Physical Optics","Physical Optics","Michelson Interferometer","At constructive interference, points are ___________.",bright,Y,dark,N,blue,N,"none of these",N,"Correct answer is ""bright"""
11,Physics,"Physical Optics","Physical Optics","Michelson Interferometer","___________ is used to split the beam in two parts.","bream splitter",Y,compensator,N,"fixed mirror",N,"movable mirror",N,"Correct answer is ""bream splitter"""
11,Physics,"Physical Optics","Physical Optics","Michelson Interferometer","While observing the bright and dark fringes through the Michelson interferometer, the movable mirror is moved through distance of λ/4 for successive dark and bright fringes the path difference is changed by",λ,N,λ/4,N,λ/2,Y,2λ,N,"Correct answer is ""λ/2"""
11,Physics,"Physical Optics","Physical Optics","Michelson Interferometer","In Michelson interferometer the mirror is shifted by 0.0379 m and shifts 400 fringes is observed. The wavelength of light used is","\(1.895 x 10^(-7) m \)",Y,"\(18.95 m\)",N,"\(0.1895 x 10^(-7) m \)",N,"\(18.75 x 10^7 m \)",N,"Correct answer is ""\(1.895 x 10^(-7) m \)"""
11,Physics,"Physical Optics","Physical Optics","Michelson Interferometer","How many fringes will pass a reference point if the moveable mirror of the Michelson interferometer is moved by 0.08 mm the wavelength of light used is 5800 A°","m = 275",Y,"m = 286",N,"m = 230",N,"m = 120",N,"Correct answer is ""m = 275"""
11,Physics,"Physical Optics","Physical Optics","Michelson Interferometer","271 fringes pass a reference point when the moveable mirror of Michelson’s interferometer is moved by 0.08 mm. Find the wavelength of the light used in A˚?",4065,N,5904,Y,8062,N,3021,N,"Correct answer is ""5904"""
11,Physics,"Physical Optics","Physical Optics","Michelson Interferometer","How much should a moveable mirror of the Michelson interferometer be moved in order to observe 400 fringes with reference to appoint? The wavelength of the light used is 5890A:","1.17 mm",Y,"2.34 mm",N,"5.62 mm",N,"8.39 mm",N,"Correct answer is ""1.17 mm"""
11,Physics,"Physical Optics","Physical Optics","Michelson Interferometer","Monochromatic light means","Light of single wave length",Y,"Light of different wave lengths",N,"Light through prism",N,"Light of high frequency",N,"Correct answer is ""Light of single wave length"""
11,Physics,"Physical Optics","Physical Optics","Michelson Interferometer","The Michelson interferometer is used for precise measurement of:","Speed of light",N,"Wavelength of wave",Y,"Frequency of light",N,"Velocity of light",N,"Correct answer is ""Wavelength of wave"""
11,Physics,"Physical Optics","Physical Optics","Michelson Interferometer","Which of the following were one of the conclusions of the Michelson Morley experiment?","All laws of physics remain invariant in all inertial frames",N,"Light propagates with different speeds in different directions",N,"Ether has no observable properties",Y,"The velocity of light in free space is constant",N,"Correct answer is ""Ether has no observable properties"""
11,Physics,"Physical Optics","Physical Optics","Michelson Interferometer","The device used in the Michelson Morley experiment was ______",Telescope,N,"Plain Grating",N,Interferometer,Y,Prism,N,"Correct answer is ""Interferometer"""
11,Physics,"Physical Optics","Physical Optics","Michelson Interferometer","How much shift was expected in Michelson-Morley experiment?",0.01,N,0.02,N,0.03,N,0.04,Y,"Correct answer is ""0.04"""
