grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Physical Optics","Physical Optics","Diffraction Due to a Narrow Slit","The property of bending of light around obstacles and spreading of light waves into geometrical shadow of an obstacle is called ___________",refraction,N,diffraction,Y,interference,N,reflection,N,"Correct answer is ""diffraction"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Due to a Narrow Slit"," The effective path difference between two reflected beams, in x-ray diffraction by crystal is",dsinθ,N,2dsinθ,Y,"dsin θ / 2",N,dsin2θ,N,"Correct answer is ""2dsinθ"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Due to a Narrow Slit","Bending of light around the edges of an obstacle is known as",refraction,N,diffraction,Y,interference,N,reflection,N,"Correct answer is ""diffraction"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Due to a Narrow Slit","The bending of a beam of light when it passes from one medium to another is known as ",refraction,Y,diffraction,N,interference,N,reflection,N,"Correct answer is ""refraction"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Due to a Narrow Slit","The conditions for different orders of minima on either side of center are given by","\(d sin θ = m λ\)",Y,"\(d sin θ = v λ\)",N,"\(d sin^(-1) ⁡ θ = m λ\)",N,"\(d cos θ = m λ\)",N,"Correct answer is ""\(d sin θ = m λ\)"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Due to a Narrow Slit","A narrow slit produces a series of bright and dark regions, with first bright region at the ________ of the pattern",top,N,bottom,N,center,Y,left,N,"Correct answer is ""center"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Due to a Narrow Slit","What changes are observed in a diffraction pattern if the whole apparatus is immersed in water?","The Wavelength of light increases",N,"Width of central maximum increases",N,"Width of central maximum decreases",Y,"Frequency of light decreases",N,"Correct answer is ""Width of central maximum decreases"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Due to a Narrow Slit","How shall a diffraction pattern change when white light is used instead of a monochromatic light?","The pattern will no longer be visible",N,"The shape of the pattern will change from hyperbolic to circular",N,"The colored pattern will be observed with a white bright fringe at the center",Y,"The bright and dark fringes will change position",N,"Correct answer is ""The colored pattern will be observed with a white bright fringe at the center"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Due to a Narrow Slit","Sound waves cannot be diffracted.",True,N,False,Y,"May be",N,"May not be",N,"Correct answer is ""False"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Due to a Narrow Slit","What will be the angular separation of the first order fringe from the central maximum, when a light of wavelength 500 nm is diffracted at a slit of width 0.5 mm?","2.1 minute",N,"3.4 minute",Y,"4.8 minute",N,"5.6 minute",N,"Correct answer is ""3.4 minute"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Due to a Narrow Slit","A diffraction pattern is obtained with a straight edge using light of wavelength 5500 Å. The separation between the edge and the source is 15 cm while that between the edge and the eyepiece is 3 m. What is the position of the first maximum?","1.01 cm",Y,"2.03 cm",N,"0.46 cm",N,"1.56 cm",N,"Correct answer is ""1.01 cm"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Due to a Narrow Slit","A screen is placed 2m away from the lens to obtain the diffraction pattern in the focal plane of the lens in a single slit diffraction experiment. What will be the slit width if the first minimum lies 5 mm on either side of the central maximum when plane light waves of wavelength 4000 Å are incident on the slit?","0.16 mm",Y,"0.26 mm",N,"0.36 mm",N,"0.46 mm",N,"Correct answer is ""0.16 mm"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Due to a Narrow Slit","X-ray crystallography uses which characteristic of light?",Polarization,N,Interference,N,Diffraction,Y,Coherency,N,"Correct answer is ""Diffraction"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Due to a Narrow Slit","By observing the diffraction patter, the two images are said to be just resolved when ________","The central maxima of one image coincide with central maxima of the other",N,"The central maxima of one do not coincide with central maxima of the other",N,"The central maxima of one image coincides with the first minimum of the other",Y,"The central maxima of one image do not coincide with the first minimum of other",N,"Correct answer is ""The central maxima of one image coincides with the first minimum of the other"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Due to a Narrow Slit","The process by which a beam of light or other system of waves is spread out as a result of passing through a narrow aperture or across an edge is known as ",diffraction,Y,interference,N,reflection,N,refraction,N,"Correct answer is ""diffraction"""
