grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Physical Optics","Physical Optics","Young's Double slit experiment (Part 1)","Thomas Young strengthened the idea of wave nature of light by his experiment known as _____________ and this experiment showed phenomena of ____________ in light. ","Young’s Single Slit Experiment, Reflection",N,"Young’s Single Slit Experiment, Refraction",N,"Young’s double slit Experiment, Refraction",N,"Young’s double slit Experiment, Interference",Y,"Correct answer is ""Young’s double slit Experiment, Interference"""
11,Physics,"Physical Optics","Physical Optics","Young's Double slit experiment (Part 1)","Double slit experiment is arranged by young to obtained ___________.","monochromatic light",N,"phase coherence",N,"interference of light",Y,"none of these",N,"Correct answer is ""interference of light"""
11,Physics,"Physical Optics","Physical Optics","Young's Double slit experiment (Part 1)","Path difference in constructive interference is __________.","\((m\  + \ ½)\lambda\  = \ 2d\ \sin\ Ф\)",N,"\(\text{mλ}\  = \ 2d\ \sin\ Ф\)",N,"\((m\  + \ ½)\lambda\  = \ d\ \sin\ Ф\)",N,"\(\text{mλ}\  = \ d\ \sin\ Ф\)",Y,"Correct answer is ""\(\text{mλ}\  = \ d\ \sin\ Ф\)"""
11,Physics,"Physical Optics","Physical Optics","Young's Double slit experiment (Part 1)","Path difference in experiment is ___________.","d sin Ф",Y,"2d sin Ф",N,"2d cos Ф",N,"d cos Ф",N,"Correct answer is ""d sin Ф"""
11,Physics,"Physical Optics","Physical Optics","Young's Double slit experiment (Part 1)","A monochromatic red light appears to be",Blue,N,Red,Y,Black,N,White,N,"Correct answer is ""Red"""
11,Physics,"Physical Optics","Physical Optics","Young's Double slit experiment (Part 1)","The effect produced in the eye by a mixture of purple and yellow light will be",White,Y,"Blue green",N,"Blue violet",N,Green,N,"Correct answer is ""White"""
11,Physics,"Physical Optics","Physical Optics","Young's Double slit experiment (Part 1)","A piece of blue glass appears blue because","It transmits blue colour",Y,"It absorbs all the colour from white light",N,"It absorbs blue color",N,"None of the above statements",N,"Correct answer is ""It transmits blue colour"""
11,Physics,"Physical Optics","Physical Optics","Young's Double slit experiment (Part 1)","The fringe which observed in an interference pattern of two waves be ω. If the frequency of the source be doubled the fringe width will","Become ω/2",Y,"Remain the same",N,"Become 3/2ω",N,"Become 2ω",N,"Correct answer is ""Become ω/2"""
11,Physics,"Physical Optics","Physical Optics","Young's Double slit experiment (Part 1)","The formula for separation between two fingers in young’s double slit experiment is","\(ꕔ\mathbf{x} = \frac{\ \mathbf{\text{λL}}}{\mathbf{d}}\)",Y,"\(ꕔx = \ d\lambda\)",N,"\(\mathrm{\Delta}d\  =\) \(\frac{\ \mathbf{\text{λL}}}{\mathbf{x}}\)",N,"None of The Above",N,"Correct answer is ""\(ꕔ\mathbf{x} = \frac{\ \mathbf{\text{λL}}}{\mathbf{d}}\)"""
11,Physics,"Physical Optics","Physical Optics","Young's Double slit experiment (Part 1)","dsinθ = mλ belongs to","Diffraction grating",N,"Diffraction fringe NaCl crystal",N,"Michelson Interference",N,"Constructive interference young’s double slit experiment",Y,"Correct answer is ""Constructive interference young’s double slit experiment"""
11,Physics,"Physical Optics","Physical Optics","Young's Double slit experiment (Part 1)","In the young’s double slit experiment, if one of the slits is covered then","No interference fringes will be observed",Y,"The fringes have smaller separation",N,"The fringes separation increases",N,"The fringes appear dimmer",N,"Correct answer is ""No interference fringes will be observed"""
11,Physics,"Physical Optics","Physical Optics","Young's Double slit experiment (Part 1)","Fringe width in the interference pattern will be more, when coherent sources are","close together",Y,"too much apart",N,"C inclined at some angle",N,"inclined at 45°",N,"Correct answer is ""close together"""
11,Physics,"Physical Optics","Physical Optics","Young's Double slit experiment (Part 1)","Two parallel narrow slits 0.03 m apart are illuminated by monochromatic light of wave length 5900 x 〖10〗^(-7)  cm. If fringes are made to fall on a screen placed 30 cm away the fringes width will be","\(5.9\ x\ 10^{- 7}\text{\ cm}\)",N,"\(0.59\ x\ 10^{- 5}\text{\ cm}\)",Y,"0.059 cm",N,"0.0059 cm",N,"Correct answer is ""\(0.59\ x\ 10^{- 5}\text{\ cm}\)"""
11,Physics,"Physical Optics","Physical Optics","Young's Double slit experiment (Part 1)","Interference fringes were produced by two slits 0.25 mm apart on a screen 150 mm from the slits. If 8 fringes occupy 262 mm. What is the wave length of light producing the fringes?","\(\lambda\  = \ 6589.2\ A{^\circ}\)",N,"\(\lambda\  = \ 5458.3\ A{^\circ}\)",Y,"\(\lambda\  = \ 2165.1\ A{^\circ}\)",N,"\(\lambda\  = \ 1214.5\ A{^\circ}\)",N,"Correct answer is ""\(\lambda\  = \ 5458.3\ A{^\circ}\)"""
11,Physics,"Physical Optics","Physical Optics","Young's Double slit experiment (Part 1)","In young’s double slit experiment with white light source:","All fringes will be colored",N,"Alternate bright and dark fringes will be seen",Y,"No interference fringes will be seen",N,"None of these",N,"Correct answer is ""Alternate bright and dark fringes will be seen"""
