grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Physical Optics","Physical Optics","Diffraction Grating","If \(\eta\) is the refractive index of medium \& \(\lambda\) is wavelength of light in air. What is wavelength of light in that medium _________?","\(\text{η\ λ}\)",N,"\(\lambda/\eta\)",Y,"\(\lambda/\eta^{2}\)",N,"\(\eta/\lambda\)",N,"Correct answer is ""\(\lambda/\eta\)"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Grating","Separation between two consecutive slit is ___________.","diffraction grating",N,"grating element",Y,"single slit",N,"double slit",N,"Correct answer is ""grating element"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Grating","The number of lines ruled per cm on a diffraction grating is 4000. Its grating element is ___________.","\(1.2x10^{- 4}\text{\ m}\)",N,"\(1.66x10^{3}\text{\ m}\)",Y,"\(4x10^{5}\text{\ m}\)",N,"\(2.5x10^{- 6}\text{\ m}\)",N,"Correct answer is ""\(1.66x10^{3}\text{\ m}\)"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Grating","X-rays are ___________.",electromagnetic,Y,"radio waves",N,longitudinal,N,"radioactive rays",N,"Correct answer is ""electromagnetic"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Grating","Wavelength of X-rays is___________.","\(100\ {^\circ}A\)",N,"10\(\ {^\circ}A\)",Y,"500\(\ {^\circ}A\)",N,"5000\(\ {^\circ}A\)",N,"Correct answer is ""10\(\ {^\circ}A\)"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Grating","Sodium light \(\lambda = 589\ nm\) is incident normally on a grating having 3000lines per centimeter. What is the highest order of the spectrum obtained with this grating?",4th,N,5th,Y,6th,N,7th,N,"Correct answer is ""5th"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Grating","A second order spectrum is formed at an angle of 38˚ when light falls normally on a diffraction grating having 5400lines per centimeter. Determine the wavelength of light used:","879 nm",N,"570 nm",Y,"600 nm",N,"321 nm",N,"Correct answer is ""570 nm"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Grating","If a diffraction grating produces a 1st order spectrum of light of wavelength \(6 \times 10^{- 7}m\) at an angle of 20˚ from the normal, calculate the number of lines per millimeter.",230,N,570,Y,635,N,870,N,"Correct answer is ""570"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Grating","If a is the width of the slits and b the distance between the slits, then a + b is called as _________",Opacities,N,Transparency,N,"Grating Constant",Y,"Grating value",N,"Correct answer is ""Grating Constant"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Grating","The CDs available in the market act as ____________","Diffraction grating",N,"Reflection grating",Y,"Transmission grating",N,"Do not act as a grating",N,"Correct answer is ""Reflection grating"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Grating","If there are N number of slits in a grating spectra, then there will be how many secondary maximas?",N,N,"N – 1",N,"N – 2",Y,2N,N,"Correct answer is ""N – 2"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Grating","The expression for the maximum number of orders in a grating spectrum is given by ____________","λ/ (a + b)",N,a/λ,N,b/λ,N,"(a + b)/ λ",Y,"Correct answer is ""(a + b)/ λ"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Grating","What is the highest order spectrum which may be seen with a monochromatic light of wavelength 5000 Å by means of a diffraction grating with 5000 lines/cm?",1,N,2,N,3,N,4,Y,"Correct answer is ""4"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Grating","A diffraction grating has 4000 lines/cm. The dispersive power of the grating in the third order spectrum in the wavelength region of 5000 Å is _____________",5000,N,10000,N,15000,Y,20000,N,"Correct answer is ""15000"""
11,Physics,"Physical Optics","Physical Optics","Diffraction Grating","A beam of monochromatic light is incident on a plane transmission grating having 5000 lines/cm and the second order spectral line is found to be diffracted at 30°. The wavelength of the light is _______","4000 Å",N,"5000 Å",Y,"6000 Å",N,"7000 Å",N,"Correct answer is ""5000 Å"""
