grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Centripetal Acceleration","An Electric fan rotating at 3 rev/s is switched off, it comes to rest in 18.0 seconds. Assuming deceleration to be uniform, find its value. How many revolutions did it take before coming to rest?",27,Y,28,N,29,N,30,N,"Correct answer is ""27"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Centripetal Acceleration","A gramophone record turntable accelerates from rest to an angular velocity of 45.0 rev/min in 1.60s. What is the average angular acceleration?","\(1.5\ rad/s\)",N,"\(2.95\ rad/s\)",Y,"\(1.5\pi\ rad/s\)",N,"\(3.3\ rad/s\)",N,"Correct answer is ""\(2.95\ rad/s\)"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Centripetal Acceleration","Centripetal acceleration is given by","\(a_{c}\)",Y,"\(C_{a}\)",N,"\(F_{c}\)",N,"\(A\)",N,"Correct answer is ""\(a_{c}\)"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Centripetal Acceleration","The formula for centripetal acceleration is","\(\frac{V^{2}}{r}\)",Y,"\(2r\)",N,"\(V^{2}R\)",N,"\(2r\)",N,"Correct answer is ""\(\frac{V^{2}}{r}\)"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Centripetal Acceleration","Centripetal acceleration is due to","change in magnitude of velocity",N,"change in direction of velocity",Y,"change in direction of speed",N,"change in magnitude of speed",N,"Correct answer is ""change in direction of velocity"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Centripetal Acceleration","If mass of a rotating object is doubled then the magnitude of:","centripetal acceleration increases but centripetal force decreases",N,"centripetal acceleration decreases but centripetal force increases",N,"centripetal acceleration remains same but centripetal force increases",Y,"centripetal acceleration increases and centripetal force also increase",N,"Correct answer is ""centripetal acceleration remains same but centripetal force increases"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Centripetal Acceleration","A wheel is 1m in diameter. When it makes 30 rev/min, the linear speed of a point on its circumference in m/s is","\(\pi\)",N,"\(\pi/2\)",Y,"\(30\ \pi\)",N,"\(60\ \pi\)",N,"Correct answer is ""\(\pi/2\)"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Centripetal Acceleration","The centripetal acceleration produced in a rotating body is commonly due to the change in ___________ of the velocity",magnitude,N,direction,Y,value,N,"none of these",N,"Correct answer is ""direction"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Centripetal Acceleration","A body of mass 4 kg is feeling weight of 100 N, while moving upward. Find its acceleration while moving upward.","\(20\ m/s^{2}\)",N,"\(12\ m/s^{2}\)",N,"\(10\ m/s^{2}\)",N,"\(15\ m/s^{2}\)",Y,"Correct answer is ""\(15\ m/s^{2}\)"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Centripetal Acceleration","If the velocity of the body revolves around the earth increases then the centripetal acceleration",decreases,N,increases,Y,"remains constant",N,"None of these",N,"Correct answer is ""increases"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Centripetal Acceleration","The physical quantity which produces angular acceleration is known as __________.","centripetal force",N,"centrifugal force",N,torque,Y,force,N,"Correct answer is ""torque"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Centripetal Acceleration","A ball with a mass of 0.95 kg is attached to a string with a length of 75 cm and moves in a vertical circle at a constant speed of 25m/s. What is the maximum tension in the string?","30 N",N,"800 N",Y,"790 N",N,"40 N",N,"Correct answer is ""800 N"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Centripetal Acceleration","What could be the reason a car moving on a horizontal road gets thrown out of the road while taking a turn","Due to the reaction of the ground",N,"Due to rolling frictional force between tyre and road",N,"By the gravitational force",N,"Due to lack of sufficient centripetal force",Y,"Correct answer is ""Due to lack of sufficient centripetal force"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Centripetal Acceleration","Speed is unchanged because work done on an object is",zero,Y,positive,N,negative,N,infinite,N,"Correct answer is ""zero"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Centripetal Acceleration","When a disc rotates with uniform angular velocity, which of the following is not true?","The sense of rotation remains same",N,"The orientation of the axis of rotation remains same",N,"The speed of rotation is non-zero and remains same",N,"The angular acceleration is non-zero and remains same",Y,"Correct answer is ""The angular acceleration is non-zero and remains same"""
