grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","Earth, including 7 other planets revolve around the sun in nearly __________ paths.",straight,N,random,N,triangular,N,circular,Y,"Correct answer is ""circular"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","The artificial satellite launched from earth also adopts a nearly circular course, this type of motion is called __________ motion.",periodic,N,linear,N,orbital,Y,curvilinear,N,"Correct answer is ""orbital"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","In the case of planets, the necessary acceleration is provided by _________.","Gravitational force",Y,"Frictional force",N,"Coulomb force",N,"Centripetal force",N,"Correct answer is ""Gravitational force"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","Moons are _________ that orbits around planets.","natural satellite",Y,"artificial satellite",N,"navigation satellite",N,"none of these",N,"Correct answer is ""natural satellite"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","_________satellite are used for television, phone or internet transmission.",navigation,N,communication,Y,weather,N,natural,N,"Correct answer is ""communication"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","An object that revolves around a planet is called a",robot,N,modulus,N,"solar cars",Y,satellite,N,"Correct answer is ""solar cars"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","The gravitation is inversely related to","distance between masses",N,"product of magnitude of masses",N,"direction of masses",N,"square of distance between masses",Y,"Correct answer is ""square of distance between masses"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","The Earth attracts a body with a force equal to its",weight,Y,area,N,volume,N,pollution,N,"Correct answer is ""weight"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","The gravitational field is directed","towards the earth",Y,"away from earth",N,"has no direction",N,"in a specific direction making angle with earth",N,"Correct answer is ""towards the earth"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","The force due to which everybody of the universe attracts every other body","force of gravitation",Y,"force of limiting friction",N,"force of inertia",N,"force of mechanics",N,"Correct answer is ""force of gravitation"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","The gravitational force between two spheres of masses 1000 kg kept 1m apart is","10 N",N,"\(6.673 \times 10^{- 5}\)",Y,"12 N",N,"5 N",N,"Correct answer is ""\(6.673 \times 10^{- 5}\)"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","Value of g increases with the","decrease in altitude",Y,"increase in altitude",N,"increase in body mass",N,"decrease in body mass",N,"Correct answer is ""decrease in altitude"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","When a satellite is falling freely in space, everything within this freely falling system will appear to be _____________.","have some mass",N,"attracted towards heavy body",N,"weightless correct",Y,"None of these",N,"Correct answer is ""weightless correct"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","When the lift fall freely then spring balance measures _______ reading.",accurate,N,precise,N,wrong,N,zero,Y,"Correct answer is ""zero"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","A satellite in circular orbit has a/an _________ speed.",variable,N,instantaneous,N,constant,Y,average,N,"Correct answer is ""constant"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","The natural satellite of Earth is",moon,Y,stars,N,sun,N,mars,N,"Correct answer is ""moon"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","The orbital speed of a low orbit satellite is","\(8000\ ms^{- 1}\ \)",Y,"\(zero\)",N,"\(800\ ms^{- 1}\ \)",N,"\(80\ ms^{- 1}\)",N,"Correct answer is ""\(8000\ ms^{- 1}\ \)"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","The point at which whole weight of the body is concentrated is called","Centre of force",N,"Centre of gravity",Y,Origin,N,"Centre of action",N,"Correct answer is ""Centre of gravity"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","One object at the surface of the Moon experiences the same gravitational force us a second object on the surface of the Earth. Which of the following would be a reasonable conclusion? ","both objects would fall at the same acceleration",N,"the object on the Moon has the greater mass",Y,"the object on the Earth has the greater mass",N,"both objects have identical masses",N,"Correct answer is ""the object on the Moon has the greater mass"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","The minimum velocity required to go out from earth’s gravitational pull is called","Terminal velocity",N,"Angular velocity",N,"Drift velocity",N,"Escape velocity",Y,"Correct answer is ""Escape velocity"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","The minimum velocity necessary to put a satellite into orbit is __________.","7.1 km/s",N,"7.3 km/s",N,"7.9 km/s",Y,"8.9 km/s",N,"Correct answer is ""7.9 km/s"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","The higher the satellite, the ________ will be the required speed to stay in orbit and longer it will take to complete one revolution around the earth.",lower,Y,higher,N,both,N,none,N,"Correct answer is ""lower"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Orbital Velocity","GPS Satellite phones have an accuracy of as minimum as __________.","40 m",N,"30 m",N,"20 m",N,"10 m",Y,"Correct answer is ""10 m"""
