grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Geostationary orbits","The source of electric energy in an artificial satellite is 	","A mini nuclear reactor",N,"A dynamo",N,"A thermo pile",N,"solar cells",Y,"Correct answer is ""solar cells"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Geostationary orbits","Artificial gravity can be created in the space craft by","revolving it around the earth",N,"spinning it around its own axis",Y,"increasing its velocity",N,"decreasing its velocity",N,"Correct answer is ""spinning it around its own axis"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Geostationary orbits","When a man circles round the earth in a satellite, then","his mass becomes zero but weight remains constant",N,"his mass remains constant but weight become zero",Y,"both mass and weight remain constant",N,"both mass and weight become zero",N,"Correct answer is ""his mass remains constant but weight become zero"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Geostationary orbits","A satellite moves in the circle orbit at the constant speed under the action of the gravitational force of a planet. The work done on the satellite in one revolution will have magnitude",zero,Y,"half of the gravitational pull of the planet",N,"equal to the gravitational pull of the planet",N,"proportional to the diameter of the orbit",N,"Correct answer is ""zero"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Geostationary orbits","A space ship is coming towards earth from moon at a high speed. The speed of the air ship has to be reduced. The rocket is fired to lower its speed. In which direction the rocket should be fired","in the direction towards the earth",Y,"in the direction towards the moon",N,"on the right side of space ship",N,"on the left side of space ship",N,"Correct answer is ""in the direction towards the earth"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Geostationary orbits","To complete one revolution around the Earth, the communication satellites take","24 hours",Y,"36 hours",N,"48 hours",N,"72 hours",N,"Correct answer is ""24 hours"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Geostationary orbits","The higher the satellite, the ________ will be the required speed to stay in orbit and longer it will take to complete one revolution around the earth.",lower,Y,higher,N,maximum,N,"none of these",N,"Correct answer is ""lower"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Geostationary orbits","A satellite is launched from earth into orbit. What happens to the mass & weight of the satellite? MASS			WEIGHT","decreases				decreases",N,"decreases				stays constant",N,"stays constant			decreases",Y,"stays constant			stays constant",N,"Correct answer is ""stays constant			decreases"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Geostationary orbits","The rate of decrease in value of above the surface of earth is ______ as compared to that below the surface of earth",less,N,more,Y,same,N,"not determined accurately",N,"Correct answer is ""more"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Geostationary orbits","The belt of an astronaut to a space-craft gets accidently detached. The astronaut will","Fall of the earth",N,"Go into the outer space",N,"Remains where he is",N,"Orbit around the earth",Y,"Correct answer is ""Orbit around the earth"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Geostationary orbits","Satellite communication has _________ a number of components.",1,N,2,Y,3,N,4,N,"Correct answer is ""2"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Geostationary orbits","Which of the following statement is true according to a ground segment of satellite communication?","It has a stationary or mobile transmission, reception",N,"It has stationary or a mobile ancillary equipment",N,"It has stationary or dependent satellites",N,"Both a and b",Y,"Correct answer is ""Both a and b"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Geostationary orbits","DTH in DTH satellite equipment stands for ________.","Direct to home",Y,"Direction to home",N,"Detection of home",N,"none of these",N,"Correct answer is ""Direct to home"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Geostationary orbits","NASA stands for ______.","National Auto Space Administration",N,"National Aeronautics and Space Administration",Y,"Net Aeronautics and Space Administration",N,"National Aeronautics and satellite Administration",N,"Correct answer is ""National Aeronautics and Space Administration"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Geostationary orbits","Which of the following is the first 2 way communication active satellite?",Telstar,Y,FalconSAT-2,N,FalconSAT-1,N,AISAT-1,N,"Correct answer is ""Telstar"""
