grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","Revolution =","90 Degree",N,"180 Degree",N,"380 Degree",N,"360 Degree",Y,"Correct answer is ""360 Degree"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","The rate of change of angular displacement is called _________.","Angular displacement",N,"Angular velocity",Y,"Angular acceleration",N,Torque,N,"Correct answer is ""Angular velocity"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","The circumference subtends an angle _______.","π Radian",N,"2π radian",Y,"π/2 radian",N,"4π radian",N,"Correct answer is ""2π radian"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","Revolution/minute is the unit for:","Angular displacement",N,"Angular velocity",Y,"Angular acceleration",N,Torque,N,"Correct answer is ""Angular velocity"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","Unit of angular velocity in SI unit is _________.","Rad / s",Y,m/s,N,degree/s,N,Revolution/s,N,"Correct answer is ""Rad / s"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","A gymnast sitting on stool with his arms outstretched lowers his arms:","The angular speed decreases",N,"The angular speed increases",Y,"Neither increases nor decrease",N,"Both increases and decreases",N,"Correct answer is ""The angular speed increases"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","Time rate of change of angular velocity is called _________.","Angular momentum",N,"Angular displacement",N,"Angular acceleration",Y,"None of these",N,"Correct answer is ""Angular acceleration"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","The angular acceleration is produced by _________.",Momentum,N,Torque,Y,Pressure,N,Power,N,"Correct answer is ""Torque"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","If a body moves with uniform angular motion, its average angular velocity will be equal to its ____________ angular velocity.",instantaneous,Y,uniform,N,variable,N,average,N,"Correct answer is ""instantaneous"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","The angular acceleration of a body is directed:","Towards the center of the circle",N,"Away from the center of the circle",N,"Along the tangent to the circle",N,"Along the axis of rotation",Y,"Correct answer is ""Along the axis of rotation"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","The dimension of angular acceleration is:","\(T^(-1)\)",N,"\(T^(-2)\)",Y,"\(T^(-3)\)",N,"\(LT^(-2)\)",N,"Correct answer is ""\(T^(-2)\)"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","As the axis of rotation is fixed, so the direction of 𝜔 ____________.",Changes,N,"Remains same",Y,"Towards the center",N,"Away from the center",N,"Correct answer is ""Remains same"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","A particle is said to possess a/an ____________ about a reference axis if it so moves that it’s angular position changes relative to that reference axis.","angular velocity",N,"angular momentum",N,"angular acceleration",N,"All of these",Y,"Correct answer is ""All of these"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","If a body is spinning about an axis with constant angular velocity 𝜔 each point of the body is moving in a circular path and therefore has some ______________ energy.",Potential,N,Kinetic,Y,Gravitational,N,Tidal,N,"Correct answer is ""Kinetic"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","If the projectile is thrown successively at larger speeds, then during its free fall to earth the curvature of the path _____________ with increasing horizontal speeds.",decreases,Y,increases,N,"remain constant",N,"None of these",N,"Correct answer is ""decreases"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","One radian is equal to _______.","67.3 Degree",N,"57.3 Degree",Y,"87.3 Degree",N,"60 Degree",N,"Correct answer is ""57.3 Degree"""
11,Physics,"Rotational and Circular Motion","Rotational and Circular Motion","Uniform Circular Motion & Centripetal Force","The ________ of all points of a body moving in a circular motion is uniform:","Instantaneous velocity",N,"Centripetal force",Y,"Centripetal acceleration",N,"none of these",N,"Correct answer is ""Centripetal force"""
