grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Chemistry,Biochemistry,Biochemistry,Lipids,It is the number of milligrams of KOH required to neutralize free acids in one gram of oil or fat.,Saponification value,N,Iodine value,N,Acid value,Y,None of these,N,"Correct answer is ""Acid value"""
12,Chemistry,Biochemistry,Biochemistry,Lipids,"______________ are naturally occurring group of heterogeneous compounds, mostly contain C, H and O. as their elements.",Minerals,N,Proteins,N,Vitamins,N,Lipids,Y,"Correct answer is ""Lipids"""
12,Chemistry,Biochemistry,Biochemistry,Lipids,The carbohydrate derivatives of lipids are called _____________.,Phospholipids,N,Glycolipids,Y,Lipoproteins,N,Lecithins,N,"Correct answer is ""Glycolipids"""
12,Chemistry,Biochemistry,Biochemistry,Lipids,_________________ are the esters of glycerol with saturated fatty acids.,Dipeptide,N,Amino acids,N,Lipids,N,Fats,Y,"Correct answer is ""Fats"""
12,Chemistry,Biochemistry,Biochemistry,Lipids,\(C_17 H_31\) COOH is the formula of ____________.,Linoleic acid,Y,Palmitic acid,N,Oleic acid,N,Linolenic acid,N,"Correct answer is ""Linoleic acid"""
12,Chemistry,Biochemistry,Biochemistry,Lipids,_________________ are the esters of glycerol with unsaturated fatty acids.,Dipeptide,N,Amino acids,N,Oils,Y,Fats,N,"Correct answer is ""Oils"""
12,Chemistry,Biochemistry,Biochemistry,Lipids,An ordinary oil or fat is a mixture of more than one simple and mixed ___________________.,Glycerol,N,Palmitic acid,N,Glycerides,Y,Glycerin,N,"Correct answer is ""Glycerides"""
12,Chemistry,Biochemistry,Biochemistry,Lipids,"When oils and fats are left exposed to warm, moist air for a long time, they give off offensive odor and become off-taste. This process is called _____________.",Sterilization,N,Saponification,N,Rancidification,Y,Drying,N,"Correct answer is ""Rancidification"""
12,Chemistry,Biochemistry,Biochemistry,Lipids,Quality and purity of an oil or fat is judged by ________________.,Acid value,N,Saponification value,N,Iodine value,N,All of these,Y,"Correct answer is ""All of these"""
12,Chemistry,Biochemistry,Biochemistry,Lipids,Complex lipids are also known as _______________.,Phospholipids,N,Conjugated lipids,Y,Glycolipids,N,Steroids,N,"Correct answer is ""Conjugated lipids"""
12,Chemistry,Biochemistry,Biochemistry,Lipids,__________ Steroid breaks down fats into fatty acids.,Cholic acid,Y,Progesterone,N,Cholesterol,N,Phospholipids,N,"Correct answer is ""Cholic acid"""
12,Chemistry,Biochemistry,Biochemistry,Lipids,Lipids are important in the human body because they act as,Enzyme,N,Immune molecules,N,Lubricants,N,Energy source,Y,"Correct answer is ""Energy source"""
12,Chemistry,Biochemistry,Biochemistry,Lipids,The tail of fatty acid is,Hydrophilic,N,Hydrophobic,Y,Lithophilic,N,Hydroponic,N,"Correct answer is ""Hydrophobic"""
12,Chemistry,Biochemistry,Biochemistry,Lipids,The head of fatty acid is,Hydrophilic,Y,Hydrophobic,N,Lithophilic,N,Hydroponic,N,"Correct answer is ""Hydrophilic"""
12,Chemistry,Biochemistry,Biochemistry,Lipids,Lipids are made up of,an alcohol molecule attached to three fatty acid molecules.,N,a glycerol molecule attached to three fatty acid molecules,Y,an aldehyde molecule attached to three fatty acid molecules.,N,None of these,N,"Correct answer is ""a glycerol molecule attached to three fatty acid molecules"""
