grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","Which of the following is not a colligative property?","Lowering of vapor pressure",N,"Freezing point",Y,"Osmotic pressure",N,"Elevation of pulling point",N,"Correct answer is ""Freezing point"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","It raises the boiling point of the solvent.","Volatile solvent",N,"Non-volatile solvent",N,"Volatile solute",N,"Non-volatile solute",Y,"Correct answer is ""Non-volatile solute"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","Why escaping tendency of solvent molecules decreases?","On the addition of volatile solvent",N,"On the addition of non-volatile solute",Y,"On the addition of volatile solute",N,"On the addition of non-volatile solvent",N,"Correct answer is ""On the addition of non-volatile solute"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","It decreases the freezing point of the solvent.","Volatile solvent",N,"Non-volatile solvent",N,"Volatile solute",N,"Non-volatile solute",Y,"Correct answer is ""Non-volatile solute"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","Which of the following are the conditions of colligative properties?","Non-electrolyte solute",N,"Non-volatile solute",N,"Dilute solution",N,"All of the above",Y,"Correct answer is ""All of the above"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","Which of the following is a colligative property?","Change in free energy",N,"Elevation in boiling point",Y,"Boiling point",N,"Heat of vaporization",N,"Correct answer is ""Elevation in boiling point"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","An example of a colligative property is :","Freezing point",N,"Boiling point",N,"Vapour pressure",N,"Osmotic pressure",Y,"Correct answer is ""Osmotic pressure"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","Colligative properties are the properties of ","dilute solutions which behave as nearly ideal solutions",Y,"concentrated solutions that behave as nearly non–ideal solutions",N,"both (i) and (ii)",N,"None of these",N,"Correct answer is ""dilute solutions which behave as nearly ideal solutions"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","Which of the following is a colligative property?","Change in free energy",N,"Elevation in boiling point",Y,"Boiling point",N,"Heat of vaporization",N,"Correct answer is ""Elevation in boiling point"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","Which law specifically governs the relative lowering of vapor pressures in solutions?","van’t Hoff law",N,"Boyle’s law",N,"Raoult’s law",Y,"Amagat’s law",N,"Correct answer is ""Raoult’s law"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","What are the properties arising due to varying concentrations of solute in a given solvent, irrespective of the nature of solute with respect to the solvent?","Colligative properties",Y,"Intensive properties",N,"Extensive properties",N,"Solute properties",N,"Correct answer is ""Colligative properties"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","The colligative properties of the solution depend on","nature of the solute particles",N,"the number of solute particles",N,"nature of the solvent",N,"both b and c",Y,"Correct answer is ""both b and c"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","Colligative properties are mainly used to determine.","Molar mass of non-electrolyte solute",Y,"Molar mass of solvent",N,"The boiling point of the solvent",N,"Freezing point of the solvent",N,"Correct answer is ""Molar mass of non-electrolyte solute"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","The relations derived by measuring colligative properties hold good for the dilute solutions having concentration.","less than 2 M",N,"less than 0.2 M",Y,"greater than 0.2 M",N,"greater than 2 M",N,"Correct answer is ""less than 0.2 M"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","Which of the following is not a colligative property?","Elevation in boiling point",N,"Depression in freezing point",N,"Relative lowering of vapour pressure",N,"Vapour pressure",Y,"Correct answer is ""Vapour pressure"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","It is an example of  <img src=""https://learningpitch.com/storage/images/63d0ca4de36d3.jpg""> ","Elevation in boiling point",Y,"Depression in freezing point",N,"Relative lowering of vapour pressure",N,"Osmotic pressure",N,"Correct answer is ""Elevation in boiling point"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","Salting of icy road is an example of","Elevation in boiling point",N,"Depression in freezing point",Y,"Relative lowering of vapour pressure",N,"Osmotic pressure",N,"Correct answer is ""Depression in freezing point"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","The use of glycol as antifreeze in the automobile is an important application of  ","Colligative property",Y,"Raoult’s law",N,"fractional crystallization",N,hydrolysis,N,"Correct answer is ""Colligative property"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Colligative Properties","The use of NaCl in ice cream making is an important application of","constitutive property",N,"additive property",N,"colligative property",Y,"Raoult’s law",N,"Correct answer is ""colligative property"""
