grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"Which of the following substance show the greatest increase in solubility as temperature increases? <img src=""https://learningpitch.com/storage/images/63d0ca4d06377.png"">","\(KN{O_3}\)",Y,"\(Pb{\left( {N{O_3}} \right)_2}\)",N,"\(NaCl\)",N,"All of these",N,"Correct answer is ""\(KN{O_3}\)"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"Which substance is more soluble even at low temperatures, answer with the help of graph?  <img src=""https://learningpitch.com/storage/images/63d0ca4d2b049.png"">","\(KN{O_3}\)",N,"\(Pb{\left( {N{O_3}} \right)_2}\)",N,"\(NaCl\)",N,"Both A & B",Y,"Correct answer is ""Both A & B"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"Which of the following substance show decrease in solubility with increase in temperature?  <img src=""https://learningpitch.com/storage/images/63d0ca4d6fe24.png"">","\(KN{O_3}\)",N,"\(C{e_2}{\left( {S{O_4}} \right)_3}\)",Y,"\(NaCl\)",N,"\(KCl\)",N,"Correct answer is ""\(C{e_2}{\left( {S{O_4}} \right)_3}\)"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"It has relatively constant solubility with an increasing temperature.<img src=""https://learningpitch.com/storage/images/63d0ca4d964fc.png"">","\(KN{O_3}\)",N,"\(C{e_2}{\left( {S{O_4}} \right)_3}\)",N,"\(NaCl\)",Y,"\(KCl\)",N,"Correct answer is ""\(NaCl\)"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"At this temperature, sodium chloride and potassium nitrate solubility are the same. <img src=""https://learningpitch.com/storage/images/63d0ca4dbe874.png"">","\({30^o}C\)",N,"\({55^o}C\)",N,"\({23^o}C\)",Y,"\({60^o}C\)",N,"Correct answer is ""\({23^o}C\)"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"Among the following, which substance will be dissolved in \({C_6}{H_6}\)?","\(AgCl\)",N,"\({H_2}O\)",N,"\(N{H_4}OH\)",N,Wax,Y,"Correct answer is ""Wax"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"Which solvent will help NaCl to dissolve in it? ","\({H_2}O\)",Y,"\(C{H_3}OH\)",N,"\({C_6}{H_6}\)",N,"\(CC{l_4}\)",N,"Correct answer is ""\({H_2}O\)"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"Which of the following pair is immiscible into each other?","\(NaCl\) and \({H_2}O\)",N,"\(CC{l_4}\) and \({C_6}{H_6}\)",N,"\(C{H_3}OH\) and \({H_2}O\)",N,"None of these",Y,"Correct answer is ""None of these"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"The solubility of solids generally rises with","Increase in temperature",Y,"Decrease in temperature",N,"Increase in the volume of the solvent",N,"None of the above",N,"Correct answer is ""Increase in temperature"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"When a large amount of solute dissolves in a given amount of solvent it forms","Concentration solution",N,"Dilute solution",N,"Aqueous solution",N,"Saturated solution",Y,"Correct answer is ""Saturated solution"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"Which of the following interaction cause solvation of ionic substance into polar solvent?","Dipole-Dipole interaction",N,"London Dispersion force",N,"Ion Dipole interaction",Y,"Hydrogen bonding",N,"Correct answer is ""Ion Dipole interaction"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"Which of the following is different in the process of dissolution of ionic and molecular specie?","Disruption of solute particles from the crystal lattice",N,"Surrounding of solute particles by solvent",N,"Heat of solvation",Y,"None of these",N,"Correct answer is ""Heat of solvation"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"Which of the following interaction cause solvation of molecular substance into polar solvent?","Dipole-Dipole interaction",N,"London Dispersion force",N,"Ion Dipole interaction",N,"Except option C",Y,"Correct answer is ""Except option C"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"The process in which solvent molecules interact and surround solute ions or molecules is known as:",Solvation,Y,Hydrolysis,N,Hydration,N,"All of these",N,"Correct answer is ""Solvation"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"It breaks while the formation of solution.","Solute – solute interaction",N,"Solute – solvent interaction",N,"Solvent – solvent interaction",N,"Both A & C",Y,"Correct answer is ""Both A & C"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"It helps to form while the formation of solution.","Solute – solute interaction",N,"Solute – solvent interaction",Y,"Solvent – solvent interaction",N,"Both B & C",N,"Correct answer is ""Solute – solvent interaction"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"Which of the following interaction broke by endothermic process?","Solute – solute interaction",N,"Solute – solvent interaction",N,"Solvent – solvent interaction",N,"Both A & C",Y,"Correct answer is ""Both A & C"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids",Solubility,"In which of the following interaction energy is released?","Solute – solute interaction",N,"Solute – solvent interaction",Y,"Solvent – solvent interaction",N,"Both A & C",N,"Correct answer is ""Solute – solvent interaction"""
