grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Energetics of Solution","What change will be observed in the flask when ammonium nitrate is dissolved in water?","flask becomes hot",N,"flask becomes cold",Y,"flask would be cold at first then get become hot",N,"No change",N,"Correct answer is ""flask becomes cold"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Energetics of Solution","Why the change occurs in the flask upon dissolution of ammonium nitrate in water?","The crystal absorbs energy as it binds ammonium and nitrate ions less tightly than the solution",N,"The crystal absorbs energy as it binds ammonium and nitrate ions more tightly than the solution",Y,"The crystal release energy as it binds ammonium and nitrate ions tightly",N,"None of these",N,"Correct answer is ""The crystal absorbs energy as it binds ammonium and nitrate ions more tightly than the solution"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Energetics of Solution","Which option is incorrect?","\(\triangle {H_solution} \) is very large when solute particles are unlikely to be soluble",N,"\(\triangle {H_solution} \) is moderately positive when solute particles are more soluble",N,"\(\triangle {H_solution} \) is less positive when solute particles are more soluble",Y,"Both A & B",N,"Correct answer is ""\(\triangle {H_solution} \) is less positive when solute particles are more soluble"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Energetics of Solution","The heat of solution for ammonium nitrate solution is","-37 kj/mol",N,"-32 kj/mol",N,"+20.3 kj/mol",N,"+25.7 kj/mol",Y,"Correct answer is ""+25.7 kj/mol"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Energetics of Solution","If \(\triangle {H^o_soin} \) is negative","The solubility of solute increases as the temperature increases",N,"The solubility of solute decreases as the temperature increases",Y,"The solubility of solute decreases as the temperature decreases",N,"The solubility of solute increases as the temperature decreases",N,"Correct answer is ""The solubility of solute decreases as the temperature increases"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Energetics of Solution","If \(\triangle {H^o_soin} \) is positive","The solubility of solute increases as the temperature increases",Y,"The solubility of solute decreases as the temperature increases",N,"The solubility of solute decreases as the temperature decreases",N,"The solubility of solute increases as the temperature decreases",N,"Correct answer is ""The solubility of solute increases as the temperature increases"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Energetics of Solution","A solution that can dissolve more solute at room temperature is called: ","Saturated solution",N,"Unsaturated solution",Y,"Supersaturated solution",N,"None of these",N,"Correct answer is ""Unsaturated solution"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Energetics of Solution","The process in which water molecules interact and surround solute ions or molecules is known as:",Solvation,N,Hydrolysis,N,Hydration,Y,"All of these",N,"Correct answer is ""Hydration"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Energetics of Solution","Heat of hydration ","Increases with increasing charge on the ions",N,"Increases with decreasing charge on the ions",N,"Decreases with increasing size of the ions",N,"A & C",Y,"Correct answer is ""A & C"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Energetics of Solution","The energy needed to break the solute particles is","Lattice energy of solute",Y,"Heat of hydration",N,"Heat of solvation",N,"Heat of solution",N,"Correct answer is ""Lattice energy of solute"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Energetics of Solution","The energy needed to break the solvent-solvent interaction and energy released when solvent-solute interact is","Lattice energy of solute",N,"Heat of hydration",N,"Heat of solvation",N,"Heat of solution",Y,"Correct answer is ""Heat of solution"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Energetics of Solution","The energy released when solute particles bind to water molecules is","Lattice energy of solute",N,"Heat of hydration",Y,"Heat of solvation",N,"Heat of solution",N,"Correct answer is ""Heat of hydration"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Energetics of Solution","The energy released when solute particles bind to solvent molecules is","Lattice energy of solute",Y,"Heat of hydration",N,"Heat of solvation",N,"Heat of solution",N,"Correct answer is ""Lattice energy of solute"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Energetics of Solution","Choose the correct formula among the following.","\({\triangle {H_solution}} = {\triangle {H_lattice}} - {\triangle  {H_hydration}} \)",Y,"\({\triangle {H_solution}} = {\triangle {H_lattice}} + {\triangle  {H_hydration}} \)",N,"\({\triangle {H_solution}} + {\triangle {H_lattice}} = {\triangle  {H_hydration}} \)",N,"\({\triangle {H_solution}} - {\triangle  {H_hydration}} = {\triangle {H_lattice}} \)",N,"Correct answer is ""\({\triangle {H_solution}} = {\triangle {H_lattice}} - {\triangle  {H_hydration}} \)"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Energetics of Solution","Energy is measured in",Kelvin,N,Joule,Y,Pascal,N,mol,N,"Correct answer is ""Joule"""
