grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Solution of liquid in liquid","Which of the following fall into the category of partially miscible liquids?","Water and methanol",N,"Benzene and cyclohexane",N,"Water and benzene",N,"None of these",Y,"Correct answer is ""None of these"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Solution of liquid in liquid","These are completely immiscible liquids.","Water and methanol",N,"Benzene and cyclohexane",N,"Water and benzene",N,"Carbon disulfide and water",Y,"Correct answer is ""Carbon disulfide and water"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Solution of liquid in liquid","The temperature at which two conjugate solutions merged into one another is called____.",Azeotrope,N,"Conjugate temperature",N,"Consolute temperature",Y,"Eutectic point",N,"Correct answer is ""Consolute temperature"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Solution of liquid in liquid","Another name for critical solution temperature is",Azeotrope,N,"Conjugate temperature",N,"Consolute temperature",Y,"Eutectic point",N,"Correct answer is ""Consolute temperature"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Solution of liquid in liquid","Which of the following liquid will be immiscible with water due to the absence of a hydrogen bond?",Benzene,N,"Carbon disulfide",N,Cyclohexane,N,"All of these",Y,"Correct answer is ""All of these"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Solution of liquid in liquid","It is partially immiscible with water due to the presence of a hydrogen bond?",Benzene,N,Phenol,Y,Acetone,N,Methanol,N,"Correct answer is ""Phenol"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Solution of liquid in liquid","Which of the following option is incorrect?","Phenol – water system: Lower layer – phenol, Upper layer – water",N,"Aniline – water system: Lower layer – water, Upper layer – aniline",Y,"Aniline – n hexane system: Lower layer – aniline, Upper layer – n hexane",N,"Nicotine – water system: Lower layer – nicotine, Upper layer – water",N,"Correct answer is ""Aniline – water system: Lower layer – water, Upper layer – aniline"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Solution of liquid in liquid","Distillation is commonly used to separate mixtures containing two …	","immiscible liquids with different colours.",N,"miscible liquids with different boiling points.",Y,"immiscible liquids with different boiling points.",N,"miscible liquids with different colours.",N,"Correct answer is ""miscible liquids with different boiling points."""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Solution of liquid in liquid","Which of the following fall into the category of completely miscible liquids?","Water and methanol",N,"Benzene and cyclohexane",N,"Water and benzene",N,"Both A and B",Y,"Correct answer is ""Both A and B"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Solution of liquid in liquid","The forces present among benzene and cyclohexane molecules.","London Dispersion forces",Y,"Hydrogen bonding",N,"Dipole-Dipole forces",N,"All of these",N,"Correct answer is ""London Dispersion forces"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Solution of liquid in liquid","The solubility of phenol-water solution","decrease by decreasing temperature",N,"does not change by temperature changes",N,"increase by increasing temperature",Y,"None of these",N,"Correct answer is ""increase by increasing temperature"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Solution of liquid in liquid","Give examples of the following: Solution of a liquid in liquid is","Alcohol in water",Y,milk,N,Smoke,N,"None of these",N,"Correct answer is ""Alcohol in water"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Solution of liquid in liquid","A solution in which solvent is liquid but solute is solid is:","sugar in water",N,"urea in water",N,"ammonium chloride in water",N,"all of the above",Y,"Correct answer is ""all of the above"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Solution of liquid in liquid","A solution in which both solute and solvent are liquids","Ethanol in water",Y,"Sugar In water",N,"carbon dioxide in water",N,"urea in water",N,"Correct answer is ""Ethanol in water"""
11,Chemistry,"Solutions and Colloids","Solutions and Colloids","Solution of liquid in liquid","Liquids which do not mix with each other are:",Solution,N,Miscible,N,Immiscible,Y,"None of these",N,"Correct answer is ""Immiscible"""
