grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","The entire pattern of responses made by an organism to the stimuli of its environment is called ",Action,N,Behavior,Y,Reaction,N,Psyche,N,"Correct answer is ""Behavior"""
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","What an organism does after being stimulated is part of its:",Action,N,Behavior,Y,Reaction,N,Psyche,N,"Correct answer is ""Behavior"""
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","In order to response, the stimulus must be ",Sensed,N,Processed,N,Interpreted,N,"All of these",Y,"Correct answer is ""All of these"""
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","Living objects have sensors (or senses) that detect forms of energy from the world around them and converts the energy into a ",warning,N,Action,N,Signal,Y,Movement,N,"Correct answer is ""Signal"""
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","Human senses include the sense of ","Sight and hearing",N,Smell,N,"Taste and touch",N,"All of these",Y,"Correct answer is ""All of these"""
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","The organism processes or interprets the signal from the sensor","Result to produce a warning",N,"Resulting in a negative feedback",N,"Resulting in a response or being ignored as not important",Y,"Resulting in a positive response",N,"Correct answer is ""Resulting in a response or being ignored as not important"""
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","The ____________to a ___________can be positive, negative, or ignored as not important","Stimulus, response",N,"Response, stimulus",Y,"Interpretation, response",N,"Action, reaction",N,"Correct answer is ""Response, stimulus"""
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","A ______________is that the being wants more or is attracted to the stimulus","Negative reaction",N,"Positive reaction",Y,"Normal reaction",N,"Ignored reaction",N,"Correct answer is ""Positive reaction"""
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","A ___________is that the being wants to avoid the stimulus","Negative reaction",Y,"Positive reaction",N,"Normal reaction",N,"Ignored reaction",N,"Correct answer is ""Negative reaction"""
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","The Response to a stimulus can be:",Positive,N,Negative,N,Ignored,N,"All of these",Y,"Correct answer is ""All of these"""
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","The skin can detect",Heat,N,Temperature,N,Pain,N,"All of these",Y,"Correct answer is ""All of these"""
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","If the heat is interpreted as dangerously high, the person will jerk away from the source of heat","Complex interpretation",N,"Processed before brain",Y,"Processed in brain",N,"None of these",N,"Correct answer is ""Processed before brain"""
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","The signal is may be processed near ","The sensor",N,"In the brain",N,"In an area in between",N,"All of these",Y,"Correct answer is ""All of these"""
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","The nose of a dog senses the odor from a treat being offered. The signal reaches the brain which interprets the smell as something good to eat","Complex interpretation",N,"Processed before brain",N,"Processed in brain",Y,"None of these",N,"Correct answer is ""Processed in brain"""
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","In order to response, the stimulus must be ",Sensed,N,Processed,N,Interpreted,N,"All of these",Y,"Correct answer is ""All of these"""
12,Biology,BEHAVIOR,"Nature of Behavior","Nature of Behavior","Living objects have sensors (or senses) that detect forms of energy from the world around them and converts the energy into a ",warning,N,Action,N,Signal,Y,Movement,N,"Correct answer is ""Signal"""
