grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,Thermochemistry,Thermochemistry,"Measurement of Enthalpy of Reaction","Enthalpy of neutralization of all the strong acids and strong bases has the same value because ","Neutralization leads to the formation of salt and \({H_2}O\)",N,"Strong acid and bases are ionic substances",N,"Acids always give ride \({H^ + }\) ions and bases always furnish \(O{H^ - }\) ions",N,"The net chemical change involves the combination of \({H^ + }\) and \(O{H^ - }\) ions to form water",Y,"Correct answer is ""The net chemical change involves the combination of \({H^ + }\) and \(O{H^ - }\) ions to form water"""
11,Chemistry,Thermochemistry,Thermochemistry,"Measurement of Enthalpy of Reaction","In those reactions where the determination of enthalpy value is difficult by experiments such cases, enthalpy value can be calculated by: ","Hess’s law",Y,"Clapeyron equation",N,"Henry’s law",N,"Kirchoff’s law",N,"Correct answer is ""Hess’s law"""
11,Chemistry,Thermochemistry,Thermochemistry,"Measurement of Enthalpy of Reaction","It is the amount of heat absorbed or evolved when one mole of the compound is formed from its elements. ","Standard enthalpy of atomization of an element",N,"Standard enthalpy of formation of a compound",Y,"Standard enthalpy of neutralization",N,"Standard enthalpy of combustion of a substance",N,"Correct answer is ""Standard enthalpy of formation of a compound"""
11,Chemistry,Thermochemistry,Thermochemistry,"Measurement of Enthalpy of Reaction","Heat of solution is defined as? ","Heat required to dissolve one gm molecules in large excess of water",N,"Heat evolved, when one gm molecule is dissolved in large excess of water",N,"Change in heat content of the system when one gm molecule of the solute so they further dilution of solution causes no heat change",Y,None,N,"Correct answer is ""Change in heat content of the system when one gm molecule of the solute so they further dilution of solution causes no heat change"""
11,Chemistry,Thermochemistry,Thermochemistry,"Measurement of Enthalpy of Reaction","The heat of a reaction can be calculated by using ","Joule’s Law",N,"Faraday’s Law",N,"Ohm’s Law",N,"Hess’s Law",Y,"Correct answer is ""Hess’s Law"""
11,Chemistry,Thermochemistry,Thermochemistry,"Measurement of Enthalpy of Reaction","Hess’s law deals with? ","Change in heat of reaction",Y,"Equilibrium constants",N,"Rate of reaction",N,"Influence of pressure on volume of a gas",N,"Correct answer is ""Change in heat of reaction"""
11,Chemistry,Thermochemistry,Thermochemistry,"Measurement of Enthalpy of Reaction","If a chemical change takes place by several different routes, the overall energy is the same, regardless of the route by which the chemical change occurs provided the initial and final conditions are the same. This is in accordance to: ","Law of mass action",N,"Joule’s law",N,"Hess’s law",Y,"First law of thermodynamics",N,"Correct answer is ""Hess’s law"""
11,Chemistry,Thermochemistry,Thermochemistry,"Measurement of Enthalpy of Reaction","What is the value of  for the reaction:  \(X + 2Y\; \to \;2Z?\;\) \({W + X\; \to \;2Y\} {\triangle H = -200kcal}\) \({2W + 3X\; \to \;2Z +2Y\} {\triangle H = -150kcal}\)","-550 kcal",N,"-350 kcal",N,"+50 kcal",N,"+250 kcal",Y,"Correct answer is ""+250 kcal"""
11,Chemistry,Thermochemistry,Thermochemistry,"Measurement of Enthalpy of Reaction","We cannot measure enthalpy change of which compound by using the calorimetric method: ","\(CC{l_4}\)",Y,"\({H_2}O\)",N,"\(MgO\)",N,"\(C{O_2}\)",N,"Correct answer is ""\(CC{l_4}\)"""
11,Chemistry,Thermochemistry,Thermochemistry,"Measurement of Enthalpy of Reaction","The heat of formation of CO cannot be measured directly due to the formation of ____ with it ","\({O_2}\)",N,"\({H_2}O\)",N,"\(C{O_2}\)",Y,"\(C\)",N,"Correct answer is ""\(C{O_2}\)"""
11,Chemistry,Thermochemistry,Thermochemistry,"Measurement of Enthalpy of Reaction","Difficulty is faced in measuring standard enthalpies of formation of aluminum oxide and boron oxide is because:","These are rare compounds",N,"It is difficult to extract these compounds",N,"Protective layer of oxides covers the surface of the unreacted element",Y,"These compounds are flammable",N,"Correct answer is ""Protective layer of oxides covers the surface of the unreacted element"""
11,Chemistry,Thermochemistry,Thermochemistry,"Measurement of Enthalpy of Reaction","Hess’ law finds its best application in: ","Haber’s process",N,"Born-Haber cycle",Y,"Nitrogen cycle",N,None,N,"Correct answer is ""Born-Haber cycle"""
11,Chemistry,Thermochemistry,Thermochemistry,"Measurement of Enthalpy of Reaction","According to Hess’s law of constant heat summations the overall energy change is ____ regardless of the route taken if the initial and final conditions are  same ",Same,Y,Greater,N,Lesser,N,None,N,"Correct answer is ""Same"""
11,Chemistry,Thermochemistry,Thermochemistry,"Measurement of Enthalpy of Reaction","Lattice energy is very useful in discussing the: 1. Structure of ionic compounds 2. Properties of ionic compounds  3. Strength of bonding of ionic compounds  Which of the following is the correct statement? ","1 only",N,"2 only",N,"1 and 2 only",N,"1, 2 and 3",Y,"Correct answer is ""1, 2 and 3"""
11,Chemistry,Thermochemistry,Thermochemistry,"Measurement of Enthalpy of Reaction","Which one of the following equations does the enthalpy change represent the lattice energy of sodium chloride ","\(N{a_{\left( s \right)}} + \;\raise.5ex\hbox{$\scriptstyle 1$}\kern-.1em/ \kern-.15em\lower.25ex\hbox{$\scriptstyle 2$} \;C{l_2}_{\left( g \right)} \to NaC{l_{\left( s \right)}}\)",N,"\(Na_{\left( s \right)}^ +  + Cl_{\left( g \right)}^ -  \to NaC{l_{\left( g \right)}}\)",N,"\(N{a_{\left( g \right)}} + C{l_{\left( g \right)}} \to NaC{l_{\left( s \right)}}\)",N,"\(Na_{\left( g \right)}^ +  + Cl_{\left( g \right)}^ -  \to NaC{l_{\left( s \right)}}\)",Y,"Correct answer is ""\(Na_{\left( g \right)}^ +  + Cl_{\left( g \right)}^ -  \to NaC{l_{\left( s \right)}}\)"""
