grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Biology,CIRCULATION,CVD,CVD,"Atherosclerosis is disease of _______",Overweight,N,Veins,N,"Arterial wall",Y,"None of these",N,"Correct answer is ""Arterial wall"""
11,Biology,CIRCULATION,CVD,CVD,"______ is a condition in which the heart cannot pump enough blood to meet the body’s needs.","Heart attack",N,Cardiomyopathy,N,"Heart failure",Y,"Aortic aneurisms",N,"Correct answer is ""Heart failure"""
11,Biology,CIRCULATION,CVD,CVD,"What are the two categories of angina?","stable and unstable",Y,"chronic and acute",N,"severe and mild",N,"arterial and venous",N,"Correct answer is ""stable and unstable"""
11,Biology,CIRCULATION,CVD,CVD,"An angina self-management plan has been shown to ______.","increase knowledge",N,"reduced body mass index",N,"lead to an improvement in general health perceptions",N,"all of these",Y,"Correct answer is ""all of these"""
11,Biology,CIRCULATION,CVD,CVD,"What is a myocardial infarction?",Hypertension,N,"Heart attack",Y,Angina,N,"All of the these",N,"Correct answer is ""Heart attack"""
11,Biology,CIRCULATION,CVD,CVD,"The modifiable risk factor associated with coronary artery disease is",Age,N,Obesity,Y,Heredity,N,Gender,N,"Correct answer is ""Obesity"""
11,Biology,CIRCULATION,CVD,CVD,"Coronary angioplasty, part of CAD’s treatment involves:","A new part of artery replaces the blocked section",N,"to expand artery, medication is used",N,"inflation of a tiny balloon inside an artery",Y,"None of these",N,"Correct answer is ""inflation of a tiny balloon inside an artery"""
11,Biology,CIRCULATION,CVD,CVD,"Doctors place a stent inside the artery during angioplasty. A stent is a","A new fragment of the artery",N,"A wire mesh tube",Y,"A cotton tube",N,"A slow-release medicine capsule",N,"Correct answer is ""A wire mesh tube"""
11,Biology,CIRCULATION,CVD,CVD,"This is the role of the coronary artery","to carry blood away from the heart muscles",N,"to supply blood to heart muscles",Y,"to supply blood to all parts of the body",N,"none of these",N,"Correct answer is ""to supply blood to heart muscles"""
11,Biology,CIRCULATION,CVD,CVD,"Thrombosis occurs when blood clots block veins or arteries",thrombosis,Y,embolism,N,angina,N,PCOS,N,"Correct answer is ""thrombosis"""
11,Biology,CIRCULATION,CVD,CVD,"________is thickening or hardening of the arteries caused by a buildup of plaque in the inner lining of an artery",Atherosclerosis,Y,Angina,N,Dyspepsia,N,Ulcer,N,"Correct answer is ""Atherosclerosis"""
11,Biology,CIRCULATION,CVD,CVD,"_____ is a type of chest pain caused by reduced blood flow to the heart",Obesity,N,Angina,Y,Dyspepsia,N,Ulcer,N,"Correct answer is ""Angina"""
11,Biology,CIRCULATION,CVD,CVD,"CVD stands for","Cardiovascular diseases",N,"Gastrointestinal diseases",Y,"Nervous diseases",N,None,N,"Correct answer is ""Gastrointestinal diseases"""
11,Biology,CIRCULATION,CVD,CVD,"_________– a disease of the blood vessels supplying the heart muscle","Coronary heart disease",Y,"Gastrointestinal diseases",N,"Nervous diseases",N,None,N,"Correct answer is ""Coronary heart disease"""
11,Biology,CIRCULATION,CVD,CVD,"________– a disease of blood vessels supplying the arms and legs","peripheral arterial disease",Y,"Gastrointestinal diseases",N,"Nervous diseases",N,None,N,"Correct answer is ""peripheral arterial disease"""
