grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","\(NO_3^{ - 1}\; + 4{H^ + } \to NO + 2{H_2}O\) How many electrons are required in balancing the equation?","\(3\;{e^ - }\) gain",Y,"\(3\;{e^ - }\;\)loss",N,"\(2\;{e^ - }\) gain",N,"None of these",N,"Correct answer is ""\(3\;{e^ - }\) gain"""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","\(C{r_2}O_7^{ - 2} + 14{H^ + } \to \;2C{r^{ + 3}}\; + \;7{H_2}O\) ","\(6\;{e^ - }\) gain",Y,"\(6\;{e^ - }\) loss",N,"\(3\;{e^ - }\) gain",N,"\(3\;{e^ - }\) loss",N,"Correct answer is ""\(6\;{e^ - }\) gain"""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","Given the reaction \(ZnO + X + Heat \to Zn + XO\) which element, represented by \(X\), is used industrially to reduce this that \(ZnO\) to \(Zn\)?","\(Cu\)",N,"\(C\)",Y,"\(Sn\)",N,"\(Pb\)",N,"Correct answer is ""\(C\)"""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","For balancing oxygen and hydrogen atoms in acids or neutral solutions?","Water can be added",N,"\({H^ + }\) ions can be added",N,"Both A & B",Y,"\(O{H^ - }\) ions can be added",N,"Correct answer is ""Both A & B"""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","Balance the molecular equation for the following redox reaction. What is the sum of the coefficients? Don't forget the coefficients of one. Use the smallest whole number coefficients possible. \({H_2}S{O_4}_{\left( {aq} \right)} + \;H{I_{\left( {aq} \right)}} \to {I_2}_{\left( s \right)} + S{O_2}_{\left( g \right)}\)",7,N,9,N,11,Y,13,N,"Correct answer is ""11"""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","For the reaction between permanganate ion and sulfite ion in basic solution, the unbalanced equation is \(MnO_4^ -  + SO_3^{2 - } \to Mn{O_2} + \;SO_4^{2 - }\) When this equation is balanced using the smallest whole number coefficients possible, the number of \(O{H^ - }\) ions is","two on the right.",Y,"two on the left.",N,"three on the right.",N,"four on the right.",N,"Correct answer is ""two on the right."""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","Balance the following redox equation in an acidic solution with the smallest whole number coefficients possible. What is the sum of all the coefficients? (Do not forget the coefficients of one.) \(Cu\; + \;SO_4^{2 - } \to C{u^{2 + }} + S{O_2}\) (in acidic solution)",9,N,10,Y,11,N,12,N,"Correct answer is ""10"""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","Which of the following step would be the first step to balance the reaction? \(NO_3^ -  + B{r^ - } \to NO + B{r_2}\)","Split the reaction into two half reactions",N,"Balancing of atoms other than oxygen and hydrogen atoms",N,"Balancing of charges",N,"Finding out the oxidation numbers",Y,"Correct answer is ""Finding out the oxidation numbers"""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","The oxidation half-equation for the following reaction is: \(C{e^{ + 4}} + {H_3}As{O_3} \to C{e^{ + 3}} + {H_3}As{O_4}\)","\(C{e^{ + 4}} \to C{e^{ + 3}}\)",N,"\({H_3}As{O_3} \to {H_3}As{O_4}\)",N,"\(AsO_3^{ - 3} \to AsO_4^{ - 3}\)",Y,"\(C{e^{ + 3}} \to C{e^{ + 4}}\)",N,"Correct answer is ""\(AsO_3^{ - 3} \to AsO_4^{ - 3}\)"""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","The reduction half-equation for the following reaction is: \(C{e^{ + 4}} + {H_3}As{O_3} \to C{e^{ + 3}} + {H_3}As{O_4}\)","\(C{e^{ + 4}} \to C{e^{ + 3}}\)",N,"\({H_3}As{O_3} \to {H_3}As{O_4}\)",N,"\(AsO_3^{ - 3} \to AsO_4^{ - 3}\)",Y,"\(C{e^{ + 3}} \to C{e^{ + 4}}\)",N,"Correct answer is ""\(AsO_3^{ - 3} \to AsO_4^{ - 3}\)"""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","To balance the oxygen atom in the given reaction in an acidic medium. \(C{r_2}O{_7^{2 - }_{\left( {aq} \right)}} \to Cr_{\left( {aq} \right)}^{3 + }\) we ","Add water on the right side",Y,"Add water on the left side",N,"Add O on the right side",N,"Add O on the left side",N,"Correct answer is ""Add water on the right side"""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","To balance the oxygen atom in the given reaction in an acidic medium. \(C{r_2}O{_7^{2 - }_{\left( {aq} \right)}} \to Cr_{\left( {aq} \right)}^{3 + }\) we ","Add water on the right side",Y,"Add water on the left side",N,"Add O on the right side",N,"Add O on the left side",N,"Correct answer is ""Add water on the right side"""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","For the redox reaction, \(MnO_4^ -  + {C_2}O_4^{2 - } + {H^ + } \to M{n^{2 + }} + C{O_2} + {H_2}O\) The correct coefficients of the reactants for the balanced reaction are:","\(16\;MnO_4^ - \) , \(5\;{C_2}O_4^{2 - }\), \(2\;{H^ + }\)",N,"\(2\;MnO_4^ - \) , \(16\;{C_2}O_4^{2 - }\), \(5\;{H^ + }\)",N,"\(2\;MnO_4^ - \) , \(5\;{C_2}O_4^{2 - }\), \(16\;{H^ + }\)",Y,"\(5\;MnO_4^ - \) , \(16\;{C_2}O_4^{2 - }\), \(2\;{H^ + }\)",N,"Correct answer is ""\(2\;MnO_4^ - \) , \(5\;{C_2}O_4^{2 - }\), \(16\;{H^ + }\)"""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","The oxidation half reaction for the following reaction is \(Fe_{\left( {aq} \right)}^{2 + } + C{r_2}O{_7^{2 - }_{\left( {aq} \right)}} \to Fe_{\left( {aq} \right)}^{3 + }\; + Cr_{\left( {aq} \right)}^{3 + }\)","\(Fe_{\left( {aq} \right)}^{3 + } \to Fe_{\left( {aq} \right)}^{2 + }\)",N,"\(C{r_2}O{_7^{2 - }_{\left( {aq} \right)}} \to Cr_{\left( {aq} \right)}^{3 + }\)",N,"\(Cr_{\left( {aq} \right)}^{3 + } \to C{r_2}O{_7^{2 - }_{\left( {aq} \right)}}\)",N,"\(Fe_{\left( {aq} \right)}^{2 + } \to Fe_{\left( {aq} \right)}^{3 + }\)",Y,"Correct answer is ""\(Fe_{\left( {aq} \right)}^{2 + } \to Fe_{\left( {aq} \right)}^{3 + }\)"""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","The oxidation half-reaction for the following reaction is \({S_2}O_8^{ - 2} + Cr_2^{ + 3} \to SO_4^{ - 2} + C{r_2}O_7^{ - 2}\)","\({S_2}O_8^{ - 2} \to SO_4^{ - 2}\)",N,"\(Cr_2^{ + 3} \to C{r_2}O_7^{ - 2}\)",Y,"\(SO_4^{ - 2} \to {S_2}O_8^{ - 2}\)",N,"\(C{r_2}O_7^{ - 2} \to Cr_2^{ + 3}\)",N,"Correct answer is ""\(Cr_2^{ + 3} \to C{r_2}O_7^{ - 2}\)"""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","The reduction half-reaction for the following reaction is \({S_2}O_8^{ - 2} + Cr_2^{ + 3} \to SO_4^{ - 2} + C{r_2}O_7^{ - 2}\)","\({S_2}O_8^{ - 2} \to SO_4^{ - 2}\)",Y,"\(Cr_2^{ + 3} \to C{r_2}O_7^{ - 2}\)",N,"\(SO_4^{ - 2} \to {S_2}O_8^{ - 2}\)",N,"\(C{r_2}O_7^{ - 2} \to Cr_2^{ + 3}\)",N,"Correct answer is ""\({S_2}O_8^{ - 2} \to SO_4^{ - 2}\)"""
11,Chemistry,Electrochemistry,Electrochemistry,"""Balancing of Redox Reaction (Ion-Electron or Half-Reaction Method)""","The oxidation half-reaction for the following reaction is \(MnO_4^ -  + {C_2}O_4^{ - 2} \to M{n^{ + 2}} + C{O_2}\)","\(MnO_4^ -  \to M{n^{ + 2}}\)",N,"\({C_2}O_4^{ - 2} \to C{O_2}\)",Y,"\(C{O_2} \to {C_2}O_4^{ - 2}\)",N,"\(M{n^{ + 2}} \to MnO_4^ - \)",N,"Correct answer is ""\({C_2}O_4^{ - 2} \to C{O_2}\)"""
