grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,Electrochemistry,Electrochemistry,"Oxidation and Reduction","Which of the following do you think is a correct statement?","oxidation is caused by a reducing agent",N,"the oxidation reaction is a Redox reaction",N,"addition of electropositive element is a type of oxidation",N,"reduction is the addition of hydrogen",Y,"Correct answer is ""reduction is the addition of hydrogen"""
11,Chemistry,Electrochemistry,Electrochemistry,"Oxidation and Reduction","Which of the following element undergoes oxidation in the reaction given \(SnC{l_2} + 2FeC{l_2} \to SnC{l_4} + 2FeC{l_2}\)?",iron,N,tin,Y,chlorine,N,ferrous,N,"Correct answer is ""tin"""
11,Chemistry,Electrochemistry,Electrochemistry,"Oxidation and Reduction","\(SnC{l_2} + 2FeC{l_2} \to SnC{l_4} + 2FeC{l_2}\) is an example of __________________ reaction.","only oxidation",N,"only reduction",N,redox,Y,"neither oxidation nor reduction",N,"Correct answer is ""redox"""
11,Chemistry,Electrochemistry,Electrochemistry,"Oxidation and Reduction","Formation of zinc sulphide is an example of ___________",reduction,N,oxidation,Y,"removal of oxygen",N,"addition of hydrogen",N,"Correct answer is ""oxidation"""
11,Chemistry,Electrochemistry,Electrochemistry,"Oxidation and Reduction","Oxidation is the same as __________","addition of hydrogen",N,"removal of oxygen",N,"addition of oxygen",Y,"removal of Nitrogen",N,"Correct answer is ""addition of oxygen"""
11,Chemistry,Electrochemistry,Electrochemistry,"Oxidation and Reduction","Reduction involves in __________ oxidation number.",decrease,Y,increase,N,independence,N,"remain constant",N,"Correct answer is ""decrease"""
11,Chemistry,Electrochemistry,Electrochemistry,"Oxidation and Reduction","Removal of oxygen from a compound is an example of ________",oxidation,N,reduction,Y,oxygenation,N,dehydrogenation,N,"Correct answer is ""reduction"""
11,Chemistry,Electrochemistry,Electrochemistry,"Oxidation and Reduction","In the reaction of formation of magnesium oxide magnesium undergoes ________",reduction,N,oxidation,Y,hydrogenation,N,decomposition,N,"Correct answer is ""oxidation"""
11,Chemistry,Electrochemistry,Electrochemistry,"Oxidation and Reduction","The increase of oxidation number is known as _______.",Oxidation,Y,Reduction,N,Polarization,N,"None of the above",N,"Correct answer is ""Oxidation"""
11,Chemistry,Electrochemistry,Electrochemistry,"Oxidation and Reduction","Which is not true about the oxidation state of the following elements?","Sulphur +6 to −2",N,"Carbon +4 to −4",N,"Chlorine +7 to −1",N,"Nitrogen +3 to −1",Y,"Correct answer is ""Nitrogen +3 to −1"""
11,Chemistry,Electrochemistry,Electrochemistry,"Oxidation and Reduction","The change of orange colour of chromium (VI) to the green colour of chromium (III) indicates the presence of a:","Reducing agent",Y,"Oxidizing agent",N,Reagent,N,"Drying agent",N,"Correct answer is ""Reducing agent"""
11,Chemistry,Electrochemistry,Electrochemistry,"Oxidation and Reduction","A number which is assigned to each atom or ion in a compound which explains its degree of oxidation is called","oxidation state only",N,"oxidation number",N,"oxidation degree only",N,"oxidation state and number",Y,"Correct answer is ""oxidation state and number"""
11,Chemistry,Electrochemistry,Electrochemistry,"Oxidation and Reduction","The reduction is the decrease in","oxidation number",Y,charge,N,solubility,N,"none of the above",N,"Correct answer is ""oxidation number"""
11,Chemistry,Electrochemistry,Electrochemistry,"Oxidation and Reduction","The reaction in which oxidation and reduction takes place at the same time is called","redox reaction",Y,"oxidation reaction",N,"reduction reaction",N,"none of the above",N,"Correct answer is ""redox reaction"""
11,Chemistry,Electrochemistry,Electrochemistry,"Oxidation and Reduction","The oxidation number for oxygen will always be",2,N,-2,Y,1,N,-1,N,"Correct answer is ""-2"""
