grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,Electrochemistry,Electrochemistry,"Reactivity Series","When a metal reacts with liquid water the products are...","metal hydroxide and oxygen gas",N,"metal hydroxide and hydrogen gas",Y,"metal oxide and oxygen gas",N,"metal oxide and hydrogen gas",N,"Correct answer is ""metal hydroxide and hydrogen gas"""
11,Chemistry,Electrochemistry,Electrochemistry,"Reactivity Series","What is the correct equation when potassium reacts with water?","\(2{K_{\left( s \right)}} + {H_2}{O_{\left( l \right)}} \to KO{H_{\left( {aq} \right)}} + {H_2}_{\left( g \right)}\)",N,"\({K_{\left( s \right)}} + 2{H_2}{O_{\left( l \right)}} \to KO{H_{\left( {aq} \right)}} + 2{H_2}_{\left( g \right)}\)",N,"\(2{K_{\left( s \right)}} + 2{H_2}{O_{\left( l \right)}} \to 2KO{H_{\left( {aq} \right)}} + {H_2}_{\left( g \right)}\)",Y,"\({K_{\left( s \right)}} + {H_2}{O_{\left( l \right)}} \to KO{H_{\left( {aq} \right)}} + {H_2}_{\left( g \right)}\)",N,"Correct answer is ""\(2{K_{\left( s \right)}} + 2{H_2}{O_{\left( l \right)}} \to 2KO{H_{\left( {aq} \right)}} + {H_2}_{\left( g \right)}\)"""
11,Chemistry,Electrochemistry,Electrochemistry,"Reactivity Series","Which of the following is arranged according increasing reactivity?","\(Mg > Li > Na > K\)",Y,"\(Mg > Na > Li > K\)",N,"\(Na > Li > Mg > K\)",N,"\(K > Mg > Na > Li\)",N,"Correct answer is ""\(Mg > Li > Na > K\)"""
11,Chemistry,Electrochemistry,Electrochemistry,"Reactivity Series","Which of the following does not react with water?",lithium,N,magnesium,N,lead,Y,calcium,N,"Correct answer is ""lead"""
11,Chemistry,Electrochemistry,Electrochemistry,"Reactivity Series","Which of the following the most reactive in dilute acid",magnesium,Y,calcium,N,aluminum,N,zinc,N,"Correct answer is ""magnesium"""
11,Chemistry,Electrochemistry,Electrochemistry,"Reactivity Series","What is made when magnesium reacts with hydrochloric acid?","magnesium nitrate and hydrogen gas",N,"magnesium sulfate and hydrogen gas",N,"magnesium oxide and oxygen gas",N,"magnesium chloride and hydrogen gas",Y,"Correct answer is ""magnesium chloride and hydrogen gas"""
11,Chemistry,Electrochemistry,Electrochemistry,"Reactivity Series","Which of the following is the correct equation when aluminum reacts with sulfuric acid?","\(2A{l_{\left( s \right)}} + 3{H_2}S{O_4}_{\left( {aq} \right)} \to A{l_2}{\left( {S{O_4}} \right)_3}_{\left( {aq} \right)} + 3{H_2}_{\left( g \right)}\)",Y,"\(2A{l_{\left( s \right)}} + 3{H_2}S{O_4}_{\left( {aq} \right)} \to A{l_2}{\left( {S{O_4}} \right)_3}_{\left( l \right)} + 3{H_2}_{\left( s \right)}\)",N,"\(2A{l_{\left( s \right)}} + 3{H_2}S{O_4}_{\left( l \right)} \to A{l_2}{\left( {S{O_4}} \right)_3}_{\left( l \right)} + 3{H_2}_{\left( g \right)}\)",N,"\(2A{l_{\left( s \right)}} + 3{H_2}S{O_4}_{\left( s \right)} \to A{l_2}{\left( {S{O_4}} \right)_3}_{\left( l \right)} + 3{H_2}_{\left( g \right)}\)",N,"Correct answer is ""\(2A{l_{\left( s \right)}} + 3{H_2}S{O_4}_{\left( {aq} \right)} \to A{l_2}{\left( {S{O_4}} \right)_3}_{\left( {aq} \right)} + 3{H_2}_{\left( g \right)}\)"""
11,Chemistry,Electrochemistry,Electrochemistry,"Reactivity Series","When a metal reacts with oxygen gas, the product is ...","metal hydroxide",N,"metal oxide",Y,"metal oxide and oxygen",N,"metal hydroxide and hydrogen gas",N,"Correct answer is ""metal oxide"""
11,Chemistry,Electrochemistry,Electrochemistry,"Reactivity Series","The least reactive oxygen in the list is ",iron,N,zinc,N,copper,Y,lead,N,"Correct answer is ""copper"""
11,Chemistry,Electrochemistry,Electrochemistry,"Reactivity Series","Complete the following equation: \(2C{u_{\left( s \right)}} + {O_2}_{\left( g \right)} \to \)","\(2Cu{O_{\left( s \right)}}\)",Y,"\(2Cu{O_{\left( g \right)}}\)",N,"\(4Cu{O_{\left( s \right)}}\)",N,"\(2Cu{O_{\left( g \right)}}\)",N,"Correct answer is ""\(2Cu{O_{\left( s \right)}}\)"""
