grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,Electrochemistry,Electrochemistry,"Faraday's Law","Laws of electrolysis were given by",Lanmark,N,Ostwald,N,Faraday,Y,Arrhenius,N,"Correct answer is ""Faraday"""
11,Chemistry,Electrochemistry,Electrochemistry,"Faraday's Law","Faraday's laws of electrolysis are related to the","Atomic number of cation",N,"Atomic number of anion",N,"Equivalent weight of the electrolyte",Y,"Speed of the cation",N,"Correct answer is ""Equivalent weight of the electrolyte"""
11,Chemistry,Electrochemistry,Electrochemistry,"Faraday's Law","When the same quantity of electricity is passed through the solutions of different electrolytes in series, the amount of the products obtained are proportional to their","Atomic weights",N,"Chemical equivalents",Y,"Gram molecular volume",N,"Gram atomic ion",N,"Correct answer is ""Chemical equivalents"""
11,Chemistry,Electrochemistry,Electrochemistry,"Faraday's Law","A 0.200 M KOH solution is electrolysed for 1.5 hr using a current of 8.00 A. How many mol of \({O_2}\) were produced at the anode","\(2.7 \times {10^4}C\)",N,"\(8.8 \times {10^4}C\)",Y,"\(18.3 \times {10^4}C\)",N,"\(1.7 \times {10^4}C\)",N,"Correct answer is ""\(8.8 \times {10^4}C\)"""
11,Chemistry,Electrochemistry,Electrochemistry,"Faraday's Law","The number of electrons involved in the reaction when a Faraday of electricity is passed through an electrolyte in solution is","\(12 \times {10^{46}}\)",N,"\(96500\)",N,"\(6 \times {10^{23}}\)",Y,"\(8 \times {10^{16}}\)",N,"Correct answer is ""\(6 \times {10^{23}}\)"""
11,Chemistry,Electrochemistry,Electrochemistry,"Faraday's Law","The electric charge for electrode decomposition of one gram equivalent of substance is","One Ampere per second",N,"96500 Coulombs per second",Y,"One Ampere for one hour",N,"Charge on one mole of electrons",N,"Correct answer is ""96500 Coulombs per second"""
11,Chemistry,Electrochemistry,Electrochemistry,"Faraday's Law","When 1 coulomb of charge is passed through electrolyte solution, then the mass deposited is equal to","Equivalent weight",N,"Atomic weight",N,"Electrochemical equivalent",Y,"Chemical equivalent",N,"Correct answer is ""Electrochemical equivalent"""
11,Chemistry,Electrochemistry,Electrochemistry,"Faraday's Law","Faraday has the dimensions of",Coulombs,N,"Coulomb equivalent",N,"Coulomb per equivalent",Y,"Coulomb per degree Kelvin",N,"Correct answer is ""Coulomb per equivalent"""
11,Chemistry,Electrochemistry,Electrochemistry,"Faraday's Law","Faraday constant","Is a numerical constant",N,"Depends on equivalent",N,"Depends upon the current passed",Y,"Depends on the number of electrons",N,"Correct answer is ""Depends upon the current passed"""
11,Chemistry,Electrochemistry,Electrochemistry,"Faraday's Law","Faraday's laws of electrolysis will fail when","Temperature is increased",N,"Inert electrodes are used",N,"A mixture of electrolytes is used",N,"In none of these cases",Y,"Correct answer is ""In none of these cases"""
11,Chemistry,Electrochemistry,Electrochemistry,"Faraday's Law","During the electrolysis of molten sodium chloride, the time required to produce 0.10 mol of chlorine gas using a current of 3 amperes is","55 minutes",N,"110 minutes",Y,"220 minutes",N,"330 minutes",N,"Correct answer is ""110 minutes"""
11,Chemistry,Electrochemistry,Electrochemistry,"Faraday's Law","Which of the following equation belongs to Faraday’s first law?","\(W = ZAt\)",Y,"\(1F = 96500\;Coulombs\)",N,"\(e = F \times Z\)",N,"\(C = ampere \times time\)",N,"Correct answer is ""\(W = ZAt\)"""
11,Chemistry,Electrochemistry,Electrochemistry,"Faraday's Law","The electric charge for electrode deposition of one equivalent of the substance is: ","one ampere per second",N,"96,500 Coulombs per second",N,"one ampere per hour",N,"charge on 1 mole of electrons",Y,"Correct answer is ""charge on 1 mole of electrons"""
11,Chemistry,Electrochemistry,Electrochemistry,"Faraday's Law","If the cathode is Hg electrode, the maximum mass of Amalgam formed from this solution is:","200 g",N,"446 g",Y,"225 g",N,"400 g",N,"Correct answer is ""446 g"""
11,Chemistry,Electrochemistry,Electrochemistry,"Faraday's Law","The total charge required for complete electrolysis is:","48250 C",N,"96500 C",N,"193000 C",Y,"24125 C",N,"Correct answer is ""193000 C"""
