grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Forces and Motion","Forces and Motion","Newton's Law of Motion & Momentum","Newton’s first law of motion is valid in the absence of _______.",force,N,"net force",Y,friction,N,momentum,N,"Correct answer is ""net force"""
11,Physics,"Forces and Motion","Forces and Motion","Newton's Law of Motion & Momentum","Inertia depends upon ______.",force,N,"net force",N,mass,Y,velocity,N,"Correct answer is ""mass"""
11,Physics,"Forces and Motion","Forces and Motion","Newton's Law of Motion & Momentum","State of rest and motion of a body depends upon its:",System,N,Surrounding,Y,Rest,N,Motion,N,"Correct answer is ""Surrounding"""
11,Physics,"Forces and Motion","Forces and Motion","Newton's Law of Motion & Momentum","Newton’s First Law of motion is valid in cases, when acceleration is",Zero,Y,Constant,N,Variable,N,"Equal to velocity",N,"Correct answer is ""Zero"""
11,Physics,"Forces and Motion","Forces and Motion","Newton's Law of Motion & Momentum","A body in uniform motion has a net force equal to",Zero,Y,Weight,N,Pressure,N,"None of the above",N,"Correct answer is ""Zero"""
11,Physics,"Forces and Motion","Forces and Motion","Newton's Law of Motion & Momentum","Newton’s first law of motion is also called law of ___________.",inertia,Y,momentum,N,energy,N,drag,N,"Correct answer is ""inertia"""
11,Physics,"Forces and Motion","Forces and Motion","Newton's Law of Motion & Momentum","The tendency of an object to remain in a state of rest or of a constant rotational velocity.is known as _____________.",inertia,Y,momentum,N,energy,N,drag,N,"Correct answer is ""inertia"""
11,Physics,"Forces and Motion","Forces and Motion","Newton's Law of Motion & Momentum","When passengers fall forward when a moving bus stops suddenly due to ________.",force,N,speed,N,"inertia of motion",Y,torque,N,"Correct answer is ""inertia of motion"""
11,Physics,"Forces and Motion","Forces and Motion","Newton's Law of Motion & Momentum","Which of the following is the standard unit of measurement of mass?",Gram,N,Kilogram,Y,Pound,N,Dozen,N,"Correct answer is ""Kilogram"""
11,Physics,"Forces and Motion","Forces and Motion","Newton's Law of Motion & Momentum","Which of the following is the correct relation?","1 Kg = 100 g",N,"1 Kg = 1 g",N,"1 g = 0.001 Kg",Y,"1 g = 0.01 Kg",N,"Correct answer is ""1 g = 0.001 Kg"""
11,Physics,"Forces and Motion","Forces and Motion","Newton's Law of Motion & Momentum","Mass can be explained as _____","amount of space",N,"amount of time",N,"amount of weight",N,"amount of matter",Y,"Correct answer is ""amount of matter"""
