grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Forces and Motion","Forces and Motion","Projectile Motion","The velocity of projectile at its maximum height is","\(V_{i}\sin\theta\)",N,"\(V_{i}\cos\theta\)",Y,Maximum,N,Zero,N,"Correct answer is ""\(V_{i}\cos\theta\)"""
11,Physics,"Forces and Motion","Forces and Motion","Projectile Motion","A football player will throw a football at maximum distance if the angle of projection is","30 Degree",N,"45 Degree",Y,"60 Degree",N,"90 Degree",N,"Correct answer is ""45 Degree"""
11,Physics,"Forces and Motion","Forces and Motion","Projectile Motion","The velocity of a projectile is minimum:","At the point of projection",N,"At the point which makes an angle",N,"At the target",N,"At the highest point",Y,"Correct answer is ""At the highest point"""
11,Physics,"Forces and Motion","Forces and Motion","Projectile Motion","Ball A is projected vertically up and at the same time ball B is projected at some angle. If the air resistance is negligible and both reached the same height then:","A and B will reach the level grounds at the same time",Y,"A will reach the ground first",N,"will reach the ground first",N,"depends on shape",N,"Correct answer is ""A and B will reach the level grounds at the same time"""
11,Physics,"Forces and Motion","Forces and Motion","Projectile Motion","A ball is thrown at an angle of 30˚ above the horizontal with a speed of 40 m/s, after 1 sec the vertical component of its velocity will be","30 m/s",N,"10 m/s",Y,"50 m/s",N,"20 m/s",N,"Correct answer is ""10 m/s"""
11,Physics,"Forces and Motion","Forces and Motion","Projectile Motion","Acceleration of a projectile is maximum:","at maximum height",N,"when object is launched at an angle",N,"just before striking the ground",Y,"same everywhere",N,"Correct answer is ""just before striking the ground"""
11,Physics,"Forces and Motion","Forces and Motion","Projectile Motion","An object is thrown in the air with an initial velocity \(v_1\) and making an angle θ with the surface of the earth. The vertical component of its velocity after time t is given by","\(v_{1}\ \text{Cosθ}\)",N,"\(\ v_{1}\text{Cosθ}\) \(- \ \text{gt}\)",Y,"\(v_{1}\text{sinθ} - \text{gt}\)",N,"\(v_{1}\text{tanθ} - \text{gt}\)",N,"Correct answer is ""\(\ v_{1}\text{Cosθ}\) \(- \ \text{gt}\)"""
11,Physics,"Forces and Motion","Forces and Motion","Projectile Motion","An object is projected with a velocity 19.6 m/sec making an angle of 60˚ with the horizontal. How much its velocity at the highest point?","9.8 m/s",N,"19.6 m/s",N,"12.2 m/s",N,zero,Y,"Correct answer is ""zero"""
11,Physics,"Forces and Motion","Forces and Motion","Projectile Motion","Two projectiles A and B are thrown with the same speed but at angles of 40˚ and 50˚ with the horizontal. The horizontal range of A will be.","Equal to that of B",Y,"Greater than that of B",N,"Less than that of B",N,"4/5 times that of B",N,"Correct answer is ""Equal to that of B"""
11,Physics,"Forces and Motion","Forces and Motion","Projectile Motion","A stone is thrown at a certain angle with the vertical. Before the stone attains its maximum height, a tiny piece separates from the stone. The piece will:","Move side by side with its parent stone",Y,"Fall vertically down",N,"Covers less range",N,"Covers greater range",N,"Correct answer is ""Move side by side with its parent stone"""
11,Physics,"Forces and Motion","Forces and Motion","Projectile Motion","A projectile will covers equal horizontal distance when the initial angles of projection are:","45° and 135°",N,"10° and 90°",N,"30° and 60°",Y,"45° and 60°",N,"Correct answer is ""30° and 60°"""
