grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Forces and Motion","Forces and Motion","Elastic and Inelastic collision (Derivation)","Kinetic energy is equals to _______.","\(\frac{1}{2}\frac{m}{v^{2}}\)",N,"\(\frac{p^{2}}{2m}\)",Y,"\(\frac{2p^{2}}{m}\)",N,"\(p^{2}v^{2}\)",N,"Correct answer is ""\(\frac{p^{2}}{2m}\)"""
11,Physics,"Forces and Motion","Forces and Motion","Elastic and Inelastic collision (Derivation)","A body is moving with \(15Ns\) after a time of\(\ 3sec\), it move with \(25Ns\), if the mass is \(3kg\), the force produced and change in kinetic energy is _______.","\(3.33N,\ 60.66J\)",N,"\(3.33N,\ 56.66J\)",N,"\(2.33N,\ 66.66J\)",N,"\(3.33N,\ 66.66J\)",Y,"Correct answer is ""\(3.33N,\ 66.66J\)"""
11,Physics,"Forces and Motion","Forces and Motion","Elastic and Inelastic collision (Derivation)","A car and a truck are each moving with the same kinetic energy, which of the following statement is correct.","car has low speed and truck has greater speed",N,"sped of car is opposite to speed of truck~",N,"car has greater speed and truck has low speed~",Y,"speed of truck and car is same",N,"Correct answer is ""car has greater speed and truck has low speed~"""
11,Physics,"Forces and Motion","Forces and Motion","Elastic and Inelastic collision (Derivation)","The force per unit length is",Pressure,N,Stress,N,Strain,Y,"Surface tension",N,"Correct answer is ""Strain"""
11,Physics,"Forces and Motion","Forces and Motion","Elastic and Inelastic collision (Derivation)","_________ of the colliding bodies are nothing but changes in momentum of colliding bodies.",Force,N,Pressure,N,Impulse,Y,"none of these",N,"Correct answer is ""Impulse"""
11,Physics,"Forces and Motion","Forces and Motion","Elastic and Inelastic collision (Derivation)","Changes in momentum are always equal and _______ for colliding bodies.",same,N,opposite,Y,zero,N,"none of these",N,"Correct answer is ""opposite"""
11,Physics,"Forces and Motion","Forces and Motion","Elastic and Inelastic collision (Derivation)","In a/an ___________ between two bodies,~the total kinetic energy of the bodies after collision is not equal to the total kinetic energy before the collision.","elastic collision",N,"Inelastic collision",Y,collision,N,"none of these",N,"Correct answer is ""Inelastic collision"""
11,Physics,"Forces and Motion","Forces and Motion","Elastic and Inelastic collision (Derivation)","The momentum of a system of objects is the same before and after the collision if the net impulse on the system is _______.",zero,Y,"greater than zero",N,"less than zero",N,"not equal to zero",N,"Correct answer is ""zero"""
11,Physics,"Forces and Motion","Forces and Motion","Elastic and Inelastic collision (Derivation)","A/An ___________  is a collision where Kinetic Energy, KE, is not conserved but momentum, p of a system is conserved.","elastic collision",N,"Inelastic collision",Y,collision,N,"none of these",N,"Correct answer is ""Inelastic collision"""
11,Physics,"Forces and Motion","Forces and Motion","Elastic and Inelastic collision (Derivation)","A perfectly inelastic collision occurs when the maximum amount of kinetic energy of a system is _______.",gained,N,lost,Y,recovered,N,replaced,N,"Correct answer is ""lost"""
11,Physics,"Forces and Motion","Forces and Motion","Elastic and Inelastic collision (Derivation)","A variable mass body with an initial mass of 10 kg is moving with a velocity of 7 m/s initially, after some time the velocity increases to 14 m/s, what is the new mass if the body is moving in the absence of any external force?","2.5 Kg",N,"5 Kg",Y,"7.5 Kg",N,"10 Kg",N,"Correct answer is ""5 Kg"""
11,Physics,"Forces and Motion","Forces and Motion","Elastic and Inelastic collision (Derivation)","Two bodies moving with constant velocities collide with each other. Which of the following quantities remain conserved?",Momentum,Y,Speed,N,Force,N,Velocity,N,"Correct answer is ""Momentum"""
11,Physics,"Forces and Motion","Forces and Motion","Elastic and Inelastic collision (Derivation)","A bullet of mass 5 gm is fired from a gun of mass 5 kg. What is the velocity of the muzzle if the recoil velocity is 500 m/s.","500 m/s",N,"5 m/s",N,"50 m/s",N,"0.5 m/s",Y,"Correct answer is ""0.5 m/s"""
11,Physics,"Forces and Motion","Forces and Motion","Elastic and Inelastic collision (Derivation)","How is a jet plane able to fly in the air?","The thrust of the jet plane compensates the force of gravity",Y,"The weight of the air is the weight of the plane",N,"The force of gravity doesn't act on bodies moving with high speed",N,"The flow of the air around the wings cause an upward force which compensates for the force of gravity",N,"Correct answer is ""The thrust of the jet plane compensates the force of gravity"""
11,Physics,"Forces and Motion","Forces and Motion","Elastic and Inelastic collision (Derivation)","The relation between kinetic energy and momentum is","\(p = \frac{1}{2}mV^{2}\)",N,"\(p = mv\)",Y,"\(p = \frac{1}{2}m\)",N,"none of these",N,"Correct answer is ""\(p = mv\)"""
