grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"The term chromosome was introduced by",Strasburger,N,Benda,N,Waldeyer,Y,Hofmeister,N,"Correct answer is ""Waldeyer"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"The terminal ends of chromosomes are called: ",Acrocentric,N,Chromatids,N,Telomere,Y,Centromere,N,"Correct answer is ""Telomere"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"Each chromosome consists of ______chromatids",One,N,Two,Y,Three,N,Four,N,"Correct answer is ""Two"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"Chromosome share a common point of attachment called",Centromere,Y,Chromatids,N,Telomere,N,"Nucleolar organizer",N,"Correct answer is ""Centromere"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"During cell division chromatin ",Condenses,Y,Decreases,N,Expand,N,"None of these",N,"Correct answer is ""Condenses"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"Chromosomes has ",Arms,N,Centromere,N,"Both A and B",Y,"None of these",N,"Correct answer is ""Both A and B"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"Rod like chromosomes with one arm very small and other very long, the centromere is sub terminal",Metacentric,N,"Sub-meta centric",N,Acrocentric,Y,Telocentric,N,"Correct answer is ""Acrocentric"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"Centromere represents:","Primary constriction",Y,"Secondary constriction",N,"Tertiary constriction",N,"Quaternary constriction",N,"Correct answer is ""Primary constriction"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"Chromosomes are composed of:","40% protein and 60% DNA",N,"50% protein and 50% DNA",N,"70% protein and 30% DNA",N,"60% protein and 40% DNA",Y,"Correct answer is ""60% protein and 40% DNA"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"Chromatin is a network of thin thread like structures made up of",DNA,N,Protein,N,"DNA and Protein",Y,"None of these",N,"Correct answer is ""DNA and Protein"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"A chromosome with equal arms is: ",Acrocentric,N,Telocentric,N,"Sub metacentric",N,Metacentric,Y,"Correct answer is ""Metacentric"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"The chromosome with unequal arms is called: ",Acrocentric,N,Telocentric,N,Metacentric,N,"Sub metacentric",Y,"Correct answer is ""Sub metacentric"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"<img src=""https://learningpitch.com/storage/images/63a93db56d2a2.png""> Identify the chromosome:",Acrocentric,Y,Telocentric,N,Sub-metacentric,N,Metacentric,N,"Correct answer is ""Acrocentric"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"<img src=""https://learningpitch.com/storage/images/63a93db5928f2.png""> Identify the chromosome:",Acrocentric,N,Telocentric,Y,Sub-metacentric,N,Metacentric,N,"Correct answer is ""Telocentric"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"<img src=""https://learningpitch.com/storage/images/63a93db5dabab.png""> Identify the chromosome:",Acrocentric,N,Telocentric,N,Sub-metacentric,Y,Metacentric,N,"Correct answer is ""Sub-metacentric"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS",Chromosome,Chromosome,"<img src=""https://learningpitch.com/storage/images/63a93db61331f.png""> Identify the chromosome:",Acrocentric,N,Telocentric,N,Sub-metacentric,N,Metacentric,Y,"Correct answer is ""Metacentric"""
