grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes are constructed in:",Nucleus,N,RNA,N,Nucleolus,Y,DNA,N,"Correct answer is ""Nucleolus"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","The cell contains many roughly spherical granular structures involved in protein synthesis known as ","Smooth ER",N,Lysosomes,N,Mitochondria,N,Ribosomes,Y,"Correct answer is ""Ribosomes"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Each Ribosome consist of _____________ subunits","1 equal",N,"2 unequal",Y,"3 equal",N,"4 unequal",N,"Correct answer is ""2 unequal"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes are the sites of:","Pigment production",N,"Storing cell sap",N,"Protein synthesis",Y,"Cell division",N,"Correct answer is ""Protein synthesis"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes were discovered by:",Golgi,N,"De Duve",N,Palade,Y,"R. Brown",N,"Correct answer is ""Palade"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Prokaryotic ribosomes are bacterial ribosomes that are small",100S,N,50S,N,70S,Y,80S,N,"Correct answer is ""70S"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Eukaryotic ribosomes are large ribosomes",100S,N,50S,N,70S,N,80S,Y,"Correct answer is ""80S"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Factory of ribosomal synthesis is",Cytoplasm,N,Nucleus,N,Nucleolus,Y,"Endoplasmic reticulum",N,"Correct answer is ""Nucleolus"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","A group of ribosomes attached to mRNA is known as",Polymer,N,Polypeptide,N,Polysomes,Y,Monomer,N,"Correct answer is ""Polysomes"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribonucleoprotein particles are the name of",DNA,N,Nucleus,N,"Eukaryotic ribosomes",Y,RNA,N,"Correct answer is ""Eukaryotic ribosomes"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes were first observed using an electron microscope as ","Dense granules",Y,Proteins,N,Vesiclesa,N,Vacuoles,N,"Correct answer is ""Dense granules"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","It was discovered by Italian biologist Camillo Golgi ",RER,N,"Golgi Complex",Y,Mitochondria,N,Ribosomes,N,"Correct answer is ""Golgi Complex"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Golgi complex was discovered in:",1898,Y,1878,N,1789,N,1698,N,"Correct answer is ""1898"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Proteins and lipids are converted into glycolipids and glycoproteins by adding carbohydrates by",Ribosomes,N,Cytoplasm,N,"Golgi apparatus",Y,"Endoplasmic reticulum",N,"Correct answer is ""Golgi apparatus"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","The Golgi complex of plants and lower invertebrates cells is called",Chondriosome,N,Dictyosome,Y,"Golgi apparatus",N,"None of these",N,"Correct answer is ""Dictyosome"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","The _____________consists of a stack of flat membrane-bound sacs called cisternae","Golgi body",Y,Ribosomes,N,Mitochondria,N,Vacuoles,N,"Correct answer is ""Golgi body"""
11,Biology,"CELL STRUCTURE AND FUNCTIONS","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","Ribosomes Golgi complex Peroxisomes and Glyoxysomes ","In the Golgi, proteins are modified and packaged into",Tube,N,Vesicle,Y,Lysosome,N,"None of these",N,"Correct answer is ""Vesicle"""
