grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,"States of Matter II: Liquids","States of Matter II: Liquids","Energetics of Phase Change","Why the heat of vaporizatioin for \({C_6}{H_{14}}\) is high amongst the hydrocarbon? ","Polar nature",N,"Greater Polarizability",N,"Large size of molecules",Y,"All of these",N,"Correct answer is ""Large size of molecules"""
11,Chemistry,"States of Matter II: Liquids","States of Matter II: Liquids","Energetics of Phase Change","What are the forces of attraction and repulsion between interacting molecules known as _________","attractive forces",N,"repulsive forces",N,"intermolecular forces",Y,"intramolecular forces",N,"Correct answer is ""intermolecular forces"""
11,Chemistry,"States of Matter II: Liquids","States of Matter II: Liquids","Energetics of Phase Change","Gas is readily formed in case of predominance of","Intermolecular forces",N,"Thermal energy",Y,"both A and B",N,"None of these",N,"Correct answer is ""Thermal energy"""
11,Chemistry,"States of Matter II: Liquids","States of Matter II: Liquids","Energetics of Phase Change","Why the heat of vaporizatioin for \({H_2}O,\;N{H_3},\;and\;S{O_2}\) is high? ","Polar nature",Y,"Greater Polarizability",N,"Large size of molecules",N,"All of these",N,"Correct answer is ""Polar nature"""
11,Chemistry,"States of Matter II: Liquids","States of Matter II: Liquids","Energetics of Phase Change","The amount of heat absorbed by one mole of a solid when it melts into liquid form at its melting point is called it’s.","Molar heat of fusion",Y,"Molar heat of vaporization",N,"Molar heat of sublimation",N,"Molar specific heat",N,"Correct answer is ""Molar heat of fusion"""
11,Chemistry,"States of Matter II: Liquids","States of Matter II: Liquids","Energetics of Phase Change","The amount of heat absorbed when one mole of a solid sublime to give one mole of vapors at a particular temperature and one atmospheric pressure is called its","Molar heat of fusion",N,"Molar heat of vaporization",N,"Molar heat of sublimation",Y,"Molar specific heat",N,"Correct answer is ""Molar heat of sublimation"""
11,Chemistry,"States of Matter II: Liquids","States of Matter II: Liquids","Energetics of Phase Change","The amount of heat absorbed when one mole of a liquid is changed into vapors at its boiling point is called its <<","Molar heat of fusion",N,"Molar heat of vaporization",Y,"Molar heat of sublimation",N,"Molar specific heat",N,"Correct answer is ""Molar heat of vaporization"""
11,Chemistry,"States of Matter II: Liquids","States of Matter II: Liquids","Energetics of Phase Change","The molar heat of vaporization of water is","30.6 kJ/ mole",N,"32.8 kJ/ mole",N,"38.2 kJ/ mole",N,"40.6 kJ/ mole",Y,"Correct answer is ""40.6 kJ/ mole"""
11,Chemistry,"States of Matter II: Liquids","States of Matter II: Liquids","Energetics of Phase Change","In case of ice which energy do you think that is predominant?","Thermal energy",N,"Intermolecular energy",Y,"Intramolecular energy",N,Heat,N,"Correct answer is ""Intermolecular energy"""
11,Chemistry,"States of Matter II: Liquids","States of Matter II: Liquids","Energetics of Phase Change","What is the result of balancing between intermolecular forces and thermal energy?",Matter,N,"Three states of matter",Y,"Four states of matter",N,"Chemical bond formation",N,"Correct answer is ""Three states of matter"""
11,Chemistry,"States of Matter II: Liquids","States of Matter II: Liquids","Energetics of Phase Change","Which state of matter is likely to form when there is a predominance of intermolecular energy?",Solids,Y,Liquid,N,"D. Gas",N,"Both solid and gas",N,"Correct answer is ""Solids"""
11,Chemistry,"States of Matter II: Liquids","States of Matter II: Liquids","Energetics of Phase Change","Heat of vaporization is ___ heat of fusion.","equal to",N,"greater than",Y,"smaller than",N,"None of these",N,"Correct answer is ""greater than"""
11,Chemistry,"States of Matter II: Liquids","States of Matter II: Liquids","Energetics of Phase Change","Enthalpy is","Energy change at constant temperature",N,"Energy change at constant pressure",Y,"Energy change at constant volume",N,"All of these",N,"Correct answer is ""Energy change at constant pressure"""
11,Chemistry,"States of Matter II: Liquids","States of Matter II: Liquids","Energetics of Phase Change","Why the heat of vaporizatioin for iodine is highest amongst its family members?","Polar nature",N,"Greater Polarizability",Y,"Large size of molecules",N,"All of these",N,"Correct answer is ""Greater Polarizability"""
11,Chemistry,"States of Matter II: Liquids","States of Matter II: Liquids","Energetics of Phase Change","which of the following molecule has strong London dispersion forces?","\({H_2}O\) and \({I_2}\)",N,"\(N{H_3}\) and \(S{O_2}\)",N,"\({C_6}{H_{14}}\) and \({I_2}\)",Y,"\(C{H_4}\) and \({I_2}\)",N,"Correct answer is ""\({C_6}{H_{14}}\) and \({I_2}\)"""
