grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Chemistry,Alkyl halides and amines,Alkyl halides and amines,Classification and Preparation of Alkyl Halide,Alkyl halide can be prepared from _______.,Reaction of alkene with halogen acids,N,Halogenation of alkanes,N,Reaction of alcohol with halogen acids,N,All of these,Y,"Correct answer is ""All of these"""
12,Chemistry,Alkyl halides and amines,Alkyl halides and amines,Classification and Preparation of Alkyl Halide,Alkenes react with ___________ to produce alkyl halides.,HX,Y,RX,N,HR,N,ROR,N,"Correct answer is ""HX"""
12,Chemistry,Alkyl halides and amines,Alkyl halides and amines,Classification and Preparation of Alkyl Halide,When methane is treated with chlorine in the presence of sunlight it forms,\(C H_3 Cl\),Y,\(C H_2 Cl_2\),N,\(CH Cl_3\),N,\(C_2 H_5 Cl\),N,"Correct answer is ""\)C H_3 Cl\)"""
12,Chemistry,Alkyl halides and amines,Alkyl halides and amines,Classification and Preparation of Alkyl Halide,Complete the following reaction: \[C_2 H_5 OH + SO Cl_2 \rightarrow ____________ + S O_2\],\(CH_3 Cl\),N,\(C_2 H_5 Cl\),Y,\(2C_2 H_5 Cl\),N,\(C_2 H_6\),N,"Correct answer is ""\(C_2 H_5 Cl\)"""
12,Chemistry,Alkyl halides and amines,Alkyl halides and amines,Classification and Preparation of Alkyl Halide,Addition of halogen acid in unsymmetrical alkene is governed by:,Markownikoff rule,Y,Hund's rule,N,Crum-Brown rule,N,No rule is obeyed,N,"Correct answer is ""Markownikoff rule"""
12,Chemistry,Alkyl halides and amines,Alkyl halides and amines,Classification and Preparation of Alkyl Halide,Complete the following reaction: \[RCl + NaI \rightarrow \] ___________,RI+2NaCl,N,RI+NaCl,Y,RNa+NaCl,N,2RNa,N,"Correct answer is ""RI+NaCl"""
12,Chemistry,Alkyl halides and amines,Alkyl halides and amines,Classification and Preparation of Alkyl Halide,Complete the following reaction: \[C_{2}H_{5}OH + HCl\overset{\ Zn Cl_2}{\rightarrow} _________\],\(C H_3 Cl\),N,\(C_2 H_5 Cl\),Y,\(C_2 H_6\),N,No reaction,N,"Correct answer is ""\(C_2 H_5 Cl\)"""
12,Chemistry,Alkyl halides and amines,Alkyl halides and amines,Classification and Preparation of Alkyl Halide,"Ethanol can be converted into chloro ethane, when ____________ reacts with ethanol.",\(PCl_3\),N,\(PCl_5\),N,\(SOCl_2\),N,All of these,Y,"Correct answer is ""All of these"""
12,Chemistry,Alkyl halides and amines,Alkyl halides and amines,Classification and Preparation of Alkyl Halide,Alkyl halides are the derivative of _______________ in which hydrogen atom is replaced by halogen atom.,Alkenes,N,Alkynes,N,Alkanes,Y,Alkyl,N,"Correct answer is ""Alkanes"""
12,Chemistry,Alkyl halides and amines,Alkyl halides and amines,Classification and Preparation of Alkyl Halide,Which of the following order of reactivity is correct? ,R-I>R-Br>R-Cl>R-F,Y,R-F>R-Cl>R-Br>R-I,N,R-F=R-Cl=R-Br=R-I,N,None of these,N,"Correct answer is ""R-I>R-Br>R-Cl>R-F"""
12,Chemistry,Alkyl halides and amines,Alkyl halides and amines,Classification and Preparation of Alkyl Halide,Electronegativity of Chlorine is:,3,Y,4,N,2.5,N,1.5,N,"Correct answer is ""3.0"""
12,Chemistry,Alkyl halides and amines,Alkyl halides and amines,Classification and Preparation of Alkyl Halide,Which C-X bond has the highest bond energy per mole?,C-F,Y,C-Cl,N,C-Br,N,C-I,N,"Correct answer is ""C-F"""
12,Chemistry,Alkyl halides and amines,Alkyl halides and amines,Classification and Preparation of Alkyl Halide,Which alkyl halide has the highest reactivity for a particular alkyl group?,R-F,N,R-Cl,N,R-Br,N,R-I,Y,"Correct answer is ""R-I"""
12,Chemistry,Alkyl halides and amines,Alkyl halides and amines,Classification and Preparation of Alkyl Halide,Correct order of reactivity of halogen is:,\(I_2 > Br_2 > Cl_2 > F_2\),N,\(Br_2 > I_2 > Cl_2 > F_2\),N,\(Cl_2 > Br_2 > I_2 > F_2\),N,\(F_2 > Cl_2 > Br_2 > I_2\),Y,"Correct answer is ""\(F_2 > Cl_2 > Br_2 > I_2\)"""
12,Chemistry,Alkyl halides and amines,Alkyl halides and amines,Classification and Preparation of Alkyl Halide,Which is the strongest acid in hydrogen halide?,HBr,N,HF,N,HI,Y,HCl,N,"Correct answer is ""HI"""
