grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","If the surface area of the reactant increases then the rate of reaction ____________.","Also increases",Y,Decreases,N,"Remains constant",N,"Become zero",N,"Correct answer is ""Also increases"""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","Some chemical reactions proceed only under the influence of light, such reactions are called ________________ reactions.",Photosynthesis,N,Photochemical,Y,Esterification,N,Fermentation,N,"Correct answer is ""Photochemical"""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","When there is an increase in concentration, the rate of reaction.",Increases,Y,Decreases,N,"Remains constant",N,"Not effected at all",N,"Correct answer is ""Increases"""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","The change of concentration of reactants and products in a unit time is","Rate of reaction",Y,"Order of reaction",N,Molecularity,N,"Order law",N,"Correct answer is ""Rate of reaction"""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","The velocity of a reaction depends upon which of the following factors?","Nature of reactants",N,"Concentrations of reactants",N,"Temperature at which the reactant is carried out",N,"All of the above",Y,"Correct answer is ""All of the above"""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","When hydrogen and oxygen are mixed at room temperature no reaction takes place, because","Reaction is endothermic",N,"Equilibrium constant is small",N,"The activation energy for forward reaction is very high",N,"Catalyst is essential for the combination of hydrogen and oxygen",Y,"Correct answer is ""Catalyst is essential for the combination of hydrogen and oxygen"""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","The decomposition of phosphine \(\left( {P{H_3}} \right)\) on tungsten at low pressure is a first-order reaction. it is because the.","Rate is independent of the surface coverage",N,"Rate of decomposition is very slow",N,"Rate is proportional to the surface coverage",Y,"Rate is inversely proportional to the surface coverage",N,"Correct answer is ""Rate is proportional to the surface coverage"""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","If the concentration of the reactants is increased, the rate of reaction","remains unaffected.",N,increases.,Y,decreases.,N,"may increases or decreases.",N,"Correct answer is ""increases."""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","For gaseous state, concentration depends on _____",Pressure,Y,temperature,N,"number of molecule",N,"types of gas",N,"Correct answer is ""Pressure"""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","The powder form is more suitable for reactants.","Constant surface area is increasing.",Y,"Concentration is increasing.",N,"Collision increasing.",N,"Energy of activation is decreasing.",N,"Correct answer is ""Constant surface area is increasing."""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","How can we decrease the activation energy of reaction?","Increases of temperature",N,"Increases of concentration of reactant",N,"Uses of catalyst",N,"A & C both",Y,"Correct answer is ""A & C both"""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","Reactants possess some minimum energy to participate in reaction. It is called _____ .","Nuclear energy",N,"Heat of reaction",N,"Activation energy",Y,"Potential energy",N,"Correct answer is ""Activation energy"""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","Catalyst is a substance which _____ .","increase the equilibrium concentration of products",N,"changes in value of equilibrium constant of reaction",N,"decreases the time required to attain the equilibrium",Y,"supplies energy to the reaction",N,"Correct answer is ""decreases the time required to attain the equilibrium"""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","What will change from the following when the concentration of reactants taking part in chemical reaction are increased?","Enthalpy change ΔH of the reaction",N,"Activation energy",N,Molecularity,N,"Frequency of collisions",Y,"Correct answer is ""Frequency of collisions"""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","For the reaction, \(E_a^'\) = 120 kJ. \({E_a}\) for the forward reaction is _____.","310 kJ",N,"+30 kJ",Y,"-30 kJ",N,"120 kJ",N,"Correct answer is ""+30 kJ"""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","Which is the correct meaning of the symbol in the Arrhenius equation?","K is the equilibrium constant of the reaction.",N,"A is the surface area of the reactant.",N,"R is Rydberg's constant.",N,"\({E_a}\) is the activation energy.",Y,"Correct answer is ""\({E_a}\) is the activation energy."""
11,Chemistry,"Chemical Kinetics","Chemical Kinetics","Factors Affecting Rate of Reaction","For the reaction \({n_1}A + {n_2}B \to Products\); \(rate = K{\left[ A \right]^3}{\left[ B \right]^0}\) if the concentration of A is doubled and concentration of B is halved, then reaction rate _____","Increases by four times",N,"Increases by eight times",Y,"Is doubled",N,"Becomes ten times.",N,"Correct answer is ""Increases by eight times"""
