grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,Thermodynamics,Thermodynamics,Entropy,"Entropy in the measure of the system _______________.","Order of Molecules",N,"Disorder of Molecules",Y,"Internal energy",N,K.E,N,"Correct answer is ""Disorder of Molecules"""
11,Physics,Thermodynamics,Thermodynamics,Entropy,"When the heat is added to the system, the entropy change is __________.",Negative,N,Positive,Y,Neutral,N,"None of these",N,"Correct answer is ""Positive"""
11,Physics,Thermodynamics,Thermodynamics,Entropy,"An open system is one in which","Mass does not cross boundaries of the system, though energy may do so",N,"Neither mass nor energy crosses the boundaries of the system",N,"Both energy and mass cross the boundaries of the system",Y,"Mass crosses the boundary but not the energy",N,"Correct answer is ""Both energy and mass cross the boundaries of the system"""
11,Physics,Thermodynamics,Thermodynamics,Entropy,"In reversible process, system has ___________.","no disorderness",Y,"disorderness exist",N,"no change",N,none,N,"Correct answer is ""no disorderness"""
11,Physics,Thermodynamics,Thermodynamics,Entropy,"Which of the following is correct for entropy?","\(S = k_b ln Ω\)",Y,"\(S = lnΩ\)",N,"\(D = klnΩ\)",N,"\(S = k_b/lnΩ\)",N,"Correct answer is ""\(S = k_b ln Ω\)"""
11,Physics,Thermodynamics,Thermodynamics,Entropy,"Disorderness in a system is due to ___________.","Heat transfer",N,"internal irreversibility",N,"phase change",N,"All of the above",Y,"Correct answer is ""All of the above"""
11,Physics,Thermodynamics,Thermodynamics,Entropy,"No entropy change is associated with ___________.","Isothermal process",N,"Adiabatic process",Y,"Isobaric process",N,"Isochoric process",N,"Correct answer is ""Adiabatic process"""
11,Physics,Thermodynamics,Thermodynamics,Entropy,"The net energy change in a reversible cyclic process is","3/2  RT",N,zero,Y,"always > 0",N,"always < 0",N,"Correct answer is ""zero"""
11,Physics,Thermodynamics,Thermodynamics,Entropy,"The total entropy change for a system and its surroundings increases if a process is",exothermic,N,endothermic,N,reversible,N,irreversible,Y,"Correct answer is ""irreversible"""
11,Physics,Thermodynamics,Thermodynamics,Entropy,"Which of the following is true?","for an isolated system, dS>=0",N,"for a reversible process, dS=0",N,"for an irreversible process, dS>0",N,"all of these",Y,"Correct answer is ""all of these"""
11,Physics,Thermodynamics,Thermodynamics,Entropy,"The entropy of an isolated system can never ____",increase,N,decrease,Y,"be zero",N,"none of these",N,"Correct answer is ""decrease"""
11,Physics,Thermodynamics,Thermodynamics,Entropy,"Entropy may decrease locally at some region within the isolated system. How can this statement be justified?","this cannot be possible",N,"this is possible because entropy of an isolated system can decrease.",N,"it must be compensated by a greater increase of entropy somewhere within the system.",Y,"none of these",N,"Correct answer is ""it must be compensated by a greater increase of entropy somewhere within the system."""
11,Physics,Thermodynamics,Thermodynamics,Entropy,"The entropy of an isolated system always ____ and becomes a ____ at the state of equilibrium.","decreases, minimum",N,"increases, maximum",Y,"increases, minimum",N,"decreases, maximum",N,"Correct answer is ""increases, maximum"""
11,Physics,Thermodynamics,Thermodynamics,Entropy,"Which of the following processes exhibit external mechanical irreversibility?","isothermal dissipation of work",N,"adiabatic dissipation of work",N,"both isothermal dissipation of work and adiabatic dissipation of work",Y,"none of these",N,"Correct answer is ""both isothermal dissipation of work and adiabatic dissipation of work"""
11,Physics,Thermodynamics,Thermodynamics,Entropy,"What is the relation between work obtained in an reversible and irreversible process?","Wrev > Wirr",Y,"Wrev < Wirr",N,"Wrev = Wirr",N,"It depends on change in temperature",N,"Correct answer is ""Wrev > Wirr"""
11,Physics,Thermodynamics,Thermodynamics,Entropy,"Which of the following is an example of reversible process?","Wood to ashes",N,"Burning of matchstick",N,"Making roti from wheat flour",N,"Frictionless to and fro motion",Y,"Correct answer is ""Frictionless to and fro motion"""
