grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,Thermodynamics,Thermodynamics,"Carnot Engine","Second law of thermodynamics implies that cycle efficiency of thermodynamic process must be ____________.","Greater than unity",N,"Less than unity",Y,"Equal to unity",N,"None of these",N,"Correct answer is ""Less than unity"""
11,Physics,Thermodynamics,Thermodynamics,"Carnot Engine","If the temperature of the sink is decreased, the efficiency of a Carnot engine will be__________.",Decreases,N,Increases,Y,"Remain constant",N,"Become zero",N,"Correct answer is ""Increases"""
11,Physics,Thermodynamics,Thermodynamics,"Carnot Engine","Heat engine is a device, which converts heat energy into __________.","chemical energy",N,"mechanical energy",Y,"electrical energy",N,"potential energy",N,"Correct answer is ""mechanical energy"""
11,Physics,Thermodynamics,Thermodynamics,"Carnot Engine","Body A is kept in contact with body B. Heat will flow from A to B, if ___________.","The heat content of A is greater than that of B",N,"The temperature of A is greater than that of B",Y,"The specific heat of A is greater than that of B",N,"The specific heat of A is lower than that of B",N,"Correct answer is ""The temperature of A is greater than that of B"""
11,Physics,Thermodynamics,Thermodynamics,"Carnot Engine","The efficiency of Carnot engine depends on ____________.","the temperature of sink only",N,"the temperature of the source only",N,"the temperature of the source and sink",Y,"the working substance",N,"Correct answer is ""the temperature of the source and sink"""
11,Physics,Thermodynamics,Thermodynamics,"Carnot Engine","During an adiabatic expansion, the increase in volume is associated with ___________.","decrease in temperature and decrease in pressure",Y,"decrease in pressure and increase in temperature",N,"increase in pressure and increase in temperature",N,"increase in pressure and decrease in temperature",N,"Correct answer is ""decrease in temperature and decrease in pressure"""
11,Physics,Thermodynamics,Thermodynamics,"Carnot Engine","The efficiency of Carnot engine can be made 100 % if ____________.","Low temperature reservoir is at 0°C",N,"Low temperature reservoir is at 0 K",Y,"when both reservoirs are at the same temperature",N,"low temperature reservoir is at 0°F",N,"Correct answer is ""Low temperature reservoir is at 0 K"""
11,Physics,Thermodynamics,Thermodynamics,"Carnot Engine","The efficiency of petrol engine is ___________.","49 to 60%",N,"25 to 30%",Y,"45 to 50%",N,"34 to 67%",N,"Correct answer is ""25 to 30%"""
11,Physics,Thermodynamics,Thermodynamics,"Carnot Engine","The efficiency of Carnot engine depends upon ___________.","Source temperature",N,"Sink Temperature",N,"Working substance",N,"Both a and b",Y,"Correct answer is ""Both a and b"""
11,Physics,Thermodynamics,Thermodynamics,"Carnot Engine","Cloud formation in atmosphere is an example of ___________.","Adiabatic process",Y,"Isobaric process",N,"Isochoric process",N,"Isothermal process",N,"Correct answer is ""Adiabatic process"""
11,Physics,Thermodynamics,Thermodynamics,"Carnot Engine","A gas undergoes step in step 2 in Carnot cycle. Which of these processes describe the 2nd step?","Isentropic expansion",Y,"Isentropic compression",N,"Isothermal expansion",N,"Isothermal compression",N,"Correct answer is ""Isentropic expansion"""
11,Physics,Thermodynamics,Thermodynamics,"Carnot Engine","A gas undergoes step in step 4 in Carnot cycle. Which of these processes describe the 4th step?","Isentropic expansion",N,"Isentropic compression",Y,"Isothermal expansion",N,"Isothermal compression",N,"Correct answer is ""Isentropic compression"""
11,Physics,Thermodynamics,Thermodynamics,"Carnot Engine","A gas undergoes isothermal compression in Carnot cycle. Which step does it undergo?",1st,N,2nd,N,3rd,Y,4th,N,"Correct answer is ""3rd"""
11,Physics,Thermodynamics,Thermodynamics,"Carnot Engine","What is the correct order of steps for a Carnot cycle?","Isothermal expansion, adiabatic expansion, isothermal compression, adiabatic compression",Y,"Isothermal compression, adiabatic expansion, isothermal expansion, adiabatic compression",N,"Adiabatic compression, adiabatic expansion, isothermal expansion, isothermal compression",N,"Adiabatic compression, isothermal expansion, adiabatic expansion, isothermal compression",N,"Correct answer is ""Isothermal expansion, adiabatic expansion, isothermal compression, adiabatic compression"""
11,Physics,Thermodynamics,Thermodynamics,"Carnot Engine","A Carnot engine extracts 1200J of energy from a hot reservoir. What is the amount of work done by it? Temperatures of hot and cold reservoirs are 200K and 150K respectively.",800J,N,900J,Y,600J,N,850J,N,"Correct answer is ""900J"""
