grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Avogadro's Law and General Gas Equation","The law that an equal volume of all the gases at the same temperature and pressure contain an equal number of molecules is called ","General gas law",N,"Avogadro’s law",Y,"Boyle’s law",N,"Charles law",N,"Correct answer is ""Avogadro’s law"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Avogadro's Law and General Gas Equation","4 gm of H2 gas at S.T.P will occupy ","60 liters",N,"44.8 liters",Y,"35.5 liters",N,"22.4 liters",N,"Correct answer is ""44.8 liters"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Avogadro's Law and General Gas Equation","One mole of any gas at S.T.P occupies ","20.4 dm3",N,"22.4 dm3",Y,"27.2 dm3",N,"28.5 dm3",N,"Correct answer is ""22.4 dm3"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Avogadro's Law and General Gas Equation","Which of the following will have the same number of molecules at S.T.P? ","280 cm3 of CO2 and 280 cm3 of N2O",N,"11.2 dm3 of O2 and 32 gm of  O2",N,"44 g of CO2 and 11.2 of dm3 of CO2",N,"28 g of N2 and 5.6 dm3 of Oxygen",Y,"Correct answer is ""28 g of N2 and 5.6 dm3 of Oxygen"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Avogadro's Law and General Gas Equation","Number of molecules in one dm3 of water is close to ","\(6.02/22.4 \times {10^{23}}\)",Y,"\(12.01/22.4 \times {10^{23}}\)",N,"\(18/22.4 \times {10^{23}}\)",N,"\(55.6 \times 6.02 \times {10^{23}}\)",N,"Correct answer is ""\(6.02/22.4 \times {10^{23}}\)"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Avogadro's Law and General Gas Equation","For which condition \(PV = RT\)","P= 1 atm",N,"\(n = 1\)",Y,"\(V = 1\;d{m^3}\)",N,"None of these",N,"Correct answer is ""\(n = 1\)"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Avogadro's Law and General Gas Equation","The value of R is _____________, when pressure is in \(N.{m^{ - 2}}\), volume in \({m^3}\)3 and temperature in Kelvin.",0.0821,N,8.314,N,8.134,N,0.0825,N,"Correct answer is """""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Avogadro's Law and General Gas Equation","The value of R is ________________, when pressure is in atm, volume is in \(d{m^3}\) and temperature is in Kelvin.",0.0821,Y,8.314,N,8.134,N,0.0825,N,"Correct answer is ""0.0821"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Avogadro's Law and General Gas Equation","At S.T.P, pressure is taken equal to _______________.","\(101300N.{m^{ - 2}}\)",N,"1 atm",N,"760 torr",N,"All of them",Y,"Correct answer is ""All of them"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Avogadro's Law and General Gas Equation","PV=nRT is called","General gas eq.",N,"Ideal gas eq.",N,"Both A & B",Y,None,N,"Correct answer is ""Both A & B"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Avogadro's Law and General Gas Equation","In general gas equation, there are ________ variables",1,N,2,N,3,N,4,Y,"Correct answer is ""4"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Avogadro's Law and General Gas Equation","The number of molecules of 7g of \({N_2}\) gas is-","\(22.044 \times {10^{23}}\)",N,"\(1.506 \times {10^{23}}\)",Y,"\(3.011 \times {10^{23}}\)",N,"\(6.022 \times {10^{23}}\)",N,"Correct answer is ""\(1.506 \times {10^{23}}\)"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Avogadro's Law and General Gas Equation","The volume of 2.2 g \(C{O_2}\) at \({27^o}C\) and 570 mm pressure is –","4.83 L",N,"0.82 L",N,"3.82 L",N,"1.64 L",Y,"Correct answer is ""1.64 L"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Avogadro's Law and General Gas Equation","What would be the volume of 22g of Carbon dioxide at STP?","11.2 L",Y,"1.12 L",N,"22.4 L",N,"2.24 L",N,"Correct answer is ""11.2 L"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Avogadro's Law and General Gas Equation","The molar volume of any gas at S.T.P is","22.4 L",Y,"2.24 L",N,"44 L",N,"24.2 L",N,"Correct answer is ""22.4 L"""
