grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Dalton's Law of Partial Pressures","Pressure exerted by a single gas in a mixture of gases is called ","Normal pressure",N,"Absolute pressure",N,"Partial pressure",Y,"Internal pressure",N,"Correct answer is ""Partial pressure"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Dalton's Law of Partial Pressures","The total pressure exerted by a mixture of gases is the sum of partial pressure of all the gases present is the statement of ","Gay Lussac’s law",N,"Avogadro’s law",N,"Dalton’s law of partial pressure",Y,"Graham’s law",N,"Correct answer is ""Dalton’s law of partial pressure"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Dalton's Law of Partial Pressures","The respiration process taking place in animals depends on a difference in ","Osmotic pressure",N,"Vapor pressure",N,"Partial pressure",Y,"Atmospheric pressure",N,"Correct answer is ""Partial pressure"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Dalton's Law of Partial Pressures","2 moles of \(N H_3\) are enclosed in a 5 \(d{m^3}\) flask at \({27^o}C\). What is the pressure exerted by the gas assuming that the gas behaves like an ideal gas? ","3.44 atom",N,"9.85 atm",Y,"5.98 atom",N,"4.35 atm",N,"Correct answer is ""9.85 atm"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Dalton's Law of Partial Pressures","The partial pressure of oxygen in our lungs is ","\(116\;g/{m^2}\)",N,"\(116\;Kg/c{m^2}\)",N,"\(116\;Kg/{m^2}\)",Y,"\(116\;g/c{m^2}\)",N,"Correct answer is ""\(116\;Kg/{m^2}\)"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Dalton's Law of Partial Pressures","The partial pressure of water vapors is called ","Water enthalpy",N,"Suspension pressure",N,"Aqueous tension",Y,None,N,"Correct answer is ""Aqueous tension"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Dalton's Law of Partial Pressures","Dalton’s Law of Partial Pressure is not applicable for the following gaseous mixture:","\(C{O_2} + {O_2}\)",N,"\({N_2} + {H_2}\)",N,"\({N_2} + {O_2}\)",N,"All of these",Y,"Correct answer is ""All of these"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Dalton's Law of Partial Pressures","Law of Partial Pressure was given by:",Dalton,Y,Graham,N,Avogadro,N,Gay-lussac,N,"Correct answer is ""Dalton"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Dalton's Law of Partial Pressures","Equal masses of \(S{O_2}\) and Oxygen are kept in a vessel at \({27^o}C\). The pressure mixture is 2 atm. The partial pressure of \(S{O_2}\) is:","0.44 atm",N,"0.22 atm",N,"0.66 atm",Y,"0.88 atm",N,"Correct answer is ""0.66 atm"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Dalton's Law of Partial Pressures","The total pressure of a mixture of two gases is:","Product of Partial Pressures",N,"Ratio of Partial Pressures",N,"Difference in Partial Pressures",N,"Sum of Partial Pressures",Y,"Correct answer is ""Sum of Partial Pressures"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Dalton's Law of Partial Pressures","The partial pressure of the dry gas is","less than wet gas",Y,"greater than wet gas",N,"equal to the wet gas",N,"None of these",N,"Correct answer is ""less than wet gas"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Dalton's Law of Partial Pressures","Air at sea level is dense. This is a practical application of:","Boyle’s Law",N,"Charles’s Law",N,"Graham’s Law",N,"Dalton’s law",Y,"Correct answer is ""Dalton’s law"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Dalton's Law of Partial Pressures","The expression which represents the pressure exerted by a gas is",nVRT,N,nRT/V,Y,V/nRT,N,1/nVRT,N,"Correct answer is ""nRT/V"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Dalton's Law of Partial Pressures","According to the Dalton’s law of partial pressures, the total pressure of a mixture of ideal gases is equal to the","difference of the highest and lowest pressure",N,"product of the partial pressures",N,"sum of the partial pressures",Y,"none of the mentioned",N,"Correct answer is ""sum of the partial pressures"""
11,Chemistry,"States of Matter I: Gases","States of Matter I: Gases","Dalton's Law of Partial Pressures","Which of the following relation is correct?","mole fraction of the Kth gas = moles of the Kth gas / total number of moles of gas",N,"partial pressure of Kth gas = (mole fraction of the Kth gas)*(sum of the partial pressures)",N,"sum of mole fractions of all the gases is unity",N,"all of the mentioned",Y,"Correct answer is ""all of the mentioned"""
