grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Biology,IMMUNITY,"Third Line of Defence","Third Line of Defence","The third line of defence is",specific,Y,nonspecific,N,"Both A and B",N,"None of these",N,"Correct answer is ""specific"""
11,Biology,IMMUNITY,"Third Line of Defence","Third Line of Defence","Specific immunity historically has been divided into ",2,Y,3,N,4,N,5,N,"Correct answer is ""2"""
11,Biology,IMMUNITY,"Third Line of Defence","Third Line of Defence","Humoral immunity and cell-mediated are ","specific immunity",Y,"nonspecific immunity",N,"Both A and B",N,"None of these",N,"Correct answer is ""specific immunity"""
11,Biology,IMMUNITY,"Third Line of Defence","Third Line of Defence","Adaptive immune system is ______ line of defense ",First,N,Second,N,Third,Y,Fourth,N,"Correct answer is ""Third"""
11,Biology,IMMUNITY,"Third Line of Defence","Third Line of Defence","A foreign substance that elicits an immune response is called ",Antigen,Y,Antibodies,N,"Both A and B",N,"None of these",N,"Correct answer is ""Antigen"""
11,Biology,IMMUNITY,"Third Line of Defence","Third Line of Defence","The immune system responds to an antigen by activating lymphocytes and producing specific soluble proteins called ",Antigen,N,Antibodies,Y,"Both A and B",N,"None of these",N,"Correct answer is ""Antibodies"""
11,Biology,IMMUNITY,"Third Line of Defence","Third Line of Defence","CMI stands for ","Cell Mediated Immunity",Y,"Cell Medial Immunity",N,"Cellular Mediated Immune System",N,"Cell modified Immunity",N,"Correct answer is ""Cell Mediated Immunity"""
11,Biology,IMMUNITY,"Third Line of Defence","Third Line of Defence","_____________is the ability of the immune system to quickly and specifically recognize an antigen that the body has previously encountered and initiate a corresponding immune response","Adaptive Immunity",N,"Immunological memory",Y,Immunization,N,"Passive Immunity",N,"Correct answer is ""Immunological memory"""
11,Biology,IMMUNITY,"Third Line of Defence","Third Line of Defence","Immunity acquired by own immune response is called ","Active immunity",Y,"Passive immunity",N,"Both A and B",N,"None of these",N,"Correct answer is ""Active immunity"""
11,Biology,IMMUNITY,"Third Line of Defence","Third Line of Defence","Active immunity can be acquired artificially by ",Vaccination,Y,Sterilization,N,Inflammation,N,"None of these",N,"Correct answer is ""Vaccination"""
11,Biology,IMMUNITY,"Third Line of Defence","Third Line of Defence","T cells originate from _______in the bone marrow","Bone cells",N,"Stem cells",Y,"Cartilage cells",N,"Muscle cells",N,"Correct answer is ""Stem cells"""
11,Biology,IMMUNITY,"Third Line of Defence","Third Line of Defence","The newly forming T cells migrate to __________gland for processing",Thymus,Y,Thyroid,N,Pineal,N,Parathyroid,N,"Correct answer is ""Thymus"""
11,Biology,IMMUNITY,"Third Line of Defence","Third Line of Defence","B cells, also known as B lymphocytes, are a type of __________of the lymphocyte subtype","Red blood cell",N,"White blood cell",Y,RBCs,N,"None of these",N,"Correct answer is ""White blood cell"""
11,Biology,IMMUNITY,"Third Line of Defence","Third Line of Defence","There are ________ major subtypes of T cells",6,N,9,N,7,N,2,Y,"Correct answer is ""2"""
11,Biology,IMMUNITY,"Third Line of Defence","Third Line of Defence","The study of functioning and disorders of the immune system is termed as:",Immunology,Y,Cytology,N,Urology,N,Mycology,N,"Correct answer is ""Immunology"""
