grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Biology,PROKARYOTES,"Taxonomy of Prokaryotes  (Archaea)","Taxonomy of Prokaryotes  (Archaea)","Five kingdom classification was proposed by",Schwann,N,Virchow,N,"Robert brown",N,Whittaker,Y,"Correct answer is ""Whittaker"""
11,Biology,PROKARYOTES,"Taxonomy of Prokaryotes  (Archaea)","Taxonomy of Prokaryotes  (Archaea)","Five kingdom classification of Whittaker was modified by","Margulis and Schwartz",Y,"Singer and Nicholson",N,"Robert Hooke",N,"Robert Brown",N,"Correct answer is ""Margulis and Schwartz"""
11,Biology,PROKARYOTES,"Taxonomy of Prokaryotes  (Archaea)","Taxonomy of Prokaryotes  (Archaea)","In biology, __________is the study of evolutionary relatedness among various groups of organisms",phycology,N,Bacteriology,N,Phylogenetics,Y,Mycology,N,"Correct answer is ""Phylogenetics"""
11,Biology,PROKARYOTES,"Taxonomy of Prokaryotes  (Archaea)","Taxonomy of Prokaryotes  (Archaea)","The term ""bacteria"" was traditionally applied to all ",microscopic,N,"single-celled Organisms",N,prokaryotes,N,"All of these",Y,"Correct answer is ""All of these"""
11,Biology,PROKARYOTES,"Taxonomy of Prokaryotes  (Archaea)","Taxonomy of Prokaryotes  (Archaea)","The unifying feature of archaea include","The plasma membranes of archaea contain unusual lipids that allow them to function at high temperatures",N,"Lipids of archaea contain glycerol linked to branched chain hydrocarbons in contrast to lipids of bacteria that contain glycerol linked to fatty acids",N,"The cell walls of archaea do not contain peptidoglycan. In some archaea the cell wall is largely composed of polysaccharides and in others, the wall is pure protein. In a few there is no cell wall",N,"All of these",Y,"Correct answer is ""All of these"""
11,Biology,PROKARYOTES,"Taxonomy of Prokaryotes  (Archaea)","Taxonomy of Prokaryotes  (Archaea)","There is/are _________photosynthetic archaea",many,N,5,N,no,Y,80,N,"Correct answer is ""no"""
11,Biology,PROKARYOTES,"Taxonomy of Prokaryotes  (Archaea)","Taxonomy of Prokaryotes  (Archaea)","The most fundamental difference between ________is in their nucleic acid e.g. rRNA","bacteria and eubacteria",N,"archaea and eubacteria",Y,"Both a and b",N,"none of these",N,"Correct answer is ""archaea and eubacteria"""
11,Biology,PROKARYOTES,"Taxonomy of Prokaryotes  (Archaea)","Taxonomy of Prokaryotes  (Archaea)","Archea include",methogens,N,halophiles,N,thermoacidophiles,N,"all of these",Y,"Correct answer is ""all of these"""
11,Biology,PROKARYOTES,"Taxonomy of Prokaryotes  (Archaea)","Taxonomy of Prokaryotes  (Archaea)","The methogens are found in ","Aerobic environments",N,"Anaerobic environments",Y,"Both a and b",N,"None of these",N,"Correct answer is ""Anaerobic environments"""
11,Biology,PROKARYOTES,"Taxonomy of Prokaryotes  (Archaea)","Taxonomy of Prokaryotes  (Archaea)","The ___________grow where nothing else can live, such as on fish and meat that have been heavily salted to keep most bacteria away",methogens,N,halophiles,Y,thermoacidophiles,N,"None of these",N,"Correct answer is ""halophiles"""
11,Biology,PROKARYOTES,"Taxonomy of Prokaryotes  (Archaea)","Taxonomy of Prokaryotes  (Archaea)","The _________ require high salt concentrations for growth",methogens,N,halophiles,Y,thermoacidophiles,N,"None of these",N,"Correct answer is ""halophiles"""
11,Biology,PROKARYOTES,"Taxonomy of Prokaryotes  (Archaea)","Taxonomy of Prokaryotes  (Archaea)","The _____________  are isolated from extremely hot, acidic environments",methogens,N,halophiles,N,thermoacidophiles,Y,"None of these",N,"Correct answer is ""thermoacidophiles"""
11,Biology,PROKARYOTES,"Taxonomy of Prokaryotes  (Archaea)","Taxonomy of Prokaryotes  (Archaea)","___________ are heat and acid lovers",methogens,N,halophiles,N,thermoacidophiles,Y,"None of these",N,"Correct answer is ""thermoacidophiles"""
11,Biology,PROKARYOTES,"Taxonomy of Prokaryotes  (Archaea)","Taxonomy of Prokaryotes  (Archaea)","Pyrolobus fumarii is a species of archaea known for its ability to live at ","low methanogenic condition",N,"extremely cold temperatures",N,"extremely high temperatures",Y,"None of these",N,"Correct answer is ""extremely high temperatures"""
11,Biology,PROKARYOTES,"Taxonomy of Prokaryotes  (Archaea)","Taxonomy of Prokaryotes  (Archaea)","In halophiles, what does philes mean? ",salt,N,biogas,N,lover,Y,heat,N,"Correct answer is ""lover"""
