grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Biology,"SUPPORT AND MOVEMENT","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","_______ are the small bones in the ankle.",Tarsals,Y,Carpals,N,Phalanges,N,Metacarpals,N,"Correct answer is ""Tarsals"""
12,Biology,"SUPPORT AND MOVEMENT","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Pectoral girdle consists of:",Scapula,N,Clavicle,N,Ilium,N,"Both scapula and clavicle",N,"Correct answer is """""
12,Biology,"SUPPORT AND MOVEMENT","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","The appendicular skeleton includes ____","Pelvic and pectoral girdles",Y,"Both a and c",N,"Fore limbs and hind limbs",N,"None of these",N,"Correct answer is ""Pelvic and pectoral girdles"""
12,Biology,"SUPPORT AND MOVEMENT","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","The axial skeleton includes the skull, _____ and Ribcage","vertebral column",Y,fins,N,Cranium,N,"None of these",N,"Correct answer is ""vertebral column"""
12,Biology,"SUPPORT AND MOVEMENT","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Skull is a part of: ","Axial skeleton",Y,Exoskeleton,N,"Appendicular skeleton",N,"Hydrostatic Skeleton",N,"Correct answer is ""Axial skeleton"""
12,Biology,"SUPPORT AND MOVEMENT","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Carpal bones are present in: ",Coccyx,N,Ankle,N,Jaw,N,Wrist,Y,"Correct answer is ""Wrist"""
12,Biology,"SUPPORT AND MOVEMENT","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Appendicular skeleton includes:","Pectoral girdle",N,"Pelvic girdle",N,Ribs,N,"Both A and B",Y,"Correct answer is ""Both A and B"""
12,Biology,"SUPPORT AND MOVEMENT","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Which of the following is not a bone of hindlimb?",Femur,N,Tibia,N,Fibula,N,Ulna,Y,"Correct answer is ""Ulna"""
12,Biology,"SUPPORT AND MOVEMENT","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Which of the following is not a forelimb bone?",Fibula,Y,Humerus,N,Radius,N,Ulna,N,"Correct answer is ""Fibula"""
12,Biology,"SUPPORT AND MOVEMENT","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Which of the following is correct about metacarpals?","They are palm bones",N,"They are 10 in number",N,"They are 14 in number",N,"Both A and B",Y,"Correct answer is ""Both A and B"""
12,Biology,"SUPPORT AND MOVEMENT","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Which is the longest and heaviest bone of the body?",humerus,N,radius,N,femur,Y,ulna,N,"Correct answer is ""femur"""
12,Biology,"SUPPORT AND MOVEMENT","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Patella is an example of which kind of bone?","long bone",N,"short bone",N,"irregular bones",N,"sesamoid bone",Y,"Correct answer is ""sesamoid bone"""
12,Biology,"SUPPORT AND MOVEMENT","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Which of the following bones connects the upper arm to the rib cage?","pectoral girdle",N,"pelvic girdle",N,clavicle,Y,humerus,N,"Correct answer is ""clavicle"""
12,Biology,"SUPPORT AND MOVEMENT","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Number of the bones in human appendicular skeleton is:",80,N,120,N,126,Y,206,N,"Correct answer is ""126"""
12,Biology,"SUPPORT AND MOVEMENT","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","Divisions of Human Skeleton (Appendicular and Axial Skeleton)","The appendicular skeleton includes ____","Pelvic and pectoral girdles",Y,"Both a and c",N,"Fore limbs and hind limbs",N,"None of these",N,"Correct answer is ""Pelvic and pectoral girdles"""
