grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Biology,"FORM AND FUNCTIONS IN PLANTS","Homeostasis (Balance of water and solutes)","Homeostasis (Balance of water and solutes)","In osmosis water molecules move from area of _______ to _______ through semipermeable membrane","Higher solute concentration to lower solute concentration",N,"Lower solute concentration to higher solute concentration",Y,"Lower solvent concentration to higher solvent concentration",N,"All of these",N,"Correct answer is ""Lower solute concentration to higher solute concentration"""
11,Biology,"FORM AND FUNCTIONS IN PLANTS","Homeostasis (Balance of water and solutes)","Homeostasis (Balance of water and solutes)","The solution with the higher solute concentration is",Hypotonic,N,Hypertonic,Y,Isotonic,N,"None of these",N,"Correct answer is ""Hypertonic"""
11,Biology,"FORM AND FUNCTIONS IN PLANTS","Homeostasis (Balance of water and solutes)","Homeostasis (Balance of water and solutes)","The solution with the lower solute concentration is ",Hypotonic,Y,Hypertonic,N,Isotonic,N,"None of these",N,"Correct answer is ""Hypotonic"""
11,Biology,"FORM AND FUNCTIONS IN PLANTS","Homeostasis (Balance of water and solutes)","Homeostasis (Balance of water and solutes)","<img src=""https://learningpitch.com/storage/images/63a959766368a.png""> Identify effect of _________solution on plant cell",Hypotonic,N,Hypertonic,Y,Isotonic,N,"None of these",N,"Correct answer is ""Hypertonic"""
11,Biology,"FORM AND FUNCTIONS IN PLANTS","Homeostasis (Balance of water and solutes)","Homeostasis (Balance of water and solutes)","<img src=""https://learningpitch.com/storage/images/63a95976886d6.png""> Identify effect of _________solution on plant cell",Hypotonic,N,Hypertonic,N,Isotonic,Y,"None of these",N,"Correct answer is ""Isotonic"""
11,Biology,"FORM AND FUNCTIONS IN PLANTS","Homeostasis (Balance of water and solutes)","Homeostasis (Balance of water and solutes)","In ________________conditions a plant cell loses water and cytoplasm shrinks and shrinkage of cytoplasm is called plasmolysis.",Hypotonic,N,Hypertonic,Y,Isotonic,N,"None of these",N,"Correct answer is ""Hypertonic"""
11,Biology,"FORM AND FUNCTIONS IN PLANTS","Homeostasis (Balance of water and solutes)","Homeostasis (Balance of water and solutes)","_________________is the movement of substances against a concentration gradient.","Active transport",Y,"Facilitated diffusion",N,Diffusion,N,Osmosis,N,"Correct answer is ""Active transport"""
11,Biology,"FORM AND FUNCTIONS IN PLANTS","Homeostasis (Balance of water and solutes)","Homeostasis (Balance of water and solutes)","Movement across the membranes occurs by:","Diffusion and Osmosis",N,"Facilitated Diffusion",N,"Active Transport",N,"All of these",Y,"Correct answer is ""All of these"""
11,Biology,"FORM AND FUNCTIONS IN PLANTS","Homeostasis (Balance of water and solutes)","Homeostasis (Balance of water and solutes)","In _______________, molecules diffuse across the plasma membrane with assistance from membrane proteins, such as channels and carriers",Diffusion,N,Osmosis,N,"Facilitated Diffusion",Y,"None of these",N,"Correct answer is ""Facilitated Diffusion"""
11,Biology,"FORM AND FUNCTIONS IN PLANTS","Homeostasis (Balance of water and solutes)","Homeostasis (Balance of water and solutes)","In biological systems, the form in which energy occurs is: ",ATP,N,"Adenosine Triphosphate",N,"Both A and B",Y,"None of these",N,"Correct answer is ""Both A and B"""
11,Biology,"FORM AND FUNCTIONS IN PLANTS","Homeostasis (Balance of water and solutes)","Homeostasis (Balance of water and solutes)","The process which require energy input is:",Diffusion,N,"Active transport",Y,"Facilitated Diffusion",N,Osmosis,N,"Correct answer is ""Active transport"""
11,Biology,"FORM AND FUNCTIONS IN PLANTS","Homeostasis (Balance of water and solutes)","Homeostasis (Balance of water and solutes)","<img src=""https://learningpitch.com/storage/images/63a95976ad9cf.png""> Identify effect of _________solution on plant cell",Hypotonic,Y,Hypertonic,N,Isotonic,N,"None of these",N,"Correct answer is ""Hypotonic"""
11,Biology,"FORM AND FUNCTIONS IN PLANTS","Homeostasis (Balance of water and solutes)","Homeostasis (Balance of water and solutes)","What would happen to red blood cells in a hypotonic solution?","They would shrink due to osmotic water loss",N,"They would rupture due to the influx of water",Y,"They would swell but avoid rupturing due to the cell wall",N,"They would retain their shape due to the cell wall",N,"Correct answer is ""They would rupture due to the influx of water"""
11,Biology,"FORM AND FUNCTIONS IN PLANTS","Homeostasis (Balance of water and solutes)","Homeostasis (Balance of water and solutes)","Plant cells swell up when kept in a: ","Hypotonic solution",Y,"Hypertonic solution",N,"Isotonic solution",N,"None of these",N,"Correct answer is ""Hypotonic solution"""
11,Biology,"FORM AND FUNCTIONS IN PLANTS","Homeostasis (Balance of water and solutes)","Homeostasis (Balance of water and solutes)","Plant cells do not burst in distilled water, because of the:","Presence of cell membrane",N,"Absence of cell wall",N,"Presence of cell wall",Y,"Cell wall is not permeable",N,"Correct answer is ""Presence of cell wall"""
