grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","Which of the following possesses high polarity?","\(H\;--\;I\)",N,"\(H\;--\;Br\;\)",N,"\(H\;--\;Cl\)",N,"\(H\;--\;F\)",Y,"Correct answer is ""\(H\;--\;F\)"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","Which of the following molecules has a 1.85 D dipole moment? ","\(HCl\)",N,"\(CO\)",N,"\(C{O_2}\)",N,"\({H_2}O\)",Y,"Correct answer is ""\({H_2}O\)"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","The structure of a tri-atomic molecule whose dipole moment is zero will be ",Angular,N,Linear,Y,Complex,N,Spherical,N,"Correct answer is ""Linear"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","Dipole moments are measured in SI units in ",Coulomb-meter,Y,Joule-meter,N,Joule,N,Poise,N,"Correct answer is ""Coulomb-meter"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","The dipole moment of \(C{S_2}\) is ",0.00,Y,1.03,N,1.78,N,2.05,N,"Correct answer is ""0.00"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","The dipole moment of \(C{H_3}Cl\)  is ",2.00,N,1.03,N,1.45,Y,2.05,N,"Correct answer is ""1.45"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","If you have two different polar di-atomic molecules, their dipole moment will be ",Equal,N,Different,Y,Zero,N,"Less than zero",N,"Correct answer is ""Different"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","Which of the following has the highest dipole moment?","\(C{O_2}\)",N,"\(HI\)",N,"\({H_2}O\)",Y,"\(S{O_2}\)",N,"Correct answer is ""\({H_2}O\)"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","Dipole moment is highest for :","\(CHC{l_3}\)",N,"\(C{H_4}\)",N,"\(CH{F_3}\)",Y,"\(CC{l_4}\)",N,"Correct answer is ""\(CH{F_3}\)"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","Symmetrical triangular planar molecules are:","\(B{F_3}\)",N,"\(C{H_4}\)",N,"\(AlC{l_3}\)",N,"Both A & B",Y,"Correct answer is ""Both A & B"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","It has zero dipole moment.","\(C{O_2}\)",N,"\(CO\)",N,"\(C{S_2}\)",N,"All of these",Y,"Correct answer is ""All of these"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","The percentage of ionic character of the bond between two atoms is calculated from the difference between their","ionic radii",N,electronegativity,Y,"electron affinities",N,"ionisation energies",N,"Correct answer is ""electronegativity"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","Which of the following is not correct for dipole moment?","lone pair of electrons present on the central atom can give rise to the dipole moment",N,"the dipole moment is a vector quantity",N,"\(C{O_2}\) molecule has no dipole moment since C-O bonds are nonpolar",Y,"the difference in electronegativities of combining atoms can lead to the dipole moment",N,"Correct answer is ""\(C{O_2}\) molecule has no dipole moment since C-O bonds are nonpolar"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","If the water molecule is linear","it would have a very high boiling point",N,"it would be highly reactive",N,"its dipole moment would be zero",Y,"it would be highly ionic",N,"Correct answer is ""its dipole moment would be zero"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","Which type of bond needs to be broken for magnesium oxide to melt?",Co-ordinate,N,Covalent,N,Ionic,Y,Metallic,N,"Correct answer is ""Ionic"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","Which of the following is non-polar?","<img src=""https://learningpitch.com/storage/images/63cfc5b642f34.jpg"">",Y,"<img src=""https://learningpitch.com/storage/images/63cfc5b669b41.jpg"">",N,"<img src=""https://learningpitch.com/storage/images/63cfc5b690958.png"">",N,"<img src=""https://learningpitch.com/storage/images/63cfc5b6b7f09.png"">",N,"Correct answer is ""<img src=""https://learningpitch.com/storage/images/63cfc5b642f34.jpg"">"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","Why is the boiling point of methane greater than that of neon?","A molecule of methane has a greater mass than a molecule of neon",N,"A molecule of methane has more electrons than a molecule of neon",N,"Molecules of methane have stronger intermolecular forces than those of neon",Y,"Molecules of methane from hydrogen bonds, but those of neon does not.",N,"Correct answer is ""Molecules of methane have stronger intermolecular forces than those of neon"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Dipole Moment","Among the following, the maximum covalent character is shown by the compound.","\(MgC{l_2}\)",N,"\(FeC{l_2}\)",N,"\(SnC{l_2}\)",N,"\(AlC{l_3}\)",Y,"Correct answer is ""\(AlC{l_3}\)"""
