grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","Find the molecule in which the central atom is having one lone pair of electrons","\(N{H_3}\)",Y,"\(PC{l_5}\)",N,"\({H_2}O\)",N,"\(C{H_4}\)",N,"Correct answer is ""\(N{H_3}\)"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","The shape of a molecule with three bond pairs and one lone pairs is..",hexahedral,N,octahedral,N,tetrahedral,Y,"trigonal bipyramidal",N,"Correct answer is ""tetrahedral"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","In \(Br{F_3}\), lone pairs are present at the equatorial positions. This is to minimize","Bond pair – Bond pair repulsion only",N,"Lone pair – Lone pair repulsion only",Y,"Lone pair – Bond pair repulsion only",N,"both B. and (c)",N,"Correct answer is ""Lone pair – Lone pair repulsion only"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","Number of bond pair and lone pair electrons present on N atom in \(NO_3^--\) are","3, 1",N,"4, 0",Y,"2, 2",N,"1, 3",N,"Correct answer is ""4, 0"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","The shape of a molecule with six bond pairs and no lone pairs is..",hexahedral,N,octahedral,Y,tetrahedral,N,"trigonal bipyramidal",N,"Correct answer is ""octahedral"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","Which of the following species has a shape based on two lone pairs and two bond pairs?","\(N{H_3}\)",N,"\(NH_2^ - \)",Y,"\(NH_4^ + \)",N,"\(P{H_3}\)",N,"Correct answer is ""\(NH_2^ - \)"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","The molecule whose shape is based on lone pairs is...","\(C{H_4}\)",N,"\(C{O_2}\)",N,"\({H_2}O\)",Y,"\(S{F_6}\)",N,"Correct answer is ""\({H_2}O\)"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","The ion whose shape is not based on lone pairs is...","\(NH_4^ + \)",Y,"\(NH_2^ - \)",N,"\({H_3}{O^ + }\)",N,"\(PCl_4^ - \)",N,"Correct answer is ""\(NH_4^ + \)"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","The shape of a molecule with five bond pairs and no lone pairs is..",hexahedral,N,octahedral,N,tetrahedral,N,"trigonal bipyramidal",Y,"Correct answer is ""trigonal bipyramidal"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","Which of the following statements about ammonia molecules is not true?","they possess a lone pair",N,"the \(H - N - H\) bond is \(107^\circ \)",N,"they are pyramidal in shape",Y,"they are tetrahedral in shape",N,"Correct answer is ""they are pyramidal in shape"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","Which of the following statements about \(S{O_2}\) molecules is true?","the \(O = S = O\) bond angle is \(180^\circ \)",N,"their shape is based on having two lone pairs and two double bond pairs",N,"their shape is based on having one lone pair and two bond pairs",N,"they are trigonal planar",Y,"Correct answer is ""they are trigonal planar"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","The shape of a molecule with three bond pairs and no lone pair is..","trigonal planar",Y,octahedral,N,tetrahedral,N,"trigonal bipyramidal",N,"Correct answer is ""trigonal planar"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","The diagram shows: <img src=""https://learningpitch.com/storage/images/63cfc5b6decff.jpg"">","trigonal planar",N,tetrahedral,N,bent,Y,linear,N,"Correct answer is ""bent"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","Which shapes are altered by unshared pairs of electrons alter? ","Bent and Pyramidal",Y,"Trigonal Planar and Bent",N,"Tetrahedral and Bipyramidal",N,"Pyramidal and Linear",N,"Correct answer is ""Bent and Pyramidal"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","The structure is: <img src=""https://learningpitch.com/storage/images/63cfc5b5e6989.jpg"">",bent,N,"trigonal pyramidal",N,tetrahedral,N,linear,Y,"Correct answer is ""linear"""
11,Chemistry,"Theories of Covalent Bonding and Shapes of Molecules","Theories of Covalent Bonding and Shapes of Molecules","Shape of Molecules","The structure is: <img src=""https://learningpitch.com/storage/images/63cfc5b61b94f.jpg"">","trigonal planar",N,"trigonal pyramidal",Y,bent,N,linear,N,"Correct answer is ""trigonal pyramidal"""
