grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,Waves,Waves,"Energy in waves","The amount of energy carried by waves depends upon the _______.","Distance of stretched spring from its rest position",N,"Amplitude of the Waves",N,"Both of these",Y,"None of these",N,"Correct answer is ""Both of these"""
11,Physics,Waves,Waves,"Energy in waves","High energy waves produce _______. ","High frequency waves of low amplitude",N,"Low frequency waves of high amplitude",N,"High frequency waves of same amplitude",Y,"Low frequency waves of same amplitude",N,"Correct answer is ""High frequency waves of same amplitude"""
11,Physics,Waves,Waves,"Energy in waves","___________ do not require any medium for their propagation.","Mechanical waves",N,"Transverse waves",N,"Electromagnetic Waves",Y,"None of these",N,"Correct answer is ""Electromagnetic Waves"""
11,Physics,Waves,Waves,"Energy in waves","Waves that moves through materials are called ","progressive waves",Y,"EM waves",N,"radio waves",N,"UV waves",N,"Correct answer is ""progressive waves"""
11,Physics,Waves,Waves,"Energy in waves","Mechanical waves include",sound,Y,light,N,"EM waves",N,"UV waves",N,"Correct answer is ""sound"""
11,Physics,Waves,Waves,"Energy in waves","When a waves goes from one medium to another medium, which of the following characteristic of the wave remain constant.",Velocity,N,Frequency,Y,Wavelength,N,Phase,N,"Correct answer is ""Frequency"""
11,Physics,Waves,Waves,"Energy in waves","When a transverse wave is reflected from the boundary of a denser medium to a rare medium, it undergoes a phase change of:",0,N,π/2,N,π,N,2π,N,"Correct answer is """""
11,Physics,Waves,Waves,"Energy in waves","Which one of the following properties is not exhibited by the longitudinal waves?",reflection,N,interference,N,diffraction,N,polarization,Y,"Correct answer is ""polarization"""
11,Physics,Waves,Waves,"Energy in waves","Which one of the following has no effect on the speed of sound in a gas?",humidity,N,pressure,Y,temperature,N,density,N,"Correct answer is ""pressure"""
11,Physics,Waves,Waves,"Energy in waves","There is no net transfer of energy by particles of medium in:","Longitudinal waves",N,"Transverse waves",N,"Electromagnetic waves",N,"Stationary waves",Y,"Correct answer is ""Stationary waves"""
11,Physics,Waves,Waves,"Energy in waves","Another name for progressive wave is:","Mechanical waves",Y,"Transverse waves",N,"Electromagnetic Waves",N,"None of these",N,"Correct answer is ""Mechanical waves"""
11,Physics,Waves,Waves,"Energy in waves","The equation of a plane progressive wave is given by y=0.025 sin⁡(100t+0.25x). The frequency of this wave would be:","50/π  Hz",Y,"100/π  Hz",N,"100 Hz",N,"50 Hz",N,"Correct answer is ""50/π  Hz"""
11,Physics,Waves,Waves,"Energy in waves","In a given progressive wave equation, what is the maximum velocity of particle Y=0.5 sin⁡(10πt-5x)cm","5 cm/s",N,"5π cm/s",Y,"10 cm/s",N,"10.5 cm/s",N,"Correct answer is ""5π cm/s"""
11,Physics,Waves,Waves,"Energy in waves","Mechanical waves on the surface of a liquid are",Transverse,N,Longitudinal,N,Torsional,N,"Both transverse and longitudinal",Y,"Correct answer is ""Both transverse and longitudinal"""
11,Physics,Waves,Waves,"Energy in waves","A medium can carry a longitudinal wave because it has the property of",Mass,N,Density,N,Compressibility,N,Elasticity,Y,"Correct answer is ""Elasticity"""
