grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,Waves,Waves,"Superposition Of Sound Waves","Beats can hear the sound of frequency up to _______.","100,000 Hz",N,"25,000 Hz",N,"120,000 Hz",Y,"1000 Hz",N,"Correct answer is ""120,000 Hz"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","The quality of sound is most clearly related to its _______.",waveform,Y,period,N,amplitude,N,frequency,N,"Correct answer is ""waveform"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","A transverse wave is travelling with 2 m/s from +A to the -A with wavelength of 8 m in total. Find the time required to travel from +A to -A.","2 sec",Y,"4 sec",N,"6 sec",N,"3 sec",N,"Correct answer is ""2 sec"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","The amplitude of the resulting waves in constructive interference _________.",Decreases,N,Increases,Y,"Remains constant",N,"May increase or decrease",N,"Correct answer is ""Increases"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","Human ear can hear beat frequency of _________.","5 Hz",N,"4 Hz",N,"7 Hz",Y,none,N,"Correct answer is ""7 Hz"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","Phase difference in destructive interference is _________.","\(0^0\)",N,"\(90^0\)",N,"\(180^0\)",Y,"\(270^0\)",N,"Correct answer is ""\(180^0\)"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","Which of the following is different in formation of beats?",Wavelength,N,Amplitude,N,Velocity,N,Frequency,Y,"Correct answer is ""Frequency"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","Which of the following is correct for standing waves?","travelling velocity becomes zero after interference",N,"energy transfer zero",N,"Both travelling velocity becomes zero after interference and energy transfer zero",Y,"none of these",N,"Correct answer is ""Both travelling velocity becomes zero after interference and energy transfer zero"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","Beats are produced because of _______. ",Diffraction,N,Resonance,N,"Constructive and destructive-interference",Y,Polarization,N,"Correct answer is ""Constructive and destructive-interference"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","Waves are carriers of ____________.",Particles,N,Temperature,N,Water,N,Energy,Y,"Correct answer is ""Energy"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","The wave function is ___________.","f (x,t)",Y,"f (t,x)",N,"f (y,t)",N,"f (t,y)",N,"Correct answer is ""f (x,t)"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","Waves which changes their position with the passage of time is ______________.","Stationary waves",N,"Standing waves",N,"Travelling waves",Y,"None of these",N,"Correct answer is ""Travelling waves"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","Waves are categorized into two types on the basis of motion, namely:","Radio and Micro",N,"Standing and Travelling",Y,"Electrical and Mechanical",N,"Electromagnetic and Mechanical",N,"Correct answer is ""Standing and Travelling"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","Superposition of two equal waves travelling in opposite direction ___________.","Matter waves",N,"Compressional waves",N,"Standing waves",Y,"Pulse waves",N,"Correct answer is ""Standing waves"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","Amplitude of resultant wave in superposition is equal to ________________ of amplitudes of constituent waves.","Vector sum",N,"Algebraic sum",Y,Product,N,"None of these",N,"Correct answer is ""Algebraic sum"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","During Superposition of two waves, if crests of both waves coincide with each other, the amplitude of resultant wave ________________.","Remains same",N,Decreases,N,Increases,Y,"None of these",N,"Correct answer is ""Increases"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","At the time of Superposition of two waves, if crests of one wave coincides with troughs of other wave, the amplitude of resultant wave ________________.","Remains same",N,Decreases,Y,Increases,N,"None of these",N,"Correct answer is ""Decreases"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","Distance between two consecutive antinodes on a standing wave is equal to ______________.",λ,N,2λ,N,λ/2,Y,λ/4,N,"Correct answer is ""λ/2"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","Nodes on a standing wave occur at positions where sin kx is equal to:",0,Y,1,N,-1,N,"both ‘a’ and ‘c’",N,"Correct answer is ""0"""
11,Physics,Waves,Waves,"Superposition Of Sound Waves","Distance between consecutive node and antinode is equal to:",λ,N,2λ,N,λ/2,N,λ/4,Y,"Correct answer is ""λ/4"""
