grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,Waves,Waves,"Interference of Sound &Beats","Beats can hear the sound of frequency up to _______.","100,000 Hz",N,"25,000 Hz",N,"120,000 Hz",Y,"1000 Hz",N,"Correct answer is ""120,000 Hz"""
11,Physics,Waves,Waves,"Interference of Sound &Beats","The quality of sound is most clearly related to its _______.",waveform,Y,period,N,amplitude,N,frequency,N,"Correct answer is ""waveform"""
11,Physics,Waves,Waves,"Interference of Sound &Beats","The amplitude of the resulting waves in constructive interference _________.",Decreases,N,Increases,Y,"Remains constant",N,"May increase or decrease",N,"Correct answer is ""Increases"""
11,Physics,Waves,Waves,"Interference of Sound &Beats","Human ear can hear beat frequency of _________.","5 Hz",N,"4 Hz",N,"7 Hz",Y,none,N,"Correct answer is ""7 Hz"""
11,Physics,Waves,Waves,"Interference of Sound &Beats","Which of the following is different in formation of beats?",Wavelength,N,Amplitude,N,Velocity,N,Frequency,Y,"Correct answer is ""Frequency"""
11,Physics,Waves,Waves,"Interference of Sound &Beats","Which of the following is correct for standing waves?","travelling velocity becomes zero after interference",N,"energy transfer zero",N,"Both travelling velocity becomes zero after interference and energy transfer zero",Y,"none of these",N,"Correct answer is ""Both travelling velocity becomes zero after interference and energy transfer zero"""
11,Physics,Waves,Waves,"Interference of Sound &Beats","Beats are produced because of _______. ",Diffraction,N,Resonance,N,"Constructive and destructive-interference",Y,Polarization,N,"Correct answer is ""Constructive and destructive-interference"""
11,Physics,Waves,Waves,"Interference of Sound &Beats","Waves are carriers of ____________.",Particles,N,Temperature,N,Water,N,Energy,Y,"Correct answer is ""Energy"""
11,Physics,Waves,Waves,"Interference of Sound &Beats","Waves which changes their position with the passage of time is ______________.","Stationary waves",N,"Standing waves",N,"Travelling waves",Y,"None of these",N,"Correct answer is ""Travelling waves"""
11,Physics,Waves,Waves,"Interference of Sound &Beats","Distance between two consecutive antinodes on a standing wave is equal to ______________.",λ,N,2λ,N,λ/2,Y,λ/4,N,"Correct answer is ""λ/2"""
11,Physics,Waves,Waves,"Interference of Sound &Beats","Nodes on a standing wave occur at positions where sin kx is equal to:",0,Y,1,N,-1,N,"both ‘a’ and ‘c’",N,"Correct answer is ""0"""
11,Physics,Waves,Waves,"Interference of Sound &Beats","Distance between consecutive node and antinode is equal to:",λ,N,2λ,N,λ/2,N,λ/4,Y,"Correct answer is ""λ/4"""
11,Physics,Waves,Waves,"Interference of Sound &Beats","If fundamental frequency is 50 and the next successive frequencies are 150 and 250, then it is __________","A pipe closed at both ends",N,"A pipe closed at one end",Y,"An open pipe",N,"A stretched string",N,"Correct answer is ""A pipe closed at one end"""
11,Physics,Waves,Waves,"Interference of Sound &Beats","Statement: Sound wave cannot propagate fastest in solids. Reason: Sound wave can propagate slightly in vacuum.","Both statement and reason are true and the reason is the correct explanation of the statement",N,"Both statement and reason are true but the reason is not the correct explanation of the statement",N,"Statement is true but the reason is false",Y,"Both statement and reason are false",N,"Correct answer is ""Statement is true but the reason is false"""
11,Physics,Waves,Waves,"Interference of Sound &Beats","The velocity of sound in any gas depends upon __________","Wavelength of sound only",N,"Density and elasticity of gas",Y,"Intensity of sound waves only",N,"Amplitude and frequency of sound",N,"Correct answer is ""Density and elasticity of gas"""
