grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Biology,DIGESTION,"Disorders  Digestive System and Food Habits","Disorders  Digestive System and Food Habits","_________ is the biggest bacterial cause of food poisoning cases in the United States",Salmonella,Y,"Herpes simplex",N,HIV,N,Candidiasis,N,"Correct answer is ""Salmonella"""
11,Biology,DIGESTION,"Disorders  Digestive System and Food Habits","Disorders  Digestive System and Food Habits","Incomplete or imperfect digestion is known as",Obesity,N,Dyspepsia,Y,"Anorexia nervous",N,"Bulimia nervosa",N,"Correct answer is ""Dyspepsia"""
11,Biology,DIGESTION,"Disorders  Digestive System and Food Habits","Disorders  Digestive System and Food Habits","A painful burning sensation produced in the chest cavity usually associated with the back flush of acidic chyme into the esophagus is",Pyrolysis,N,Pyrosis,Y,Peristalsis,N,Dyspepsia,N,"Correct answer is ""Pyrosis"""
11,Biology,DIGESTION,"Disorders  Digestive System and Food Habits","Disorders  Digestive System and Food Habits","____________is commonly known as epigastric discomfort following meals",Dyspepsia,Y,"Peptic ulcer",N,Obesity,N,Anorexia,N,"Correct answer is ""Dyspepsia"""
11,Biology,DIGESTION,"Disorders  Digestive System and Food Habits","Disorders  Digestive System and Food Habits","The most common causes of peptic ulcers are infection with the bacterium:","Helicobacter pylori",Y,Herpes,N,Retrovirus,N,Paramyxovirus,N,"Correct answer is ""Helicobacter pylori"""
11,Biology,DIGESTION,"Disorders  Digestive System and Food Habits","Disorders  Digestive System and Food Habits","Food poisoning include:",Diarrhoea,N,Vomiting,N,"Abdominal pain",N,"All of these",Y,"Correct answer is ""All of these"""
11,Biology,DIGESTION,"Disorders  Digestive System and Food Habits","Disorders  Digestive System and Food Habits","________results from rapid movement of faecal matter through the large intestine",Diarrhea,Y,Constipation,N,Haemorrhoids,N,Malnutrition,N,"Correct answer is ""Diarrhea"""
11,Biology,DIGESTION,"Disorders  Digestive System and Food Habits","Disorders  Digestive System and Food Habits","Food poisoning treatment(s) include: ",ORS,N,"Soup and fruits drinks",N,Loperamide,N,"All of these",Y,"Correct answer is ""All of these"""
11,Biology,DIGESTION,"Disorders  Digestive System and Food Habits","Disorders  Digestive System and Food Habits","To prevent ulcer, which of the following factor(s) need to avoided? ",Aspirin,N,"excess of intake of coffee",N,Smoking,N,"All of these",Y,"Correct answer is ""All of these"""
11,Biology,DIGESTION,"Disorders  Digestive System and Food Habits","Disorders  Digestive System and Food Habits","__________ includes diarrhea, vomiting and abdominal pain ",Ulcer,N,"Food poisoning",Y,Obesity,N,Anorexia,N,"Correct answer is ""Food poisoning"""
11,Biology,DIGESTION,"Disorders  Digestive System and Food Habits","Disorders  Digestive System and Food Habits","Dyspepsia is characterized by ","Abdominal pain",N,Heartburn,N,"Nausea and vomiting",N,"All of these",Y,"Correct answer is ""All of these"""
11,Biology,DIGESTION,"Disorders  Digestive System and Food Habits","Disorders  Digestive System and Food Habits","A peptic ulcer is classically viewed as ","A condition in which a person develops sore on the lining of organs",N,"A condition in which the stomach acids digest the mucosal lining of the GI tract i",Y,"indigestion or imperfect digestion",N,"None of these",N,"Correct answer is ""A condition in which the stomach acids digest the mucosal lining of the GI tract i"""
11,Biology,DIGESTION,"Disorders  Digestive System and Food Habits","Disorders  Digestive System and Food Habits","A peptic ulcer in the stomach is called a ","duodenal ulcer",N,"gastric ulcer",Y,"esophageal ulcer",N,"All of these",N,"Correct answer is ""gastric ulcer"""
11,Biology,DIGESTION,"Disorders  Digestive System and Food Habits","Disorders  Digestive System and Food Habits","A __________is a peptic ulcer that develops in the first part of the small intestine","duodenal ulcer",Y,"gastric ulcer",N,"esophageal ulcer",N,"All of these",N,"Correct answer is ""duodenal ulcer"""
11,Biology,DIGESTION,"Disorders  Digestive System and Food Habits","Disorders  Digestive System and Food Habits","An ____________occurs in the lower part of your esophagus","duodenal ulcer",N,"gastric ulcer",N,"esophageal ulcer",Y,"All of these",N,"Correct answer is ""esophageal ulcer"""
