grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,Kekule structures have ___ resonance structures.,2,Y,3,N,4,N,None of these,N,"Correct answer is ""2"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,Benzene was isolated by _____.,Moseley,N,Kekule,N,Michael Faraday,N,Hoffmann,Y,"Correct answer is ""Hoffmann"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,Benzene was discovered by _____.,Moseley,N,Kekule,N,Michael Faraday,Y,Hoffmann,N,"Correct answer is ""Michael Faraday"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,Shape of benzene molecule is _____.,Pyramidal,N,Linear planar,N,Trigonal,N,Hexagonal planar,Y,"Correct answer is ""Hexagonal planar"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,Satisfactory structure of benzene was first proposed in 1865 by  ,Berzelius,N,Hofmann,N,Dewar,N,Kekule,Y,"Correct answer is ""Kekule"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,Structure of benzene is the resonance hybrid of  ,Two kekule's structure,Y,Three kekule's structure,N,Four kekule's structure,N,None of these,N,"Correct answer is ""Two kekule's structure"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,The carbon atom is benzene are  ,\(sp^3\) hybridized,N,\(sp^2\)  hybridized,Y,sp hybridized,N,None of these,N,"Correct answer is ""\(sp^2\) hybridized"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,The pi electrons ( \(2 pz^1\) ) in benzene consists of  ,2 electrons,N,4 electrons,N,6 electrons,Y,None of these,N,"Correct answer is ""6 electrons"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,Benzene molecule consists of  ,6 sigma and 3 pi bonds,N,9 sigma and 1 pi bond,N,12 sigma and 3 pi bonds,Y,None of these,N,"Correct answer is ""12 sigma and 3 pi bonds"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,The C-C bond length in benzene is  ,\(1.54^o A\),N,\(1.397^o A\),Y,\(1.09^o A\),N,\(1.34^o A\),N,"Correct answer is ""\(1.397^o A\)"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,Aromatic hydrocarbon not the derivatives of  ,Paraffins,N,Alkenes,N,Benzene,Y,Cyclohexane,N,"Correct answer is ""Benzene"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,The total number of sigma bonds in benzene is  ,6,N,12,Y,18,N,None of these,N,"Correct answer is ""12"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,Benzene exhibit the properties of  ,Saturated hydrocarbon,N,Unsaturated hydrocarbons,N,Both saturated and unsaturated hydrocarbons,Y,None of these,N,"Correct answer is ""Both saturated and unsaturated hydrocarbons"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,"Although benzene contains 3 double bond, it does not give addition reaction easily at ordinary conditions because  ",Double bond in benzene are strong,N,Double bond change their position rapidly,N,Resonance lowers the energy of benzene molecule and leads to greater stability,N,All of the above,Y,"Correct answer is ""All of the above"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,Carbon atoms in benzene molecules are inclined at an angle of  ,\(109.28^o\),N,\(180^o\),N,\(120^o\),Y,None of these,N,"Correct answer is ""\(120^o\)"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Shape of Benzene,All closed chain hydrocarbon processing a hexagonal ring of 6 carbon atom like benzene or benzene derivates are called  ,Aliphatic hydrocarbon,N,Aromatic hydrocarbon,Y,Alicyclic hydrocarbons,N,Unsaturated hydrocarbon,N,"Correct answer is ""Aromatic hydrocarbon"""
