grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Chemistry,Hydrocarbons,Hydrocarbons,Preparation of Ethyne and Reactions of Alkenes,Which of the following condition is suitable to form Benzene?,"(Acetylene\  + \ acetylene\  + \ acetylene\ \begin{matrix} \overset{\text{CuC}l_{2},NH_{4}\text{Cl}}{\rightarrow} \\ \text{acidic} \\ \end{matrix}\)",N,"Acetylene + acetylene + HCl█( →┴(CuCl_2,NH_4 Cl)@acidic)\(Acetylene\  + \ acetylene\  + \ HCl\begin{matrix} \ \overset{\text{CuC}l_{2},NH_{4}\text{Cl}}{\rightarrow} \\ \text{acidic} \\ \end{matrix}\)",N,\(Acetylene\  + \ acetylene\  + \ acetylene\ \ \begin{matrix} \overset{\text{\ \ \ \ \ \ \ \ Cu\ tube\ \ \ \ \ \ }}{\rightarrow} \\ 300? \\ \end{matrix}\) ,Y,Acetylene + HCl(conc.),N,"Correct answer is ""\(Acetylene\  + \ acetylene\  + \ acetylene\ \ \begin{matrix} \overset{\text{\ \ \ \ \ \ \ \ Cu\ tube\ \ \ \ \ \ }}{\rightarrow} \\ 300? \\ \end{matrix}\)"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Preparation of Ethyne and Reactions of Alkenes,It is synthetic rubber.,Polyvinyl acetylene,N,Divinylacetylene,N,Chloroprene,N,Neoprene,Y,"Correct answer is ""Neoprene"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Preparation of Ethyne and Reactions of Alkenes,"Nitrile is formed, when alkyne react with",\(NH_{3}\),N,HCN,N,\(NH_{3}\) and \(\text{HCN}\),Y,None of these,N,"Correct answer is ""\(NH_{3}\) and \(\text{HCN}\)"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Preparation of Ethyne and Reactions of Alkenes,"On oxidation of alkyne, what product will form?",Carboxylic acid,Y,Glyoxal,N,Ketone,N,Aldehyde,N,"Correct answer is ""Carboxylic acid"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Preparation of Ethyne and Reactions of Alkenes,The catalyst used in formation of nitrile are ____.,\(AL_{2}O_{3}\),N,\(\text{CuC}l_{2}\),N,\(NH_{4}\text{Cl}\),N,All of these,Y,"Correct answer is ""All of these"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Preparation of Ethyne and Reactions of Alkenes,Complete the following reaction. \[HC \equiv CH + 2H_{2}O + 2\lbrack O\rbrack\ \overset{\text{\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ }}{\rightarrow}?\ \],\(\left( \text{OH} \right)_{2}HC - CH\left( \text{OH} \right)_{2}\),N,O=CH-HC=O,N,\(COO H_2\),Y,None of these,N,"Correct answer is ""(COO〖H)〗_2"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Preparation of Ethyne and Reactions of Alkenes,Oxyacetylene flame is formed when _____.,Olefin burn in the presence of oxygen raise temperature upto \(3000?\),N,Acetylene burns in the presence of oxygen raise temperature upto \(3000?\),Y,Paraffin burn in the presence of oxygen raise temperature upto \(3000?\),N,All of the these,N,"Correct answer is ""Acetylene burns in the presence of oxygen raise temperature upto \(3000?\)"
12,Chemistry,Hydrocarbons,Hydrocarbons,Preparation of Ethyne and Reactions of Alkenes,Substitution reaction of alkyne used to distinguish between ,Ethene and Ethyne,N,1-alkyne and 2-alkyne,N,1-butyne and 2-butyne,N,All of these,Y,"Correct answer is ""All of these"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Preparation of Ethyne and Reactions of Alkenes,What could be the reactant if red precipitates are formed on reaction with ammoniacal silver nitrate?,Alkyne,N,Terminal alkyne,Y,Non-terminal alkyne,N,All of these,N,"Correct answer is ""Terminal alkyne"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Preparation of Ethyne and Reactions of Alkenes,Which of the following compound have more sp hybridized carbon?,\(H_{3}C - C \equiv C - CH_{3}\),N,\(H_{2}C = CH - C \equiv CH\),N,\(HC \equiv C - C \equiv CH\),Y,\(H_{2}C = CH - CH = CH_{2}\),N,"Correct answer is ""HC≡C-C≡CH"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Preparation of Ethyne and Reactions of Alkenes,Chloroprene is ____ of neoprene.,Monomer,Y,Dimer,N,Trimer,N,Polymer,N,"Correct answer is ""Monomer"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Preparation of Ethyne and Reactions of Alkenes,Neoprene is formed when ,Acetylene + acetylene + acetylene,N,Acetylene + acetylene + HCl,Y,Acetylene + vinylacetylene,N,Acetylene + HCl(conc.),N,"Correct answer is ""Acetylene + acetylene + HCl"""
