grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Chemistry,Hydrocarbons,Hydrocarbons,Halogenation of Benzene,Which of the following would give benzyl chloride,Toulene reaction with chlorine in the presence of sunlight,Y,Benzyl chloride with chlorine in the presence of sunlight,N,Benzal chloride with chlorine,N,All of these,N,"Correct answer is ""Toulene reaction with chlorine in the presence of sunlight"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Halogenation of Benzene,Which of the following is meta director?,\( -NO_2\),Y, \( - CH_3\),N, -OH,N,\( -NH_2\),N,"Correct answer is ""\( -NO_2\)"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Halogenation of Benzene,Which of the following reacts with \( HNO_3 (H_2 SO_4) \) gives nitration reaction at maximum rate?,"<img src=""https://learningpitch.com/storage/images/63d8f269b44d1.png"">",N,"<img src=""https://learningpitch.com/storage/images/63d8f269dd9cc.png"">",N,"<img src=""https://learningpitch.com/storage/images/63d8f26a135d3.png"">",Y,"<img src=""https://learningpitch.com/storage/images/63d8f26a3cb58.png"">",N,"Correct answer is ""<img src=""https://learningpitch.com/storage/images/63d8f26a135d3.png"">"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Halogenation of Benzene,"In which of the following reactions, the by product is HX?",Halogenation,N,Alkylation,N,Acylation,N,All of these,Y,"Correct answer is ""All of these"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Halogenation of Benzene,"In which of the following electrophilic substitution reactions, water maybe the by-product?",Nitration,Y,Alkylation,N,Acylation,N,Halogenation,N,"Correct answer is ""Nitration"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Halogenation of Benzene,In which of the following \(NO_2^+\) is electrophile?,Nitration,Y,Sulphonation,N,Alkylation,N,Halogenation,N,"Correct answer is ""Nitration"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Halogenation of Benzene,On electrophilic substitution of benzene_____ product is formed.,Monosubstituted,Y,Disubstituted,N,Trisubstituted,N,All of these,N,"Correct answer is ""Monosubstituted"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Halogenation of Benzene,The group that leaves on electrophilic substitution of benzene is _____,Carbon,N,Hydrogen,Y,Carbon and hydrogen,N,None of these,N,"Correct answer is ""Hydrogen"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Halogenation of Benzene,Sulphonation means,Addition of \(SO_4\),N,Addition of \(SO_2\),N,Addition of \(SO_3\),Y,Addition of \(H_2 SO_4\),N,"Correct answer is ""Addition of \(SO_3\)"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Halogenation of Benzene,Which of the following catalysts are used in alkylation or acylation?,\(AlX_3\),Y,\(H_2 SO_4\),N,\(FeX_3\),N,None of these,N,"Correct answer is ""\(AlX_3\)"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Halogenation of Benzene,The catalyst used in halogenation of benzene is ____.,\(AlX_3\),N,\(H_2 SO_4\),N,\(FeX_3\),Y,None of these,N,"Correct answer is ""\(FeX_3\)"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Halogenation of Benzene,Which of the following is not Lewis acid?,\(AlBr_3\),N,\(H_2 SO_4\),Y,\(FeCl_3\),N,\(H_2 O\),N,"Correct answer is ""\(H_2 SO_4\)"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Halogenation of Benzene,Alkyl benzene will form when benzene undergo_____.,Nitration,N,Sulphonation,N,Alkylation,Y,Halogenation,N,"Correct answer is ""Alkylation"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Halogenation of Benzene,Which of the following substitution reactions take place in benzene?,Free radical,N,Electrophilic substitution reaction,Y,Nucleophilic substitution reaction,N,All of these,N,"Correct answer is ""Electrophilic substitution reaction"""
12,Chemistry,Hydrocarbons,Hydrocarbons,Halogenation of Benzene,It activates the benzene ring.,Electron withdrawing deactivating group,N,Electron donating activating groups.,N,Electron donating deactivating group,Y,Electron withdrawing activating group,N,"Correct answer is ""Electron donating deactivating group"""
