grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Reactions of Aldehydes,Nucleophilic addition reactions are expected to be in _______.,C=C,N,\(C \equiv C\),N,C=O,N,Both A and B,Y,"Correct answer is ""Both A and B"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Reactions of Aldehydes,Acetone reacts with HCN to form a cyanohydrin. It is an example of ,Electrophilic addition,N,Nucleophilic addition,Y,Electrophilic substitution,N,Nucleophilic substitution,N,"Correct answer is ""Nucleophilic addition"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Reactions of Aldehydes,Meta formaldehyde is formed when _____ undergo polymerization in acidic medium.,Acetaldehyde,N,Formaldehyde,Y,Propionaldehyde,N,Butyraldehyde,N,"Correct answer is ""Formaldehyde"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Reactions of Aldehydes,Paraformaldehyde is formed when _____ undergo polymerization in acidic medium.,Acetaldehyde,Y,Formaldehyde,N,Propionaldehyde,N,Butyraldehyde,N,"Correct answer is ""Acetaldehyde"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Reactions of Aldehydes,It is the structure of Meta formaldehyde.,"<img src=""https://learningpitch.com/storage/images/63d90e349ac70.png"">",N,"<img src=""https://learningpitch.com/storage/images/63d90e34c284b.png"">",N,"<img src=""https://learningpitch.com/storage/images/63d90e344fabd.png"">",N,"<img src=""https://learningpitch.com/storage/images/63d90e3474e3a.png"">",Y,"Correct answer is ""<img src=""https://learningpitch.com/storage/images/63d90e3474e3a.png"">"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Reactions of Aldehydes,Which of the following reaction with carbonyl compound yield hydrazone?,Phenyl hydrazine,N,Hydrazine,N,"2,4-DNPH",N,All of these,Y,"Correct answer is ""All of these"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Reactions of Aldehydes,Reaction of acetaldehyde with ammonium hydroxide yields,Oxime,Y,Hydrazone,N,Dinitrophenyl hydrazone,N,None of these,N,"Correct answer is ""Oxime"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Reactions of Aldehydes,"2,4-DNPH is",Dinitritophenol hydrazine,N,Dinitritophenyl hydrazone,N,Dinitrophenyhl hydrazone,N,Dinitrophenyl hydrazine,Y,"Correct answer is ""Dinitrophenyl hydrazine"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Reactions of Aldehydes,Which of the following compound will form on reduction of aldehyde?,Primary alcohol,Y,Secondary alcohol,N,Tertiary alcohol,N,All of these,N,"Correct answer is ""Primary alcohol"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Reactions of Aldehydes,Ketone reduction will give,Primary alcohol,N,Secondary alcohol,Y,Tertiary alcohol,N,All of these,N,"Correct answer is ""Secondary alcohol"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Reactions of Aldehydes,Which of the following catalyst is used in catalytic reduction?,Ni,N,Pt,N,Pd,N,All of these,Y,"Correct answer is ""All of these"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Reactions of Aldehydes,Which of the following is used in reduction of aldehyde and ketone? ,\(K_{2}Cr_{2}O_{7}/H_{2}SO_{4}\),N,\(H_2 SO_4\),N,\(NaBH_4\),Y,All of these,N,"Correct answer is ""\(NaBH_4\)"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Reactions of Aldehydes,Which of the following alcohol will be formed when Grignard reagent react with Ketone?,Primary,N,Secondary,N,Tertiary,Y,All of these,N,"Correct answer is ""Tertiary"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Reactions of Aldehydes,Secondary alcohol can be formed by reacting Grignard reagent with ____.,Methanal,N,Ethanal,Y,Propanone,N,All of these,N,"Correct answer is ""Ethanal"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Reactions of Aldehydes,Complete the following reaction. C_2 H_5 MgI+HCHO □(→┴(                   ) ),\(H_2 C(OH) C_2 H_5\),Y,\(H_2 CHC(OH)CH_3\),N,\(H_2 CHC(OH)CH_3\),N,\((H_3 C)_2 C(OH)(CH_3) \),N,"Correct answer is ""\(H_2 C(OH) C_2 H_5\)"""
