grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,Which of the following is used in oxidation of ketone? ,\(K_{2}Cr_{2}O_{7}/H_{2}SO_{4}\),Y,\(H_{2}SO_{4}\),N,\(NaB H_4\),N,All of these,N,"Correct answer is ""\(K_{2}Cr_{2}O_{7}/H_{2}SO_{4}\)"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,Oxidation of propanone gives,HCOOH,N,\(C H_3 COOH\),N,Both,Y,None of these,N,"Correct answer is ""Both"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,Oxidation of 2-heptonone gives,\(CH_3 COOH\),N,\(CH_3 CH_2 CH_2 CH_2 COOH\),N,HCOOH,N,A and B,Y,"Correct answer is ""A and B"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,It cannot differentiate between benzaldehyde and acetone,Tollen's reagent,N,Fehling solution,Y,Benedict solution,N,All of these,N,"Correct answer is ""Fehling solution"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,Which of the following reagent is used to distinguish between aldehydes and ketone,Tollen's reagent,N,Fehling solution,N,Benedict solution,N,All of these,Y,"Correct answer is ""All of these"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,It is also known as Brady's reagent.,Sodum nitroprusside,N,Sodium bisulphite,N,"2,4-DNPH",Y,None of these,N,"Correct answer is ""2,4-DNPH"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,It can be used as distinguishing test between carbonyl and non-carbonyl compound.,Sodum nitroprusside,N,Sodium bisulphite,N,"2,4-DNPH",Y,None of these,N,"Correct answer is ""2,4-DNPH"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,Brick red ppt is formed in Fehling's test with aldehyde.,Cupric tartrate,N,Cuprous oxide,Y,Cupric oxide,N,Both B and C,N,"Correct answer is ""Cuprous oxide"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,Which of the following compound will form on reduction of aldehyde?,Primary alcohol,Y,Secondary alcohol,N,Tertiary alcohol,N,All of these,N,"Correct answer is ""Primary alcohol"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,Ketone reduction will give,Primary alcohol,N,Secondary alcohol,Y,Tertiary alcohol,N,All of these,N,"Correct answer is ""Secondary alcohol"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,Which of the following catalyst is used in catalytic reduction?,Ni,N,Pt,N,Pd,N,All of these,Y,"Correct answer is ""All of these"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,Which of the following is used in reduction of aldehyde and ketone? ,\( K_2 Cr_2 O_7 / H_2 SO_4\),N,\(H_2 SO_4\),N,\(NaBH_4\),Y,All of these,N,"Correct answer is ""\(NaBH_4\)"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,Which of the following is mild oxidizing agent?,Fehling solution,N,Benedict solution,N,Tollen's reagent,N,All of these,Y,"Correct answer is ""All of these"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,Which of the following can be oxidized by mild oxidizing agent?,Aldehyde,Y,Ketone,N,Both,N,None of these,N,"Correct answer is ""Aldehyde"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,Which of the following compound will form on oxidation of aldehyde?,Alcohol,N,Carboxylic acid,Y,Ester,N,All of these,N,"Correct answer is ""Carboxylic acid"""
12,Chemistry,Carbonyl Compounds I: Aldehydes and Ketones,Carbonyl Compounds I: Aldehydes and Ketones,Oxidation reactions,"The following reaction will produce <img src=""https://learningpitch.com/storage/images/63d90d6d941ee.png"">","<img src=""https://learningpitch.com/storage/images/63d90d6dba038.png"">",Y,"<img src=""https://learningpitch.com/storage/images/63d90d6ddf60d.png"">",N,\(CO_2\),N,"<img src=""https://learningpitch.com/storage/images/63d90d6d6cb24.png"">",N,"Correct answer is ""<img src=""https://learningpitch.com/storage/images/63d90d6dba038.png"">"""
