grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Chemistry,"States of Matter III: Solids","States of Matter III: Solids","Structure of metals","Silicon is found in nature in the forms of ________","body-centered cubic structure",N,"hexagonal-closed packed structure",N,"network solid",Y,"face-centered cubic structure",N,"Correct answer is ""network solid"""
11,Chemistry,"States of Matter III: Solids","States of Matter III: Solids","Structure of metals","In face-centred cubic cell, a unit cell is shared equally by __________","four unit cells",N,"two unit cells",N,"one unit cell",N,"six unit cells",Y,"Correct answer is ""six unit cells"""
11,Chemistry,"States of Matter III: Solids","States of Matter III: Solids","Structure of metals","Which of the following is FCC?","<img src=""https://learningpitch.com/storage/images/63d0c26820a4a.jpg"">",N,"<img src=""https://learningpitch.com/storage/images/63d0c26873e8e.jpg"">",N,"<img src=""https://learningpitch.com/storage/images/63d0c266bf59a.jpg"">",Y,"None of these",N,"Correct answer is ""<img src=""https://learningpitch.com/storage/images/63d0c266bf59a.jpg"">"""
11,Chemistry,"States of Matter III: Solids","States of Matter III: Solids","Structure of metals","The crystal structure of brass is",FCC,N,BCC,Y,HCP,N,Orthorhombic,N,"Correct answer is ""BCC"""
11,Chemistry,"States of Matter III: Solids","States of Matter III: Solids","Structure of metals","In ______ constituent particles are closely packed leaving the least amount of vacant spaces.",plasma,N,liquids,N,solids,Y,gases,N,"Correct answer is ""solids"""
11,Chemistry,"States of Matter III: Solids","States of Matter III: Solids","Structure of metals","What is the coordination number for one-dimensional close packing?",2,Y,1,N,4,N,6,N,"Correct answer is ""2"""
11,Chemistry,"States of Matter III: Solids","States of Matter III: Solids","Structure of metals","In how many ways, can the two-dimensional close packed structure be generated?",3,N,2,Y,1,N,5,N,"Correct answer is ""2"""
11,Chemistry,"States of Matter III: Solids","States of Matter III: Solids","Structure of metals","Which crystal would be made if the particles are arranged as given in the picture?  <img src=""https://learningpitch.com/storage/images/63d0c014e93b6.png"">","Hexagonal Close Packing",Y,"Face Centered Close Packing",N,"Cubic Close Packing",N,"Both A and B",N,"Correct answer is ""Hexagonal Close Packing"""
11,Chemistry,"States of Matter III: Solids","States of Matter III: Solids","Structure of metals","Which of the following is BCC?","<img src=""https://learningpitch.com/storage/images/63d0c26820a4a.jpg"">",Y,"<img src=""https://learningpitch.com/storage/images/63d0c26873e8e.jpg"">",N,"<img src=""https://learningpitch.com/storage/images/63d0c266bf59a.jpg"">",N,"None of these",N,"Correct answer is ""<img src=""https://learningpitch.com/storage/images/63d0c26820a4a.jpg"">"""
11,Chemistry,"States of Matter III: Solids","States of Matter III: Solids","Structure of metals","What is the coordination number for a two-dimensional square close packed structure?",8,N,4,Y,6,N,2,N,"Correct answer is ""4"""
11,Chemistry,"States of Matter III: Solids","States of Matter III: Solids","Structure of metals","What is the coordination number for a two-dimensional hexagonal close packed structure?",4,N,8,N,12,N,6,Y,"Correct answer is ""6"""
11,Chemistry,"States of Matter III: Solids","States of Matter III: Solids","Structure of metals","Voids in two-dimensional hexagonal close packed structure are ___________ in shape.",circular,N,rectangular,N,triangular,Y,hexagonal,N,"Correct answer is ""triangular"""
11,Chemistry,"States of Matter III: Solids","States of Matter III: Solids","Structure of metals","ABC-ABC arrangement is actually","Cubic open packing",N,"Cubic close packing",Y,"Hexagonal open packing",N,"Hexagonal closed packing",N,"Correct answer is ""Cubic close packing"""
11,Chemistry,"States of Matter III: Solids","States of Matter III: Solids","Structure of metals","Cubic close packing of metal is known as",Hexagonal,N,"Face centered cubic",Y,Linear,N,Circular,N,"Correct answer is ""Face centered cubic"""
11,Chemistry,"States of Matter III: Solids","States of Matter III: Solids","Structure of metals","Which of the following is HCP?","<img src=""https://learningpitch.com/storage/images/63d0c26820a4a.jpg"">",N,"<img src=""https://learningpitch.com/storage/images/63d0c26873e8e.jpg"">",Y,"<img src=""https://learningpitch.com/storage/images/63d0c266bf59a.jpg"">",N,"None of these",N,"Correct answer is ""<img src=""https://learningpitch.com/storage/images/63d0c26873e8e.jpg"">"""
