grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","Rate of doing work is called _________.",Energy,N,Power,Y,Displacement,N,Velocity,N,"Correct answer is ""Power"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","The SI Unit of power is ________.",Joule,N,Watt,Y,KWH,N,Joule/Second,N,"Correct answer is ""Watt"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle",1hp=?,"750 W",N,"746 W",Y,"747 W",N,"745 W",N,"Correct answer is ""746 W"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","What is the average power required to lift a mass of 100kg to a height of 50m in 50 seconds?","980 watts",Y,"1000 watts",N,"50 watts",N,"5000 watts",N,"Correct answer is ""980 watts"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","The consumption of energy by a 60watt bulb in1 minute is","120 J",N,"220 J",N,"3600 J",Y,"0.016 J",N,"Correct answer is ""3600 J"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","The average power and instantaneous power become equal if work is done at","any rate",N,"at variable rate",N,"at a uniform rate",Y,"at a high rate",N,"Correct answer is ""at a uniform rate"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","The slope of the work time graph is equal to",Displacement,N,Acceleration,N,Power,Y,Energy,N,"Correct answer is ""Power"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","The area of the force velocity graph is equal to",Displacement,N,Acceleration,N,Power,Y,Energy,N,"Correct answer is ""Power"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","A 500kg rocket travels in deep space of a constant speed of 300m/s. The power generated by the rocket engine at this time:","1500 KW",N,"0.16 KW",N,"6 KW",N,"Zero KW",Y,"Correct answer is ""Zero KW"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","A body of mass 12kg starts from rest, when a force of 4N acts on it for 8 sec. Find the work done by body and its power.","42.66 J, 5.33 watts",Y,"42,66 J, 53.3 watts",N,"40 J, 8watts",N,"none of these",N,"Correct answer is ""42.66 J, 5.33 watts"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","A pump is delivering 10kg of water per min to a height of 0.4m. Find the power of pump.","0.33 watts",N,"0.66 watts",Y,"0.16 watts",N,"6.66 watts",N,"Correct answer is ""0.66 watts"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","A crane lifts a load of 6000N trough a vertical distance of 15m in 30 sec. What is the average power during this operation?","200 W",N,"40 W",N,"3000 W",Y,"12000 W",N,"Correct answer is ""3000 W"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","Power is the dot product of?","Mass & velocity",N,"Force & velocity",Y,"Force & energy",N,"Force & mass",N,"Correct answer is ""Force & velocity"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","The power required to lift a 40gram weight up to the height of 5m in 10sec will be ______.","2 watts",N,"200 watts",N,"20 watts",N,"0.2 watts",Y,"Correct answer is ""0.2 watts"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","A force of 400 N is required to overcome road friction and air resistance in propelling an auto mobile at 80 km/hr. what power (kW) must the engine develop?",2.3,N,8.9,Y,5.6,N,1.6,N,"Correct answer is ""8.9"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","Loss in P.E is equal to _______.","Gain in P.E",N,"Gain in K.E",Y,"Remain same",N,"Loss in K.E",N,"Correct answer is ""Gain in K.E"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","K.E and P.E are inter-convertible quantities.",yes,Y,no,N,"may be",N,"maybe not",N,"Correct answer is ""yes"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","During the inter-conversion of energy from one form to other forms, the total energy at any time remains _________.",constant,Y,zero,N,increasing,N,decreasing,N,"Correct answer is ""constant"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","A ball is dropped from a height of 10 m:","Its potential energy increases and kinetic energy decreases during the falls",N,"Its potential energy is equal to the kinetic energy during the fall.",N,"The potential energy decreases and the kinetic energy increases during the fall.",Y,"The potential energy is minimum and kinetic energy is maximum while it is falling",N,"Correct answer is ""The potential energy decreases and the kinetic energy increases during the fall."""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","As the rain falls, the potential energy changes to:","thermal energy",N,"chemical energy",N,"kinetic energy",Y,"nuclear energy",N,"Correct answer is ""kinetic energy"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","Energy is a __________ quantity.",conserved,Y,"non conserve",N,reversible,N,"none of the above",N,"Correct answer is ""conserved"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","Which of the following statement is correct?","loss in P.E = gain in K.E",Y,"loss in P.E > gain in K.E",N,"loss in P.E < gain in K.E",N,"none of the above",N,"Correct answer is ""loss in P.E = gain in K.E"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","A ball is thrown vertically downwards from a height of 20m with an initial velocity v0. It collides with the ground, and rebounds to the same height. The initial velocity 0 is (Take g=10ms-2)",10m/s,N,14m/s,N,20m/s,Y,28m/s,N,"Correct answer is ""20m/s"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","When arrow is released from its bow, its energy is transformed from","heat energy to K.E",N,"elastic P.E to K.E",Y,"chemical energy to elastic P.E",N,"K.E to elastic P.E.",N,"Correct answer is ""elastic P.E to K.E"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","The sum of kinetic and potential energies of a falling body","Is constant at all points",Y,"Is maximum in the beginning",N,"Is minimum is the beginning",N,"Is maximum in the middle of the path",N,"Correct answer is ""Is constant at all points"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","The K.E of a 1000 kg car moving at a speed of 80 km/hr. will be","\(2.47 \times 10^{6}\text{\ J}\)",N,"\(2.47 \times 10^{5}\text{\ J}\)",Y,"\(2.47 \times 10^{8}\text{\ J}\)",N,"\(2.47 \times 10^{10}\text{\ J}\)",N,"Correct answer is ""\(2.47 \times 10^{5}\text{\ J}\)"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","A 1kg mass has a potential energy of 1J w.r.t the ground. The height attained by it is",0.102m,Y,"0.5 m",N,"10 m",N,"9 m",N,"Correct answer is ""0.102m"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","According to the work-energy theorem, total change in energy is equal to the _______","Total work done",Y,"Half of the total work done",N,"Total work done added with frictional losses",N,"Square of the total work done",N,"Correct answer is ""Total work done"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","According to work energy theorem, the work done will be equal to","kinetic energy",N,"potential energy",N,"change in kinetic energy",Y,"change in potential energy",N,"Correct answer is ""change in kinetic energy"""
11,Physics,"Work and Energy","Work and Energy","Power & Work Energy Principle","Work energy theorem is valid  ","only in the presence of external force",N,"only in the presence of internal force",N,"only in the presence of conservative force",N,"All of these",Y,"Correct answer is ""All of these"""
