grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Reactions of Period 3 Elements","It does not react directly with oxygen and chlorine.",Chlorine,N,Phosphorous,N,Argon,N,"Both A and C",Y,"Correct answer is ""Both A and C"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Reactions of Period 3 Elements","Phosphorous burns with an excess of oxygen and produces:","Phosphorous (III) oxide",N,"Phosphorous (V) oxide",Y,Both,N,"None of these",N,"Correct answer is ""Phosphorous (V) oxide"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Reactions of Period 3 Elements","It produces pale blue flame when burnt.","Potassium oxide",N,"Potassium peroxide",N,"Potassium superoxide",Y,"All of these",N,"Correct answer is ""Potassium superoxide"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Reactions of Period 3 Elements","It is amphoteric in nature.","\(Si{O_2}\;\)",N,"\(A{l_2}{O_3}\)",N,"\(MgO\)",N,"All of these",N,"Correct answer is """""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Reactions of Period 3 Elements","Which of the following is the formula of sodium peroxide?","\(NaO\)",N,"\(N{a_2}O\)",N,"\(N{a_2}{O_2}\)",Y,"\(Na{O_2}\)",N,"Correct answer is ""\(N{a_2}{O_2}\)"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Reactions of Period 3 Elements","Chlorine is readily reactive with the following:",Oxygen,N,Nitrogen,N,Carbon,N,"None of these",Y,"Correct answer is ""None of these"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Reactions of Period 3 Elements","Chlorine is a:","reducing agent",N,"oxidizing agent",Y,catalyst,N,"all of these",N,"Correct answer is ""oxidizing agent"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Reactions of Period 3 Elements","Which of the following is not the name of \(HOCl\)?",Hypochlorite,Y,"Hypochlorous acid",N,"Chlorous (I) acid",N,"Chloric (I) acid",N,"Correct answer is ""Hypochlorite"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Reactions of Period 3 Elements","Chlorine gas can be substituted only with:","elements of higher electronegativity",N,"elements of lower electronegativity",Y,"elements of same electronegativity",N,"elements of all electronegativity",N,"Correct answer is ""elements of lower electronegativity"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Reactions of Period 3 Elements","It is basic in nature.","\(Si{O_2}\;\)",N,"\(A{l_2}{O_3}\)",N,"\(MgO\)",Y,"All of these",N,"Correct answer is ""\(MgO\)"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Reactions of Period 3 Elements","Which of the following is incorrect?","\(L{i_2}O\)",N,"\(Ba{O_2}\)",N,"\({K_2}O\)",Y,"\(CaO\)",N,"Correct answer is ""\({K_2}O\)"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Reactions of Period 3 Elements","It produce oxide and hydrogen gas on heated in the presence of steam.",Aluminium,Y,Sodium,N,Chlorine,N,Silicon,N,"Correct answer is ""Aluminium"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Reactions of Period 3 Elements","Which of the following element react in the presence of sunlight?",Sulphur,N,Chlorine,Y,Magnesium,N,Argon,N,"Correct answer is ""Chlorine"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Reactions of Period 3 Elements","Which of the following reaction produce orange colour liquid with bad odour?","\(2Al + 3C{l_2} \to 2AlC{l_3}\)",N,"\(Si + 2C{l_2} \to SiC{l_4}\)",N,"\({P_4} + 6C{l_2} \to 4PC{l_3}\)",N,"\(2S + C{l_2} \to {S_2}C{l_2}\)",Y,"Correct answer is ""\(2S + C{l_2} \to {S_2}C{l_2}\)"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Reactions of Period 3 Elements","It is acidic in nature.","\(Si{O_2}\;\)",Y,"\(A{l_2}{O_3}\)",N,"\(MgO\)",N,"All of these",N,"Correct answer is ""\(Si{O_2}\;\)"""
