grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Beryllium has ___ melting point and is __ than the other members of its family.","Low, smoother",N,"Low, harder",N,"Higher, harder",Y,"Higher, smoother",N,"Correct answer is ""Higher, harder"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","It is amphoteric in nature.","Beryllium hydroxide",N,"Beryllium oxide",N,"Beryllium carbide",N,"Both A & B",Y,"Correct answer is ""Both A & B"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Beryllium does not form___ like other alkaline earth metals.",Oxide,N,Peroxide,Y,Superoxide,N,Suboxide,N,"Correct answer is ""Peroxide"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Which of the following compound of beryllium is volatile?","\(BeO\)",N,"\(B{e_2}C\)",N,"\(B{e_3}{N_2}\)",Y,"\(Be{\left( {OH} \right)_2}\)",N,"Correct answer is ""\(B{e_3}{N_2}\)"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Beryllium and Aluminium are ______________ in nature.",electropositive,N,electronegative,Y,metallic,N,fluorescent,N,"Correct answer is ""electronegative"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Powdered beryllium burns in order to give ___________","barium sulphate",N,"beryllium chloride",N,"beryllium nitride",Y,"beryllium hydride",N,"Correct answer is ""beryllium nitride"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Beryllium carbide is decomposed by water to form",Methane,N,Acetylene,Y,Ethene,N,Ethane,N,"Correct answer is ""Acetylene"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Beryllium does not react directly with ",Hydrogen,N,Water,N,Alkalis,N,"Both A & B",Y,"Correct answer is ""Both A & B"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Which of the following is not a property of Beryllium?","Beryllium ion cannot have more than 4 molecules of water of crystallization",N,"Beryllium ion forms stable complex compounds.",N,"Beryllium does not form any volatile substance.",Y,"None of the above",N,"Correct answer is ""Beryllium does not form any volatile substance."""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","The hardest element in the alkaline earth metal group is",Beryllium,Y,Calcium,N,Barium,N,Magnesium,N,"Correct answer is ""Beryllium"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","The reaction can occur with which element? \(M + 2NaOH \to N{a_2}M{O_2} + {H_2}\)",Magnesium,N,Calcium,N,Barium,N,"None of these",Y,"Correct answer is ""None of these"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","These are less soluble when going down the group.","Carbonates of Alkaline earth metal",N,"Sulphates of Alkaline earth metal",N,"Hydroxides of Alkaline earth metal",N,"Both A & B",Y,"Correct answer is ""Both A & B"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","These are more soluble when going down the group.","Carbonates of Alkaline earth metal",N,"Sulphates of Alkaline earth metal",N,"Hydroxides of Alkaline earth metal",Y,"Both A & B",N,"Correct answer is ""Hydroxides of Alkaline earth metal"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Which of the following doesn't decompose on heating","\(MgC{O_3}\)",N,"\(N{a_2}C{O_3}\)",Y,"\(L{i_2}C{O_3}\)",N,"\(Ca{\left( {HC{O_3}} \right)_2}\)",N,"Correct answer is ""\(N{a_2}C{O_3}\)"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Magnesium oxide can be obtained by heating:","\(MgC{O_3}\)",N,"\(Mg{\left( {N{O_3}} \right)_2}\)",N,"\(Mg{\left( {OH} \right)_2}\)",N,"All of these",Y,"Correct answer is ""All of these"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","The correct thermal stability order is:","\(BeC{O_3} < MgC{O_3} < CaC{O_3} < SrC{P_3} < BeC{O_3}\)",Y,"\(MgC{O_3} < BeC{O_3} < CaC{O_3} < SrC{O_3} < BeC{O_3}\)",N,"\(CaC{O_3} < SrC{O_3} < BaC{O_3} < BeC{O_3} < MgC{O_3}\)",N,"\(BaC{O_3} < SrC{O_3} < CaC{O_3} < MgC{O_3} < BeC{O_3}\)",N,"Correct answer is ""\(BeC{O_3} < MgC{O_3} < CaC{O_3} < SrC{P_3} < BeC{O_3}\)"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Select the correct order for the given properties: This question has multiple correct options","Thermal stability: \(BeC{O_3} < MgC{O_3} < CaC{O_3}\)",N,"Solubility: \(BeCO3 > MgC{O_3} > CaC{O_3}\)",N,"Thermal stability: \(LiS{O_4} < N{a_2}S{O_4} < {K_2}S{O_4}\)",N,"All of these",Y,"Correct answer is ""All of these"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","It is used as limewater.","Aqueous solution of Magnesium hydroxide",N,"Aqueous solution of Calcium hydroxide",Y,"Aqueous solution of Barium hydroxide",N,"Aqueous solution of Beryllium hydroxide",N,"Correct answer is ""Aqueous solution of Calcium hydroxide"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","These are less soluble when going down the group.","Carbonates of Alkaline earth metal",N,"Sulphates of Alkaline earth metal",N,"Hydroxides of Alkaline earth metal",N,"Both A & B",Y,"Correct answer is ""Both A & B"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","These are more soluble when going down the group.","Carbonates of Alkaline earth metal",N,"Sulphates of Alkaline earth metal",N,"Hydroxides of Alkaline earth metal",Y,"Both A & B",N,"Correct answer is ""Hydroxides of Alkaline earth metal"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Which of the following doesn't decompose on heating","\(MgC{O_3}\)",N,"\(N{a_2}C{O_3}\)",Y,"\(L{i_2}C{O_3}\)",N,"\(Ca{\left( {HC{O_3}} \right)_2}\)",N,"Correct answer is ""\(N{a_2}C{O_3}\)"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Magnesium oxide can be obtained by heating:","\(MgC{O_3}\)",N,"\(Mg{\left( {N{O_3}} \right)_2}\)",N,"\(Mg{\left( {OH} \right)_2}\)",N,"All of these",Y,"Correct answer is ""All of these"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","The correct thermal stability order is:","\(BeC{O_3} < MgC{O_3} < CaC{O_3} < SrC{P_3} < BeC{O_3}\)",Y,"\(MgC{O_3} < BeC{O_3} < CaC{O_3} < SrC{O_3} < BeC{O_3}\)",N,"\(CaC{O_3} < SrC{O_3} < BaC{O_3} < BeC{O_3} < MgC{O_3}\)",N,"\(BaC{O_3} < SrC{O_3} < CaC{O_3} < MgC{O_3} < BeC{O_3}\)",N,"Correct answer is ""\(BeC{O_3} < MgC{O_3} < CaC{O_3} < SrC{P_3} < BeC{O_3}\)"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Select the correct order for the given properties: This question has multiple correct options","Thermal stability: \(BeC{O_3} < MgC{O_3} < CaC{O_3}\)",N,"Solubility: \(BeCO3 > MgC{O_3} > CaC{O_3}\)",N,"Thermal stability: \(LiS{O_4} < N{a_2}S{O_4} < {K_2}S{O_4}\)",N,"All of these",Y,"Correct answer is ""All of these"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","It is used as limewater.","Aqueous solution of Magnesium hydroxide",N,"Aqueous solution of Calcium hydroxide",Y,"Aqueous solution of Barium hydroxide",N,"Aqueous solution of Beryllium hydroxide",N,"Correct answer is ""Aqueous solution of Calcium hydroxide"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Nitrates, carbonates, and hydrogen carbonates of Group IA are","More stable to heat than Group IIA compounds",Y,"Stable to heat than Group IIA compounds",N,"Equally stable to heat than Group IIA compounds",N,"Less stable to heat than Group IIA compounds",N,"Correct answer is ""More stable to heat than Group IIA compounds"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","On heating, the nitrates of alkali metals produce","\(MO + N{O_2} + {O_2}\)",N,"\({M_2}O + {O_2}\)",N,"\({M_2}O + N{O_2} + {O_2}\)",N,"\(MN{O_2} + {O_2}\)",Y,"Correct answer is ""\(MN{O_2} + {O_2}\)"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Lithium nitrate on heating produce","\(LiO + N{O_2} + {O_2}\)",N,"\(L{i_2}O + {O_2}\)",N,"\(L{i_2}O + N{O_2} + {O_2}\)",Y,"\(LiN{O_2} + {O_2}\)",N,"Correct answer is ""\(L{i_2}O + N{O_2} + {O_2}\)"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Lithium carbonate on heating produce","\(LiO + C{O_2}\)",N,"\(L{i_2}O + {O_2}\)",N,"\(L{i_2}O + C{O_2} + {O_2}\)",N,"\(L{i_2}O + C{O_2}\)",Y,"Correct answer is ""\(L{i_2}O + C{O_2}\)"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Why the carbonates, bicarbonates, and nitrates of alkali metals are highly stable to heat?","Increasing electropositive character",Y,"Decreasing electropositive character",N,"Increasing electronegative character",N,"None of these",N,"Correct answer is ""Increasing electropositive character"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Among the carbonates of alkali metals which one has the highest thermal stability?","\(C{s_2}C{O_3}\)",Y,"\(R{b_2}C{O_3}\)",N,"\({K_2}C{O_3}\)",N,"\(N{a_2}C{O_3}\)",N,"Correct answer is ""\(C{s_2}C{O_3}\)"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","The compound having the lowest thermal stability is :","\(NaHC{O_3}\)",Y,"\(KHC{O_3}\)",N,"\(RbHC{O_3}\)",N,"\(CsHC{O_3}\)",N,"Correct answer is ""\(NaHC{O_3}\)"""
12,Chemistry,"s- and p - Block Elements","s- and p - Block Elements","Anomalous Nature of Beryllium","Which of the following metal carbonates decomposes on heating? This question has multiple correct options","\(L{i_2}C{O_3}\)",N,"\(MgC{O_3}\)",N,"\({K_2}C{O_3}\)",N,"Both A & B",Y,"Correct answer is ""Both A & B"""
