grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Fluid Dynamics","Fluid Dynamics","Bernoullie Equation Part 2","Bernoulli’s equation is simply _____________ applied to fluids in motion.","Equation of continuity",N,"law of conservation of mass",N,"law of conservation of energy",Y,"law of conservation of momentum",N,"Correct answer is ""law of conservation of energy"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Bernoullie Equation Part 2","The speed of efflux is equal to the speed to the speed gained by fluid while falling through height under the action of gravity. This is the statement of:","Torricelli’s equation",Y,"Bernoulli’s equation",N,"Equation of continuity",N,"none of these",N,"Correct answer is ""Torricelli’s equation"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Bernoullie Equation Part 2","Bernoulli’s Equation is a mathematical expression of ________.","The ratio of kinetic to viscous forces in a flow stream",N,"Friction loss as fluid moves through a rough pipe",N,"Potential and kinetic energies in a flow stream",Y,"Fluid density and compressibility in a restriction",N,"Correct answer is ""Potential and kinetic energies in a flow stream"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Bernoullie Equation Part 2","Bernoulli’s equation cannot be applied when the flow is __________.",rotational,N,turbulent,N,unsteady,N,"All of the above",Y,"Correct answer is ""All of the above"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Bernoullie Equation Part 2","Which of the following assumption is not included in Bernoulli’s equation?","Fluid is non viscous",N,"Fluid is incompressible",N,"Fluid flows in a steady state",N,"Rotational flow of fluid",Y,"Correct answer is ""Rotational flow of fluid"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Bernoullie Equation Part 2","Chimney works best on the principle of _________.","continuity equation",N,"Bernoulli’s equation",Y,"Light equation",N,"Speed equation",N,"Correct answer is ""Bernoulli’s equation"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Bernoullie Equation Part 2","The aircraft fly based on which principle _________.","Newton’s third law",N,"Conservation of mass",N,"Bernoulli’s principle",Y,Gravity,N,"Correct answer is ""Bernoulli’s principle"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Bernoullie Equation Part 2","Which of the following is correct Bernoulli’s equation?","\(P+\frac{1}{2}mv^{2}+\rho gh=constant\)",N,"\(P+\frac{1}{2}\rho v^{2}+Pgh=constant\)",N,"\(P+\frac{1}{2}\rho v^{2}+\rho gh=constant\)",Y,"\(rho +\frac{1}{2}\rho v^{2}+Pgh=constant\)",N,"Correct answer is ""\(P+\frac{1}{2}\rho v^{2}+\rho gh=constant\)"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Bernoullie Equation Part 2","Fundamental equation that relates pressure to fluids speed and height known as ________.","Continuity equation",N,"Bernoulli equation",Y,"Light equation",N,"speed equation",N,"Correct answer is ""Bernoulli equation"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Bernoullie Equation Part 2","Which of the following is correct in Bernoulli equation.","when the velocity of a fluid increases its pressure will decrease",Y,"when the velocity of a fluid increases its pressure will also increase",N,"when the velocity of a fluid decreases its pressure will be constant",N,"when the velocity of a fluid is constant its pressure increases",N,"Correct answer is ""when the velocity of a fluid increases its pressure will decrease"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Bernoullie Equation Part 2","Which of the following sentences are true for Bernoulli's equation? 1. Bernoulli's principle is applicable to ideal incompressible fluid 2. The gravity force and pressure forces are only considered in Bernoulli's principle 3. The flow of fluid is rotational for Bernoulli's principle 4. The heat transfer into or out of fluid should be zero to apply Bernoulli's principle","(1),(2)  and (3)",N,"(1),(3)  and (4)",N,"(1),(2)  and (4)",Y,"(1),(2),(3)  and (4)",N,"Correct answer is ""(1),(2)  and (4)"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Bernoullie Equation Part 2","The relation between pressure and velocity in an inviscid, incompressible flow is given by __________","\(p = constant\)",N,"\(p + 0.5\rho \times V^{2}�= constant\)",Y,"\(0.5\rho \times V^{2}�= 0\)",N,"\(p + 0.5\rho \times V^{2}�=\)",N,"Correct answer is ""\(p + 0.5\rho \times V^{2}�= constant\)"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Bernoullie Equation Part 2","The aircraft fly based on which principle _________","Newton’s third law",N,"Conservation of mass",N,"Bernoulli’s principle",Y,Gravity,N,"Correct answer is ""Bernoulli’s principle"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Bernoullie Equation Part 2","Bernoulli’s equation is applicable only for _______","Irrotational flow",N,"Viscous flow",N,"Inviscid, incompressible flow",Y,"Compressible flow",N,"Correct answer is ""Inviscid, incompressible flow"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Bernoullie Equation Part 2","Bernoulli’s principle is derived from which of the following?","Conservation of mass",N,"Conservation of energy",Y,"Newton’s law of motion",N,"Conservation of momentum",N,"Correct answer is ""Conservation of energy"""
